From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2023-02-15 14:00:00,2023-02-15 15:00:00,16.75,74.5,0.62,6.85,4.17,16.85,6.93,0.8,35.65,0.0,0.0,,,,28.6,17.25,2.5,193.5,140.25,26.02,0.0
2023-02-15 15:00:00,2023-02-15 16:00:00,13.0,70.0,0.67,6.42,3.98,16.9,12.57,0.87,35.97,0.0,0.0,,,,28.45,19.25,2.17,191.75,116.75,26.25,0.0
2023-02-15 16:00:00,2023-02-15 17:00:00,13.0,81.5,0.7,7.1,4.35,16.8,13.82,0.76,36.08,0.0,0.0,,,,28.48,20.25,2.0,195.5,93.0,26.3,0.0
2023-02-15 17:00:00,2023-02-15 18:00:00,13.75,92.25,0.73,7.43,4.55,16.88,12.85,1.16,36.48,0.0,0.0,,,,28.45,22.0,1.8,184.0,40.75,25.73,0.0
2023-02-15 18:00:00,2023-02-15 19:00:00,19.75,119.75,0.68,8.83,5.2,16.88,17.53,1.15,37.75,0.0,0.0,,,,28.38,28.25,1.23,145.75,11.25,24.65,0.0
2023-02-15 19:00:00,2023-02-15 20:00:00,30.25,170.25,0.75,9.55,5.7,16.75,14.28,1.15,38.0,0.0,0.0,,,,28.52,28.75,1.48,145.5,10.0,23.85,0.0
2023-02-15 20:00:00,2023-02-15 21:00:00,29.25,164.5,0.8,9.93,5.93,16.8,12.7,1.41,38.35,0.0,0.0,,,,28.6,31.25,1.18,161.25,10.0,23.23,0.0
2023-02-15 21:00:00,2023-02-15 22:00:00,36.0,191.25,1.2,12.32,7.55,16.73,11.8,1.85,40.1,0.03,0.0,,,,28.55,41.75,0.7,131.75,10.0,21.7,0.0
2023-02-15 22:00:00,2023-02-15 23:00:00,59.75,299.5,9.45,15.93,16.12,15.92,13.0,2.34,41.35,0.15,0.17,,,,28.3,48.5,0.53,241.5,10.0,20.5,0.0
2023-02-15 23:00:00,2023-02-16 00:00:00,86.25,367.25,12.05,18.28,19.52,16.32,13.45,1.97,38.27,0.2,1.7,,,,28.13,42.25,0.65,94.5,10.0,20.68,0.0
2023-02-16 00:00:00,2023-02-16 01:00:00,35.0,149.5,8.28,17.82,16.2,16.62,12.75,2.12,39.82,0.2,1.48,0.7,,,28.05,50.75,0.3,247.25,10.0,19.73,0.0
2023-02-16 01:00:00,2023-02-16 02:00:00,58.25,320.25,17.95,17.18,23.73,16.5,15.57,3.0,40.12,0.15,1.42,2.95,,,28.05,59.0,0.3,238.5,10.0,19.1,0.0
2023-02-16 02:00:00,2023-02-16 03:00:00,97.5,446.5,23.58,18.65,29.1,15.98,18.4,1.81,37.15,0.17,1.68,3.42,,,28.05,60.5,0.8,111.0,10.0,18.6,0.0
2023-02-16 03:00:00,2023-02-16 04:00:00,52.25,170.0,15.68,16.15,21.32,16.18,13.33,1.42,38.62,0.1,1.3,2.42,,,28.07,63.5,0.4,96.5,10.0,18.17,0.0
2023-02-16 04:00:00,2023-02-16 05:00:00,27.0,95.0,8.97,14.45,14.98,16.32,11.6,1.25,38.65,0.1,1.23,1.95,,,28.12,58.5,0.43,88.25,10.0,18.25,0.0
2023-02-16 05:00:00,2023-02-16 06:00:00,21.75,85.25,5.75,14.95,12.6,16.4,11.88,1.31,38.82,0.1,0.97,1.45,,,28.05,58.5,0.3,78.0,10.0,18.1,0.0
2023-02-16 06:00:00,2023-02-16 07:00:00,35.25,166.0,11.45,16.1,17.85,16.35,14.2,1.52,39.1,0.1,1.05,2.08,,,28.1,63.25,0.33,261.25,10.75,17.82,0.0
2023-02-16 07:00:00,2023-02-16 08:00:00,90.5,403.75,22.9,17.23,27.78,15.62,16.88,1.75,36.3,0.15,1.25,1.72,,,28.1,65.5,0.45,156.0,33.25,18.02,0.0
2023-02-16 08:00:00,2023-02-16 09:00:00,127.5,527.0,27.17,16.52,30.88,15.8,15.37,1.57,38.9,0.2,1.45,1.6,,,28.07,50.0,0.68,93.75,89.0,20.4,0.0
2023-02-16 09:00:00,2023-02-16 10:00:00,38.0,232.75,14.12,19.83,22.02,16.32,12.47,1.17,39.33,0.2,1.62,1.43,,,28.23,32.75,1.35,140.25,137.5,22.6,0.0
2023-02-16 10:00:00,2023-02-16 11:00:00,16.0,121.5,2.6,19.02,12.25,16.65,11.3,1.55,38.9,0.08,0.45,0.07,,,28.55,32.25,1.7,139.75,171.75,24.1,0.0
2023-02-16 11:00:00,2023-02-16 12:00:00,14.0,115.25,0.82,13.6,7.93,16.6,10.68,2.48,35.9,0.0,0.0,,,,28.4,24.75,2.05,210.75,192.5,25.23,0.0
2023-02-16 12:00:00,2023-02-16 13:00:00,15.5,114.75,0.75,10.32,6.15,16.65,11.47,1.77,35.62,0.0,0.0,,,,28.4,22.0,2.22,211.5,202.0,25.77,0.0
2023-02-16 13:00:00,2023-02-16 14:00:00,10.75,97.5,0.75,8.25,5.03,16.75,8.32,1.48,35.3,0.0,0.0,,,,28.35,21.25,2.03,201.25,193.75,26.3,0.0
2023-02-16 14:00:00,2023-02-16 15:00:00,10.0,87.25,0.65,7.03,4.22,16.82,7.1,1.33,35.15,0.0,0.0,,,,28.32,17.75,2.5,192.75,139.5,26.65,0.0
2023-02-16 15:00:00,2023-02-16 16:00:00,10.0,94.0,0.53,6.85,4.05,16.8,8.4,1.99,35.32,0.0,0.0,,,,28.5,17.5,2.65,192.75,117.25,26.63,0.0
2023-02-16 16:00:00,2023-02-16 17:00:00,11.75,86.0,0.57,6.67,4.03,16.9,9.53,1.6,35.58,0.0,0.0,,,,28.48,17.0,2.55,193.0,93.25,26.58,0.0
2023-02-16 17:00:00,2023-02-16 18:00:00,16.0,96.25,0.67,7.35,4.45,16.98,15.85,,36.55,0.0,0.0,,,,28.38,17.75,2.05,202.75,41.5,26.0,0.0
2023-02-16 18:00:00,2023-02-16 19:00:00,17.5,133.25,0.75,11.1,6.53,16.75,14.67,0.82,37.85,0.0,0.0,,,,28.4,25.0,1.23,153.75,11.5,24.8,0.0
2023-02-16 19:00:00,2023-02-16 20:00:00,31.75,176.5,0.75,12.27,7.15,16.7,12.3,1.21,38.02,0.0,0.0,,,,28.4,27.0,1.15,159.5,10.0,24.4,0.0
2023-02-16 20:00:00,2023-02-16 21:00:00,36.0,180.5,0.97,13.5,8.05,16.75,13.63,1.61,39.15,0.0,0.0,,,,28.45,31.0,1.2,191.0,10.0,23.58,0.0
2023-02-16 21:00:00,2023-02-16 22:00:00,42.0,215.0,3.33,19.4,13.0,16.5,12.53,1.09,39.9,0.0,0.0,,,,28.47,33.0,1.13,164.67,10.0,23.27,0.0
2023-02-16 22:00:00,2023-02-16 23:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-16 23:00:00,2023-02-17 00:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 00:00:00,2023-02-17 01:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 01:00:00,2023-02-17 02:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 02:00:00,2023-02-17 03:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 03:00:00,2023-02-17 04:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 04:00:00,2023-02-17 05:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 05:00:00,2023-02-17 06:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 06:00:00,2023-02-17 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 07:00:00,2023-02-17 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 08:00:00,2023-02-17 09:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 09:00:00,2023-02-17 10:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 10:00:00,2023-02-17 11:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 11:00:00,2023-02-17 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 12:00:00,2023-02-17 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 13:00:00,2023-02-17 14:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 14:00:00,2023-02-17 15:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 15:00:00,2023-02-17 16:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 16:00:00,2023-02-17 17:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 17:00:00,2023-02-17 18:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 18:00:00,2023-02-17 19:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 19:00:00,2023-02-17 20:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-17 20:00:00,2023-02-17 21:00:00,38.0,178.0,0.78,12.18,7.08,16.75,7.53,1.08,37.9,0.1,1.2,0.85,,,28.0,38.5,1.18,162.5,10.0,23.1,0.0
2023-02-17 21:00:00,2023-02-17 22:00:00,37.25,212.0,1.48,15.8,9.62,16.77,8.2,1.56,39.5,0.1,1.42,1.32,,,27.92,40.75,1.07,179.0,10.0,22.73,0.0
2023-02-17 22:00:00,2023-02-17 23:00:00,52.0,256.5,4.62,20.05,14.4,16.58,10.68,1.79,39.12,0.17,2.0,3.7,,,27.92,41.0,1.3,200.5,10.25,22.32,0.0
2023-02-17 23:00:00,2023-02-18 00:00:00,45.0,233.75,4.82,21.32,15.28,16.45,20.0,2.05,38.62,0.2,2.02,3.5,,,28.05,39.0,1.85,225.25,10.0,21.98,0.0
2023-02-18 00:00:00,2023-02-18 01:00:00,33.25,181.75,1.98,19.93,12.22,16.18,19.8,2.31,38.95,0.2,1.58,2.62,,,28.0,52.5,0.78,176.75,10.0,20.2,0.0
2023-02-18 01:00:00,2023-02-18 02:00:00,35.25,151.25,2.48,16.1,10.6,16.5,10.55,1.97,39.25,0.12,1.35,2.17,,,27.88,62.5,0.35,177.25,10.0,19.1,0.0
2023-02-18 02:00:00,2023-02-18 03:00:00,38.75,194.75,4.15,15.02,11.35,16.45,10.2,1.65,38.77,0.17,1.25,1.93,,,27.85,58.5,0.33,97.5,10.0,19.3,0.0
2023-02-18 03:00:00,2023-02-18 04:00:00,43.25,197.0,4.2,15.88,11.85,16.25,10.1,1.65,38.73,0.2,1.2,1.6,,,27.85,56.0,0.3,202.25,10.0,19.55,0.0
2023-02-18 04:00:00,2023-02-18 05:00:00,54.25,204.5,5.33,15.85,12.75,16.35,8.07,1.76,38.5,0.2,1.25,1.35,,,27.9,62.75,0.3,170.5,10.0,18.85,0.0
2023-02-18 05:00:00,2023-02-18 06:00:00,44.5,176.5,6.25,14.32,12.7,16.45,9.03,1.5,38.77,0.2,1.48,1.15,,,27.95,69.75,0.43,244.25,10.0,18.02,0.0
2023-02-18 06:00:00,2023-02-18 07:00:00,59.25,266.25,11.1,13.95,16.45,16.17,9.93,1.52,38.5,0.2,1.75,1.18,,,27.95,70.0,0.43,278.75,11.0,17.98,0.0
2023-02-18 07:00:00,2023-02-18 08:00:00,60.75,257.0,13.4,14.52,18.62,16.15,9.62,1.74,38.1,0.2,1.9,1.23,,,27.95,67.25,0.73,276.75,33.75,18.45,0.0
2023-02-18 08:00:00,2023-02-18 09:00:00,48.75,234.25,11.28,14.45,16.88,16.3,7.63,1.34,39.83,0.2,1.73,1.07,,,27.95,60.5,0.65,113.75,83.5,19.62,0.0
2023-02-18 09:00:00,2023-02-18 10:00:00,34.0,205.33,6.83,14.53,13.3,16.3,9.47,1.46,40.1,0.2,1.47,0.87,,,28.0,55.0,1.0,100.0,126.33,21.17,0.0
2023-02-18 10:00:00,2023-02-18 11:00:00,34.25,199.0,1.98,16.05,10.15,16.25,9.1,1.47,39.42,0.2,1.3,0.73,,,28.28,43.25,1.07,203.5,164.75,23.48,0.0
2023-02-18 11:00:00,2023-02-18 12:00:00,28.5,150.5,0.88,11.93,7.05,16.4,11.32,0.98,36.5,0.15,1.03,0.65,,,28.05,38.25,2.2,261.25,190.25,24.17,0.0
2023-02-18 12:00:00,2023-02-18 13:00:00,26.75,120.5,0.75,9.05,5.43,16.35,12.68,0.89,34.55,0.1,0.72,0.65,,,28.05,33.75,2.3,251.5,197.5,24.8,0.0
2023-02-18 13:00:00,2023-02-18 14:00:00,26.25,108.0,0.62,7.55,4.53,16.52,9.2,1.05,33.83,0.1,0.55,0.62,,,28.0,27.0,2.58,258.5,191.25,25.33,0.0
2023-02-18 14:00:00,2023-02-18 15:00:00,25.25,82.25,0.7,6.42,4.0,16.62,7.3,1.09,34.4,0.08,0.45,0.42,,,28.0,26.5,2.23,232.0,127.5,25.7,0.0
2023-02-18 15:00:00,2023-02-18 16:00:00,18.0,80.5,0.72,6.35,3.95,16.68,10.85,1.03,34.62,0.03,0.32,0.45,,,27.98,24.0,2.6,213.5,127.25,25.85,0.0
2023-02-18 16:00:00,2023-02-18 17:00:00,11.75,100.0,0.68,6.88,4.17,16.7,21.8,1.26,35.23,0.0,0.43,0.25,,,28.0,20.75,2.45,218.0,98.5,25.9,0.0
2023-02-18 17:00:00,2023-02-18 18:00:00,14.25,122.0,0.75,9.12,5.47,16.4,29.48,1.58,36.65,0.1,0.35,0.23,,,27.93,22.75,1.85,240.5,44.5,25.42,0.0
2023-02-18 18:00:00,2023-02-18 19:00:00,25.5,114.75,1.32,13.58,8.3,16.07,18.95,1.0,38.1,0.08,0.38,0.82,,,27.93,31.5,1.15,250.0,11.5,23.85,0.0
2023-02-18 19:00:00,2023-02-18 20:00:00,33.25,151.0,3.65,20.95,14.12,15.6,11.33,1.46,39.4,0.1,0.65,1.1,,,28.0,36.25,0.85,230.25,10.0,23.17,0.0
2023-02-18 20:00:00,2023-02-18 21:00:00,43.25,191.75,7.15,23.73,18.42,15.65,23.17,1.81,38.65,0.1,0.83,1.07,,,28.07,36.0,0.88,190.0,10.0,23.12,0.0
2023-02-18 21:00:00,2023-02-18 22:00:00,45.0,205.0,9.33,23.65,20.15,15.62,13.07,2.3,39.08,0.1,0.93,0.9,,,28.22,43.75,0.57,170.75,10.0,21.95,0.0
2023-02-18 22:00:00,2023-02-18 23:00:00,70.75,326.75,13.48,21.2,22.22,15.62,11.12,2.65,39.6,0.17,1.18,0.83,,,28.2,54.5,0.42,157.5,10.0,20.68,0.0
2023-02-18 23:00:00,2023-02-19 00:00:00,120.75,542.75,15.57,18.98,22.75,15.47,13.97,2.38,38.03,0.2,1.37,0.88,,,28.02,61.0,0.32,90.0,10.0,19.75,0.0
2023-02-19 00:00:00,2023-02-19 01:00:00,76.5,335.75,13.28,17.3,20.02,15.55,22.93,2.56,37.9,0.2,1.33,0.78,,,28.0,60.0,0.3,157.5,10.0,19.9,0.0
2023-02-19 01:00:00,2023-02-19 02:00:00,101.25,402.0,15.18,15.65,20.65,15.9,15.92,2.65,38.17,0.22,1.4,0.88,,,27.95,65.5,0.3,192.75,10.0,19.1,0.0
2023-02-19 02:00:00,2023-02-19 03:00:00,85.25,376.75,16.1,13.95,20.5,16.12,14.8,2.69,37.7,0.28,1.45,1.05,,,27.95,67.0,0.38,91.5,10.0,18.83,0.0
2023-02-19 03:00:00,2023-02-19 04:00:00,136.0,373.0,15.0,13.8,19.52,16.02,13.2,2.67,38.08,0.28,1.48,1.0,,,27.9,65.75,0.65,280.0,10.5,19.12,0.0
2023-02-19 04:00:00,2023-02-19 05:00:00,230.0,473.0,16.55,15.4,21.62,15.43,12.95,2.52,33.15,0.35,1.62,1.1,,,27.9,71.5,0.4,134.0,10.0,18.2,0.0
2023-02-19 05:00:00,2023-02-19 06:00:00,140.5,395.75,13.3,12.85,17.62,15.9,12.17,1.99,36.47,0.3,1.62,1.02,,,27.95,76.0,0.4,99.75,10.0,16.97,0.0
2023-02-19 06:00:00,2023-02-19 07:00:00,49.5,178.5,7.35,11.48,12.1,16.18,10.95,1.4,37.92,0.3,1.4,0.78,,,27.9,79.75,0.38,136.75,10.75,16.68,0.0
2023-02-19 07:00:00,2023-02-19 08:00:00,80.25,222.0,6.35,13.07,12.12,15.78,12.32,2.22,39.12,0.23,1.25,0.7,,,27.83,74.0,0.35,137.75,32.75,18.02,0.0
2023-02-19 08:00:00,2023-02-19 09:00:00,184.0,543.0,7.57,18.67,16.12,14.43,14.03,1.45,33.5,0.33,1.48,0.77,,,27.85,53.75,0.75,210.25,84.5,20.95,0.0
2023-02-19 09:00:00,2023-02-19 10:00:00,127.25,454.5,4.65,20.38,14.6,15.12,15.9,1.08,37.3,0.33,1.5,0.73,,,27.98,42.0,1.7,303.5,134.0,22.17,0.0
2023-02-19 10:00:00,2023-02-19 11:00:00,51.25,178.5,1.23,17.38,10.27,15.93,9.38,1.33,38.23,0.22,1.23,0.47,,,28.12,36.25,2.15,262.5,170.75,23.68,0.0
2023-02-19 11:00:00,2023-02-19 12:00:00,34.5,136.75,0.73,12.4,7.23,16.2,7.38,1.11,36.58,0.15,0.82,0.3,,,27.95,29.75,1.88,261.75,185.75,24.93,0.0
2023-02-19 12:00:00,2023-02-19 13:00:00,27.0,103.75,0.75,8.65,5.2,16.45,6.1,1.38,35.6,0.1,0.55,0.22,,,27.9,28.0,1.53,203.25,188.75,25.83,0.0
2023-02-19 13:00:00,2023-02-19 14:00:00,24.5,93.5,0.67,6.7,4.1,16.62,4.08,1.74,34.75,0.1,0.43,0.2,,,27.98,27.5,1.68,122.25,186.5,26.15,0.0
2023-02-19 14:00:00,2023-02-19 15:00:00,18.0,78.75,0.57,5.47,3.38,16.72,2.93,1.67,34.25,0.0,0.3,0.1,,,28.0,20.5,1.82,142.75,127.0,26.53,0.0
2023-02-19 15:00:00,2023-02-19 16:00:00,20.5,66.25,0.75,4.97,3.23,16.88,5.15,1.37,34.55,0.0,0.3,0.1,,,27.88,15.25,1.82,164.75,132.25,26.92,0.0
2023-02-19 16:00:00,2023-02-19 17:00:00,17.0,58.5,0.65,4.6,2.98,16.98,6.3,1.3,35.75,0.0,0.3,0.1,,,27.78,5.75,1.25,163.0,104.75,27.6,0.0
2023-02-19 17:00:00,2023-02-19 18:00:00,12.5,44.0,0.47,5.18,3.15,17.02,6.28,1.72,35.95,0.0,0.3,0.1,,,28.6,16.0,1.27,233.5,47.5,26.92,0.0
2023-02-19 18:00:00,2023-02-19 19:00:00,22.25,92.25,0.68,9.65,5.65,16.88,14.52,2.08,36.8,0.0,0.32,0.1,,,27.55,22.75,0.93,242.25,11.25,25.4,0.0
2023-02-19 19:00:00,2023-02-19 20:00:00,37.25,134.5,0.68,14.9,8.43,16.62,7.75,1.96,37.45,0.1,0.5,0.15,,,27.75,32.25,1.15,201.25,10.0,23.7,0.0
2023-02-19 20:00:00,2023-02-19 21:00:00,37.0,142.0,0.77,13.15,7.6,16.73,8.37,2.01,38.27,0.1,0.5,0.2,,,27.98,34.5,0.75,151.75,10.0,23.0,0.0
2023-02-19 21:00:00,2023-02-19 22:00:00,65.5,337.0,3.7,16.27,11.68,16.15,10.0,2.72,40.62,0.1,0.65,0.2,,,27.93,40.0,0.73,284.0,10.0,22.4,0.0
2023-02-19 22:00:00,2023-02-19 23:00:00,177.0,760.0,8.75,19.88,17.68,15.8,11.15,2.99,38.4,0.17,0.9,0.3,,,28.07,47.75,0.33,137.5,10.0,21.4,0.0
2023-02-19 23:00:00,2023-02-20 00:00:00,261.0,481.0,13.68,18.05,20.75,15.97,10.22,2.84,37.35,0.27,1.12,0.4,,,28.12,49.25,0.3,171.0,10.0,20.8,0.0
2023-02-20 00:00:00,2023-02-20 01:00:00,105.0,431.75,18.2,16.68,23.68,16.43,9.45,2.2,38.25,0.2,1.2,0.43,,,28.02,52.0,0.3,208.25,10.0,20.05,0.0
2023-02-20 01:00:00,2023-02-20 02:00:00,92.75,421.0,22.4,15.65,26.55,16.45,10.47,2.23,39.27,0.2,1.2,0.43,,,27.95,58.5,0.35,235.5,10.0,19.48,0.0
2023-02-20 02:00:00,2023-02-20 03:00:00,156.0,764.75,27.25,15.75,30.55,15.95,13.2,2.16,37.35,0.2,1.35,0.5,,,27.95,56.0,0.43,186.25,10.0,19.58,0.0
2023-02-20 03:00:00,2023-02-20 04:00:00,119.5,526.5,24.42,14.7,27.68,16.1,11.48,2.22,37.5,0.3,1.32,0.53,,,27.9,65.5,0.4,234.5,10.0,18.22,0.0
2023-02-20 04:00:00,2023-02-20 05:00:00,107.5,492.75,19.75,13.57,23.3,16.02,11.82,2.27,36.48,0.3,1.17,0.5,,,27.95,68.75,0.55,245.25,10.0,17.9,0.0
2023-02-20 05:00:00,2023-02-20 06:00:00,158.25,591.0,15.8,13.45,19.98,15.82,16.6,2.0,34.38,0.27,1.08,0.5,,,27.95,71.5,0.4,107.25,10.0,17.6,0.0
2023-02-20 06:00:00,2023-02-20 07:00:00,94.5,299.25,13.15,13.25,17.75,16.02,16.18,1.61,36.88,0.2,0.92,0.5,,,27.95,72.25,0.32,184.25,11.0,17.9,0.0
2023-02-20 07:00:00,2023-02-20 08:00:00,129.5,537.25,14.88,13.95,19.52,16.02,12.9,2.31,34.9,0.23,0.95,0.45,,,27.9,67.75,0.47,84.0,38.25,18.48,0.0
2023-02-20 08:00:00,2023-02-20 09:00:00,100.75,404.75,11.22,13.88,16.52,16.15,12.23,0.81,40.47,0.2,0.97,0.55,,,27.95,55.75,0.5,188.75,83.0,20.77,0.0
2023-02-20 09:00:00,2023-02-20 10:00:00,67.0,463.25,8.7,16.53,15.88,16.25,15.07,0.89,40.55,0.28,1.3,0.67,,,28.1,39.5,0.95,75.0,128.75,23.77,0.0
2023-02-20 10:00:00,2023-02-20 11:00:00,65.75,438.75,3.35,20.35,13.53,16.15,14.63,0.42,37.52,0.25,1.32,0.53,,,28.17,28.5,1.22,91.5,171.75,25.27,0.0
2023-02-20 11:00:00,2023-02-20 12:00:00,29.0,105.0,0.87,12.8,7.53,16.53,7.17,,36.1,0.17,0.87,0.33,,,28.07,24.0,1.77,113.0,190.0,26.13,0.0
2023-02-20 12:00:00,2023-02-20 13:00:00,15.75,59.5,0.75,6.83,4.23,16.93,4.88,,35.2,0.1,0.53,0.18,,,27.98,18.5,1.7,139.25,198.0,26.9,0.0
2023-02-20 13:00:00,2023-02-20 14:00:00,11.5,62.75,0.75,5.62,3.58,16.9,4.3,0.06,34.88,0.0,0.3,0.1,,,27.87,16.25,1.77,155.5,190.0,27.4,0.0
2023-02-20 14:00:00,2023-02-20 15:00:00,10.75,53.5,0.68,4.97,3.2,17.05,3.53,0.91,34.38,0.0,0.3,0.1,,,27.93,14.5,1.85,163.75,125.75,27.65,0.0
2023-02-20 15:00:00,2023-02-20 16:00:00,12.25,61.75,0.8,4.53,3.05,17.1,4.48,0.91,33.98,0.0,0.3,0.05,,,27.78,15.0,1.48,159.25,128.5,28.18,0.0
2023-02-20 16:00:00,2023-02-20 17:00:00,11.0,62.25,0.6,5.02,3.15,17.02,8.62,0.68,34.02,0.0,0.38,0.17,,,28.1,16.5,1.2,142.25,92.5,28.25,0.0
2023-02-20 17:00:00,2023-02-20 18:00:00,18.75,110.25,0.73,7.83,4.75,16.98,7.4,0.88,35.08,0.0,0.43,0.2,,,27.32,19.75,1.38,285.75,38.75,27.27,0.0
2023-02-20 18:00:00,2023-02-20 19:00:00,34.25,179.5,0.7,12.9,7.42,16.92,6.3,0.83,36.5,0.05,0.55,0.2,,,27.3,29.5,0.8,103.0,11.25,25.65,0.0
2023-02-20 19:00:00,2023-02-20 20:00:00,34.0,136.25,0.6,11.8,6.78,16.92,6.4,0.93,36.35,0.1,0.5,0.15,,,27.68,32.25,1.22,84.0,10.0,24.6,0.0
2023-02-20 20:00:00,2023-02-20 21:00:00,22.5,84.25,0.75,10.15,6.0,16.88,5.87,0.9,36.25,0.03,0.38,0.1,,,27.77,32.25,1.05,110.5,10.0,23.97,0.0
2023-02-20 21:00:00,2023-02-20 22:00:00,47.75,206.25,1.4,13.25,8.18,16.8,7.53,1.06,40.05,0.05,0.38,0.2,,,27.75,38.5,0.5,261.25,10.0,22.9,0.0
2023-02-20 22:00:00,2023-02-20 23:00:00,126.5,615.0,4.82,19.33,14.2,16.4,12.2,1.84,36.9,0.17,1.07,1.48,,,27.88,43.5,0.43,206.75,10.0,22.2,0.0
2023-02-20 23:00:00,2023-02-21 00:00:00,144.0,534.75,9.57,20.57,18.75,16.23,12.9,1.82,37.72,0.2,1.57,2.1,,,28.0,48.75,0.93,286.0,10.0,21.4,0.0
2023-02-21 00:00:00,2023-02-21 01:00:00,130.5,554.25,9.95,20.73,19.1,16.03,11.97,1.6,38.15,0.25,1.67,1.88,,,28.12,52.5,0.4,240.75,10.0,20.8,0.0
2023-02-21 01:00:00,2023-02-21 02:00:00,141.75,617.75,16.12,20.5,24.0,15.7,12.45,2.1,36.5,0.3,1.45,2.03,,,28.15,59.0,0.3,183.5,10.0,20.15,0.0
2023-02-21 02:00:00,2023-02-21 03:00:00,140.0,544.25,17.98,18.73,24.57,15.9,12.57,1.92,35.92,0.3,1.52,2.05,,,28.05,60.5,0.42,126.0,10.0,19.7,0.0
2023-02-21 03:00:00,2023-02-21 04:00:00,70.0,238.75,12.38,16.77,19.0,16.05,9.62,2.06,38.47,0.3,1.42,1.65,,,27.95,60.75,0.38,202.0,10.0,19.67,0.0
2023-02-21 04:00:00,2023-02-21 05:00:00,72.75,353.5,13.62,16.1,19.68,16.08,9.68,2.15,37.82,0.25,1.32,1.42,,,27.92,63.5,0.33,126.25,10.0,19.33,0.0
2023-02-21 05:00:00,2023-02-21 06:00:00,139.0,615.25,15.28,15.38,20.6,16.07,13.22,2.07,37.75,0.3,1.25,1.52,,,27.9,64.5,0.57,267.5,10.25,19.15,0.0
2023-02-21 06:00:00,2023-02-21 07:00:00,230.25,928.0,16.97,16.55,22.62,15.6,13.05,2.02,33.42,0.3,1.5,1.67,,,27.85,66.0,0.6,283.25,11.0,18.93,0.0
2023-02-21 07:00:00,2023-02-21 08:00:00,292.5,912.0,16.77,17.77,23.08,15.18,13.22,2.18,31.18,0.3,1.62,1.58,,,27.85,58.25,0.35,210.75,35.75,19.75,0.0
2023-02-21 08:00:00,2023-02-21 09:00:00,223.75,851.75,16.02,17.8,22.48,15.48,12.33,,36.4,0.3,1.55,1.43,,,27.92,46.25,0.6,210.0,88.75,21.73,0.0
2023-02-21 09:00:00,2023-02-21 10:00:00,112.25,525.25,8.88,20.1,17.92,15.95,9.2,,37.67,0.27,1.35,1.15,,,28.18,31.0,1.02,80.75,141.75,23.88,0.0
2023-02-21 10:00:00,2023-02-21 11:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-21 11:00:00,2023-02-21 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-21 12:00:00,2023-02-21 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-21 13:00:00,2023-02-21 14:00:00,32.0,53.0,0.5,3.2,2.1,17.2,16.4,,,,,,,,13.1,7.0,3.0,109.0,225.0,28.2,0.8
2023-02-21 14:00:00,2023-02-21 15:00:00,17.0,43.5,0.55,3.1,2.08,17.12,11.7,,,0.1,0.2,,,,13.73,13.67,1.83,89.33,152.0,28.37,5.57
2023-02-21 15:00:00,2023-02-21 16:00:00,16.75,48.0,0.77,3.1,2.25,17.1,6.4,0.91,32.88,0.1,0.2,,,,14.23,23.0,2.0,73.75,139.5,27.83,1.7
2023-02-21 16:00:00,2023-02-21 17:00:00,17.5,99.0,0.65,3.75,2.52,16.92,5.73,1.34,31.3,0.1,0.2,,,,14.6,28.0,1.93,61.75,88.0,27.08,0.42
