From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-09-13 01:00:00,2021-09-13 02:00:00,,,21.06,0.62,21.6,18.93,14.23,0.56,10.31,,,,,,,,,,,,,
2021-09-13 02:00:00,2021-09-13 03:00:00,,,19.48,1.02,20.49,15.96,13.09,0.47,,,,,,,,,,,,,,
2021-09-13 03:00:00,2021-09-13 04:00:00,,,17.53,1.8,19.34,14.21,12.34,0.43,,,,,,,,,,,,,,
2021-09-13 04:00:00,2021-09-13 05:00:00,,,18.14,1.27,19.42,14.71,13.29,0.46,,,,,,,,,,,,,,
2021-09-13 05:00:00,2021-09-13 06:00:00,,,18.08,1.34,19.42,13.27,12.63,0.42,,,,,,,,,,,,,,
2021-09-13 06:00:00,2021-09-13 07:00:00,18.0,70.0,19.18,1.2,20.36,13.65,12.95,0.5,9.66,0.56,,0.01,0.06,,98.25,0.93,146.4,,,,25.92,
2021-09-13 07:00:00,2021-09-13 08:00:00,14.17,63.2,22.05,1.27,23.31,16.48,14.19,0.55,9.64,0.56,,0.11,0.01,,99.67,1.32,207.61,,,,25.19,
2021-09-13 08:00:00,2021-09-13 09:00:00,,,25.9,2.68,28.58,17.51,14.05,0.56,,,,,,,,,,,,,,
2021-09-13 09:00:00,2021-09-13 10:00:00,,,29.48,1.13,30.0,18.06,14.29,0.55,,,,,,,,,,,,,,
2021-09-13 10:00:00,2021-09-13 11:00:00,,,31.24,2.38,33.62,17.0,14.4,0.49,,,,,,,,,,,,,,
2021-09-13 11:00:00,2021-09-13 12:00:00,,,40.18,3.53,43.73,29.42,17.11,0.73,,,,,,,,,,,,,,
2021-09-13 12:00:00,2021-09-13 13:00:00,,,,,,,12.73,0.47,10.71,,,,,,,,,,,,,
2021-09-13 13:00:00,2021-09-13 14:00:00,,,,,,,11.86,0.49,10.32,,,,,,,,,,,,,
2021-09-13 14:00:00,2021-09-13 15:00:00,,,,,,,11.6,0.47,,,,,,,,,,,,,,
2021-09-13 15:00:00,2021-09-13 16:00:00,,,,,,,11.19,0.47,,,,,,,,,,,,,,
2021-09-13 16:00:00,2021-09-13 17:00:00,,,,,,,10.83,0.44,,,,,,,,,,,,,,
2021-09-13 17:00:00,2021-09-13 18:00:00,,,,,,,10.31,0.36,,,,,,,,,,,,,,
2021-09-13 18:00:00,2021-09-13 19:00:00,,,,,,,10.21,0.39,,,,,,,,,,,,,,
2021-09-13 19:00:00,2021-09-13 20:00:00,,,,,,,10.56,0.44,,,,,,,,,,,,,,
2021-09-13 20:00:00,2021-09-13 21:00:00,,,,,,,10.73,0.45,9.13,,,,,,,,,,,,,
2021-09-13 21:00:00,2021-09-13 22:00:00,,,,,,,10.49,0.44,,,,,,,,,,,,,,
2021-09-13 22:00:00,2021-09-13 23:00:00,,,,,,,10.44,0.42,,,,,,,,,,,,,,
2021-09-13 23:00:00,2021-09-14 00:00:00,,,,,,,10.34,0.4,,,,,,,,,,,,,,
2021-09-14 00:00:00,2021-09-14 01:00:00,,,,,,,10.24,0.36,,,,,,,,,,,,,,
2021-09-14 01:00:00,2021-09-14 02:00:00,,,,,,,10.25,0.36,9.43,,,,,,,,,,,,,
2021-09-14 02:00:00,2021-09-14 03:00:00,,,,,,,10.29,0.35,9.52,,,,,,,,,,,,,
2021-09-14 03:00:00,2021-09-14 04:00:00,,,,,,,10.24,0.33,,,,,,,,,,,,,,
2021-09-14 04:00:00,2021-09-14 05:00:00,,,,,,,10.17,0.34,,,,,,,,,,,,,,
2021-09-14 05:00:00,2021-09-14 06:00:00,,,,,,,9.67,0.27,,,,,,,,,,,,,,
2021-09-14 06:00:00,2021-09-14 07:00:00,22.0,101.0,,,,,9.74,0.36,10.77,0.56,,0.01,0.07,,93.54,0.68,129.59,0.09,,,26.32,
2021-09-14 07:00:00,2021-09-14 08:00:00,20.61,94.08,,,,,9.94,0.44,10.78,0.56,,0.04,0.07,,93.72,0.72,141.38,16.13,,,26.4,
2021-09-14 08:00:00,2021-09-14 09:00:00,20.0,95.84,,,,,10.21,0.46,10.18,0.56,,0.03,0.04,,90.83,0.78,157.35,36.0,,,27.01,
