From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2022-03-14 01:00:00,2022-03-14 02:00:00,219.0,472.5,129.6,85.2,151.47,43.58,32.3,2.05,,5.33,21.35,,77.15,0.4,34.15,5.75,986.85,21.27,0.0
2022-03-14 02:00:00,2022-03-14 03:00:00,217.75,493.25,,,,50.7,25.5,1.8,21.02,,,,80.0,0.4,39.5,5.75,986.3,20.95,0.0
2022-03-14 03:00:00,2022-03-14 04:00:00,235.5,507.25,138.47,60.17,144.73,53.12,27.07,2.08,23.77,,,,81.97,0.75,119.2,5.7,986.25,20.43,0.0
2022-03-14 04:00:00,2022-03-14 05:00:00,223.75,475.25,67.2,63.98,88.85,50.45,24.7,1.88,23.42,,,,83.47,1.02,111.08,5.7,986.42,20.3,0.0
2022-03-14 05:00:00,2022-03-14 06:00:00,241.0,397.5,188.15,67.02,188.95,45.15,26.15,2.35,23.82,,,,84.67,0.45,41.97,5.75,986.75,19.93,0.0
2022-03-14 06:00:00,2022-03-14 07:00:00,247.25,482.0,163.75,68.12,170.07,43.7,24.0,2.35,14.5,,,,85.07,0.38,27.38,10.88,987.25,19.95,0.0
2022-03-14 07:00:00,2022-03-14 08:00:00,243.0,450.0,84.97,68.35,105.55,43.55,21.7,2.23,16.98,,,,81.23,0.57,33.68,78.95,988.1,20.58,0.0
2022-03-14 08:00:00,2022-03-14 09:00:00,262.5,387.0,49.7,68.58,76.9,44.22,42.42,2.15,23.18,,,,69.55,1.1,31.48,220.8,988.8,23.08,0.0
2022-03-14 09:00:00,2022-03-14 10:00:00,275.0,373.25,28.1,58.35,54.0,45.62,77.88,1.85,48.27,,,,57.65,0.85,33.75,379.75,989.08,26.35,0.0
2022-03-14 10:00:00,2022-03-14 11:00:00,219.0,349.5,19.7,49.23,42.27,42.8,82.17,1.32,86.93,5.9,9.9,,49.52,0.68,76.5,499.78,989.18,28.73,0.0
2022-03-14 11:00:00,2022-03-14 12:00:00,139.25,330.0,16.75,47.75,39.1,41.93,58.72,1.22,124.6,4.2,8.62,,46.27,0.88,91.42,568.75,988.6,29.85,0.0
2022-03-14 12:00:00,2022-03-14 13:00:00,122.75,330.75,12.1,40.2,31.1,39.08,33.6,1.05,138.53,3.8,14.95,,43.03,1.32,91.92,575.08,987.67,30.25,0.0
2022-03-14 13:00:00,2022-03-14 14:00:00,83.5,244.75,,,,35.83,21.67,0.85,139.38,2.45,13.45,,41.17,2.17,111.87,580.05,986.67,30.23,0.0
2022-03-14 14:00:00,2022-03-14 15:00:00,65.75,223.0,,,,36.53,17.55,0.72,134.38,1.6,7.18,,41.4,2.6,113.12,441.3,985.8,30.38,0.0
2022-03-14 15:00:00,2022-03-14 16:00:00,62.5,232.5,6.7,37.8,25.5,37.3,17.3,0.53,134.43,1.3,5.72,,42.1,2.53,102.7,102.3,985.08,30.55,0.0
2022-03-14 16:00:00,2022-03-14 17:00:00,65.5,253.25,4.0,33.7,21.2,41.6,18.02,0.7,135.05,1.6,5.4,,47.42,2.45,113.85,71.58,984.95,29.55,0.0
2022-03-14 17:00:00,2022-03-14 18:00:00,72.25,256.75,5.2,38.93,24.92,41.33,16.35,0.7,102.12,1.75,5.42,,52.25,2.05,116.65,37.58,985.05,28.12,0.0
2022-03-14 18:00:00,2022-03-14 19:00:00,79.25,354.5,7.17,44.7,29.55,41.95,21.05,0.93,70.35,1.65,5.35,,58.65,1.07,112.97,9.4,985.28,26.47,0.0
2022-03-14 19:00:00,2022-03-14 20:00:00,90.5,433.25,11.28,77.35,50.17,42.08,30.08,1.18,27.6,3.0,16.55,,65.45,0.22,67.75,5.7,985.58,24.8,0.0
2022-03-14 20:00:00,2022-03-14 21:00:00,130.25,475.0,19.52,83.12,60.15,45.18,20.73,1.4,17.43,4.1,19.9,,68.93,0.4,50.8,5.7,986.15,24.52,0.0
2022-03-14 21:00:00,2022-03-14 22:00:00,151.0,363.0,15.55,84.6,57.65,47.12,19.3,1.98,23.18,4.03,36.48,,70.3,0.53,106.58,5.7,986.55,24.25,0.0
2022-03-14 22:00:00,2022-03-14 23:00:00,135.25,350.5,13.62,74.08,50.45,45.78,16.1,1.73,31.98,4.23,35.93,,68.68,0.75,296.88,5.7,986.48,24.55,0.0
2022-03-14 23:00:00,2022-03-15 00:00:00,125.0,325.25,42.68,77.73,76.18,47.72,14.1,1.9,21.3,3.88,22.35,,72.6,0.33,62.83,5.7,986.2,23.62,0.0
2022-03-15 00:00:00,2022-03-15 01:00:00,138.25,414.25,173.38,87.7,187.93,48.9,15.73,2.48,13.0,3.9,32.75,,76.17,0.47,33.55,5.7,985.92,22.97,0.0
2022-03-15 01:00:00,2022-03-15 02:00:00,166.75,605.25,142.73,79.4,158.9,53.05,14.82,2.17,,5.2,44.0,,78.7,0.53,30.38,5.7,985.52,22.33,0.0
2022-03-15 02:00:00,2022-03-15 03:00:00,158.75,427.75,,,,52.1,10.6,1.4,19.27,4.6,35.83,,80.4,0.73,32.0,5.7,985.03,21.8,0.0
2022-03-15 03:00:00,2022-03-15 04:00:00,152.25,313.75,84.17,76.13,108.83,53.67,12.55,1.73,18.4,4.08,23.0,,80.18,0.5,30.58,5.7,984.5,21.38,0.0
2022-03-15 04:00:00,2022-03-15 05:00:00,152.75,326.0,110.8,77.03,131.23,42.82,18.18,1.85,18.92,5.25,24.43,,79.55,0.4,31.9,5.68,984.45,21.27,0.0
2022-03-15 05:00:00,2022-03-15 06:00:00,179.75,388.75,106.05,65.95,121.47,46.12,20.12,1.9,16.95,6.1,22.17,,80.45,0.72,94.33,5.67,984.95,21.27,0.0
2022-03-15 06:00:00,2022-03-15 07:00:00,190.75,399.25,105.7,63.92,120.15,47.88,17.57,2.0,18.55,,,,84.75,0.62,87.6,11.0,985.42,20.9,0.0
2022-03-15 07:00:00,2022-03-15 08:00:00,236.0,403.75,130.9,70.85,145.6,49.65,25.38,2.43,19.38,,,,81.0,0.62,35.52,70.88,985.83,21.67,0.0
2022-03-15 08:00:00,2022-03-15 09:00:00,308.5,481.75,,,,53.15,64.38,2.47,23.68,,,,67.67,1.0,38.75,208.75,986.12,24.32,0.0
2022-03-15 09:00:00,2022-03-15 10:00:00,324.25,475.5,,,,55.7,71.65,1.88,45.48,,,,55.95,1.05,35.2,371.55,986.32,27.65,0.0
2022-03-15 10:00:00,2022-03-15 11:00:00,205.0,402.25,,,,55.17,43.28,1.1,86.62,4.9,7.1,,51.1,1.05,84.2,493.0,985.25,29.45,0.0
2022-03-15 11:00:00,2022-03-15 12:00:00,118.0,331.0,5.4,33.9,22.5,50.12,34.52,0.82,120.38,3.7,10.85,,47.17,1.78,108.42,565.17,985.72,29.93,0.0
2022-03-15 12:00:00,2022-03-15 13:00:00,97.5,304.0,3.73,33.12,20.65,44.17,35.67,0.67,140.78,2.75,12.4,,44.05,2.47,106.48,580.33,984.6,30.7,0.0
2022-03-15 13:00:00,2022-03-15 14:00:00,84.5,294.25,2.73,28.62,17.47,41.4,25.45,0.55,135.55,2.02,12.73,,42.62,2.95,111.85,566.65,983.5,31.08,0.0
2022-03-15 14:00:00,2022-03-15 15:00:00,68.0,261.75,2.45,27.05,16.38,44.0,19.73,0.67,127.55,1.35,7.53,,43.88,2.95,112.42,416.83,982.47,31.25,0.0
2022-03-15 15:00:00,2022-03-15 16:00:00,66.75,273.25,2.3,23.85,14.57,43.18,16.43,1.02,109.65,1.53,5.82,,43.73,3.2,112.05,95.72,981.75,31.23,0.0
2022-03-15 16:00:00,2022-03-15 17:00:00,63.0,327.75,2.43,26.27,15.92,41.4,15.92,1.05,116.32,1.48,5.75,,44.47,3.17,116.8,64.8,981.43,30.62,0.0
2022-03-15 17:00:00,2022-03-15 18:00:00,67.0,308.25,3.95,35.42,22.35,44.23,13.82,1.18,81.68,1.62,7.95,,53.2,1.95,112.4,36.65,981.57,29.07,0.0
2022-03-15 18:00:00,2022-03-15 19:00:00,82.25,355.5,6.75,49.27,31.82,48.12,12.68,1.27,50.75,2.05,14.65,,59.75,0.85,112.65,9.4,981.57,27.4,0.0
2022-03-15 19:00:00,2022-03-15 20:00:00,94.0,398.75,5.15,58.32,35.2,46.4,12.3,1.43,41.6,2.55,28.12,,63.92,1.1,110.07,5.65,981.95,26.38,0.0
2022-03-15 20:00:00,2022-03-15 21:00:00,114.0,330.75,7.65,58.45,37.1,48.45,12.4,1.65,30.9,3.6,19.3,,69.65,0.88,106.22,5.62,982.65,25.12,0.0
2022-03-15 21:00:00,2022-03-15 22:00:00,152.75,335.0,11.5,52.22,37.48,48.72,12.28,1.52,29.82,3.65,18.82,,72.55,1.12,99.43,5.6,982.95,24.6,0.0
2022-03-15 22:00:00,2022-03-15 23:00:00,143.5,297.0,9.85,46.73,33.02,51.68,13.6,1.47,42.3,4.1,28.2,,72.82,1.2,88.42,5.6,982.98,24.5,0.0
2022-03-15 23:00:00,2022-03-16 00:00:00,140.0,281.0,11.45,51.17,36.62,56.9,13.67,1.33,46.8,3.85,29.55,,75.07,1.12,91.15,5.6,983.08,24.08,0.0
2022-03-16 00:00:00,2022-03-16 01:00:00,128.25,280.25,24.93,49.05,45.97,56.65,11.77,1.35,35.55,3.62,39.55,,78.0,1.1,79.62,5.6,982.77,23.5,0.0
2022-03-16 01:00:00,2022-03-16 02:00:00,137.0,220.0,40.1,69.97,69.92,65.45,11.5,1.53,,3.5,19.65,,81.28,0.52,66.88,5.6,982.35,22.73,0.0
2022-03-16 02:00:00,2022-03-16 03:00:00,146.75,279.25,31.5,56.1,55.3,74.4,9.5,1.7,22.98,4.7,16.3,,84.7,0.58,42.3,5.6,981.88,22.1,0.0
2022-03-16 03:00:00,2022-03-16 04:00:00,191.75,340.75,40.85,53.7,61.85,75.5,11.6,1.98,22.62,,,,87.1,0.75,35.15,5.62,981.47,21.55,0.0
2022-03-16 04:00:00,2022-03-16 05:00:00,206.75,355.5,43.0,48.0,60.62,62.52,13.98,2.02,21.25,,,,88.62,0.77,41.08,5.65,981.38,21.18,0.0
2022-03-16 05:00:00,2022-03-16 06:00:00,176.75,296.75,31.73,57.45,56.8,59.4,13.88,1.62,24.05,,,,88.05,1.05,71.73,5.65,981.78,21.4,0.0
2022-03-16 06:00:00,2022-03-16 07:00:00,132.5,252.25,37.15,60.17,62.5,59.12,11.27,1.45,24.52,5.32,11.8,,87.03,0.78,65.0,11.5,982.4,21.23,0.0
2022-03-16 07:00:00,2022-03-16 08:00:00,133.5,248.5,17.92,48.27,40.38,62.8,10.45,1.45,35.88,4.22,14.0,,79.92,1.32,70.2,84.1,983.08,22.55,0.0
2022-03-16 08:00:00,2022-03-16 09:00:00,152.0,240.5,20.02,53.62,44.85,63.3,12.05,1.55,35.15,4.45,10.03,,69.28,1.55,75.53,240.12,983.47,24.67,0.0
2022-03-16 09:00:00,2022-03-16 10:00:00,149.25,282.5,13.73,44.17,34.6,62.7,16.05,1.6,74.9,4.4,10.27,,58.48,2.43,92.03,406.23,983.73,27.2,0.0
2022-03-16 10:00:00,2022-03-16 11:00:00,119.25,289.0,8.1,33.05,24.2,62.4,18.33,1.45,93.82,3.63,15.93,,55.6,3.47,100.7,534.08,983.88,28.07,0.0
2022-03-16 11:00:00,2022-03-16 12:00:00,106.75,345.0,4.65,29.75,19.62,60.23,17.88,1.37,111.55,3.07,13.33,,51.38,3.62,104.67,628.6,983.28,29.17,0.0
2022-03-16 12:00:00,2022-03-16 13:00:00,96.5,395.25,3.07,28.15,17.52,54.75,18.67,1.25,118.4,2.15,17.9,,45.9,4.1,97.4,602.67,982.43,30.55,0.0
2022-03-16 13:00:00,2022-03-16 14:00:00,76.25,336.0,2.0,23.4,14.08,49.27,16.12,1.2,118.08,2.23,11.5,,42.65,4.08,109.62,586.62,981.5,31.35,0.0
2022-03-16 14:00:00,2022-03-16 15:00:00,76.5,368.75,1.95,23.82,14.25,45.32,16.72,1.07,116.15,2.3,7.53,,40.73,4.4,108.23,419.97,980.5,31.75,0.0
2022-03-16 15:00:00,2022-03-16 16:00:00,75.0,467.75,2.1,21.62,13.23,42.55,15.1,0.7,113.75,1.95,8.22,,39.88,4.55,112.98,86.9,980.0,31.52,0.0
2022-03-16 16:00:00,2022-03-16 17:00:00,49.75,368.25,1.88,20.85,12.6,40.67,10.6,0.7,104.9,3.32,6.23,,41.2,3.97,116.17,56.98,979.72,30.77,0.0
2022-03-16 17:00:00,2022-03-16 18:00:00,58.75,300.5,2.23,25.27,15.3,44.23,9.55,0.93,91.9,3.73,7.03,,46.88,2.7,117.6,34.77,979.7,29.35,0.0
2022-03-16 18:00:00,2022-03-16 19:00:00,77.75,311.0,3.25,37.47,22.55,47.52,10.48,1.12,68.45,4.8,11.4,,53.02,1.67,106.8,9.95,979.95,27.73,0.0
2022-03-16 19:00:00,2022-03-16 20:00:00,99.5,357.75,4.6,45.35,27.92,46.2,11.93,1.2,50.38,3.52,34.42,,58.0,1.32,105.9,5.65,980.5,26.55,0.0
2022-03-16 20:00:00,2022-03-16 21:00:00,97.0,256.5,6.65,54.72,34.55,44.62,11.28,1.32,38.07,3.87,16.7,,59.85,1.1,103.35,5.7,981.15,25.78,0.0
2022-03-16 21:00:00,2022-03-16 22:00:00,106.25,272.0,7.75,53.22,34.62,43.7,12.2,1.4,34.3,3.85,27.85,,59.92,1.27,98.22,5.65,981.6,25.15,0.0
2022-03-16 22:00:00,2022-03-16 23:00:00,116.0,323.25,43.68,73.38,74.55,41.78,12.85,1.58,24.82,3.55,35.38,,61.8,0.88,82.47,5.7,981.55,24.78,0.0
2022-03-16 23:00:00,2022-03-17 00:00:00,113.75,398.25,67.73,72.7,93.9,44.2,13.97,1.45,24.25,3.02,35.02,,65.33,0.93,84.88,5.67,981.38,24.12,0.0
2022-03-17 00:00:00,2022-03-17 01:00:00,104.5,422.25,49.9,65.55,75.77,44.57,12.27,1.35,23.1,3.0,34.02,,67.38,0.65,54.17,5.62,981.23,23.55,0.0
2022-03-17 01:00:00,2022-03-17 02:00:00,100.5,300.25,40.78,62.92,66.62,46.15,12.07,1.32,,2.98,29.82,,68.43,1.18,60.05,5.7,980.88,23.3,0.0
2022-03-17 02:00:00,2022-03-17 03:00:00,115.75,279.75,85.5,52.8,98.4,49.1,9.8,1.4,22.12,3.73,24.05,,71.75,0.7,63.0,5.67,980.52,22.68,0.0
2022-03-17 03:00:00,2022-03-17 04:00:00,140.5,322.25,45.2,60.9,69.3,51.45,12.7,1.62,23.7,5.4,24.03,,73.2,0.52,104.53,5.7,980.5,22.05,0.0
2022-03-17 04:00:00,2022-03-17 05:00:00,171.75,310.0,49.3,56.65,70.67,44.83,16.25,1.67,25.62,6.1,9.3,,75.12,0.35,111.95,5.67,980.77,21.65,0.0
2022-03-17 05:00:00,2022-03-17 06:00:00,171.0,287.5,34.48,55.67,57.72,41.23,20.98,1.58,23.35,,,,75.2,0.7,35.9,5.7,981.4,21.23,0.0
2022-03-17 06:00:00,2022-03-17 07:00:00,168.25,283.5,33.42,53.75,55.83,40.1,27.1,1.57,23.75,,,,76.1,0.43,51.55,12.1,982.2,20.88,0.0
2022-03-17 07:00:00,2022-03-17 08:00:00,181.0,308.5,36.7,53.47,58.3,42.03,36.83,1.9,25.8,,,,72.02,0.65,44.07,88.97,982.92,21.98,0.0
