From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2021-10-15 05:00:00,2021-10-15 06:00:00,,245.5,34.8,69.3,65.22,75.72,,,,,22.75,,63.72,,,2.7,982.35,,28.25,0.0
2021-10-15 06:00:00,2021-10-15 07:00:00,,267.0,34.92,66.55,63.88,76.12,,,,,20.35,,64.6,,,8.47,982.6,,28.05,0.0
2021-10-15 07:00:00,2021-10-15 08:00:00,,250.0,40.15,70.88,70.42,77.42,,,,,21.02,,61.27,,,55.88,983.12,,29.1,0.0
2021-10-15 08:00:00,2021-10-15 09:00:00,,294.5,35.8,74.12,68.6,78.25,,,,,21.7,,55.88,,,107.55,983.4,,30.93,0.0
2021-10-15 09:00:00,2021-10-15 10:00:00,,308.5,18.18,67.45,50.67,81.17,8.5,1.1,18.6,,20.75,,52.27,0.35,206.35,94.25,983.73,,32.45,0.0
2021-10-15 10:00:00,2021-10-15 11:00:00,,301.0,13.75,52.8,39.33,80.78,8.98,1.35,13.6,,18.75,,48.88,0.22,277.5,162.57,983.62,,34.52,0.0
2021-10-15 11:00:00,2021-10-15 12:00:00,,288.75,11.53,43.95,32.77,84.42,8.25,0.93,29.03,,19.62,,46.58,0.38,277.62,421.07,983.2,,35.92,0.0
2021-10-15 12:00:00,2021-10-15 13:00:00,89.0,244.5,7.8,42.3,28.85,84.0,7.95,0.8,35.92,,21.38,,44.3,0.55,264.3,436.97,982.5,,36.78,0.0
2021-10-15 13:00:00,2021-10-15 14:00:00,85.0,207.25,10.35,39.3,29.35,81.65,8.9,0.6,38.4,,21.35,,42.12,0.25,197.58,318.23,981.68,,37.38,0.0
2021-10-15 14:00:00,2021-10-15 15:00:00,67.25,156.25,8.4,33.85,24.85,79.92,10.32,0.55,51.78,,18.5,,41.1,0.47,271.98,93.48,980.85,,36.3,0.0
2021-10-15 15:00:00,2021-10-15 16:00:00,51.5,148.0,6.45,34.05,23.4,77.62,10.12,0.65,59.95,,17.98,,41.9,0.53,256.18,71.97,980.43,,36.1,0.0
2021-10-15 16:00:00,2021-10-15 17:00:00,56.5,182.75,7.7,33.58,24.12,77.65,9.88,0.88,55.9,,19.18,,42.67,0.45,267.38,85.7,980.32,,35.9,0.0
2021-10-15 17:00:00,2021-10-15 18:00:00,58.0,223.0,9.7,55.15,37.23,77.53,8.5,1.75,33.2,,23.6,,48.03,0.1,304.57,13.55,980.5,,34.28,0.0
2021-10-15 18:00:00,2021-10-15 19:00:00,,388.5,16.5,74.28,52.97,85.02,6.95,2.83,12.17,,27.48,,54.1,0.13,60.15,2.85,980.8,,32.25,0.0
2021-10-15 19:00:00,2021-10-15 20:00:00,,481.75,27.77,72.6,61.27,94.22,6.73,3.3,10.28,,30.92,,57.57,0.12,189.65,2.8,981.27,,31.23,0.0
2021-10-15 20:00:00,2021-10-15 21:00:00,,466.75,45.45,72.57,75.62,90.12,5.38,3.45,11.4,,33.4,,62.62,0.1,141.32,2.9,981.85,,30.35,0.0
2021-10-15 21:00:00,2021-10-15 22:00:00,,457.0,68.23,67.78,91.67,86.7,5.25,3.17,10.1,,33.3,,66.8,0.17,144.2,2.9,982.0,,29.8,0.0
2021-10-15 22:00:00,2021-10-15 23:00:00,,363.75,96.13,71.05,116.2,85.58,5.35,3.85,10.18,,35.12,,69.65,0.12,133.6,2.98,982.02,,29.43,0.0
2021-10-15 23:00:00,2021-10-16 00:00:00,,366.5,171.43,64.97,174.32,84.08,6.5,4.05,10.57,,38.35,,73.75,0.17,127.1,2.98,981.93,,29.07,0.0
2021-10-16 00:00:00,2021-10-16 01:00:00,,389.5,114.57,67.47,129.3,86.65,5.65,2.1,8.75,,40.98,,72.57,0.12,179.05,2.9,981.83,,28.78,0.0
2021-10-16 01:00:00,2021-10-16 02:00:00,,345.5,104.35,65.2,119.75,83.58,5.33,1.57,14.7,,43.17,,71.6,0.1,40.23,2.85,981.7,,28.55,0.0
2021-10-16 02:00:00,2021-10-16 03:00:00,,326.0,83.2,65.1,102.5,88.4,0.4,1.0,11.2,,42.58,,73.35,0.12,200.32,2.78,981.5,,28.3,0.0
2021-10-16 03:00:00,2021-10-16 04:00:00,,300.25,87.0,66.67,106.38,80.8,0.65,1.15,9.97,,43.42,,74.25,0.15,42.25,2.9,981.6,,28.3,0.0
2021-10-16 04:00:00,2021-10-16 05:00:00,,379.25,69.35,63.45,90.3,84.97,0.65,1.12,9.43,,40.88,,74.85,0.2,113.72,2.9,981.77,,28.32,0.0
2021-10-16 05:00:00,2021-10-16 06:00:00,,367.25,71.2,64.72,92.45,83.7,0.6,1.25,9.48,,37.8,,78.3,0.1,184.73,2.83,982.33,,27.92,0.0
2021-10-16 06:00:00,2021-10-16 07:00:00,,388.0,93.45,68.0,112.33,82.35,0.95,1.7,9.22,,35.3,,78.65,0.17,194.88,8.5,982.92,,28.0,0.0
2021-10-16 07:00:00,2021-10-16 08:00:00,,424.75,99.85,75.75,121.72,86.1,1.27,2.3,9.65,,33.15,,73.55,0.2,99.05,51.83,983.6,,29.4,0.0
2021-10-16 08:00:00,2021-10-16 09:00:00,,457.5,60.85,60.4,81.72,87.65,1.3,1.55,8.9,,30.12,,61.1,0.32,76.52,102.3,984.3,,32.08,0.0
2021-10-16 09:00:00,2021-10-16 10:00:00,,360.0,45.45,50.2,63.77,86.57,1.93,1.45,9.9,,27.85,,55.35,0.28,81.3,113.07,984.75,,34.0,0.0
2021-10-16 10:00:00,2021-10-16 11:00:00,,367.25,21.32,57.33,47.9,86.8,3.2,1.47,10.35,,25.98,,49.3,0.25,104.0,177.25,984.9,,36.4,0.0
2021-10-16 11:00:00,2021-10-16 12:00:00,,354.25,15.0,42.0,34.58,85.05,7.8,0.85,5.25,,23.52,,41.87,0.33,149.3,398.45,984.68,,37.7,0.0
2021-10-16 12:00:00,2021-10-16 13:00:00,,241.75,12.02,34.62,28.25,83.83,11.75,0.73,8.72,,20.5,,39.42,0.3,91.73,393.9,983.67,,38.78,0.0
2021-10-16 13:00:00,2021-10-16 14:00:00,,211.0,8.9,33.5,25.07,80.35,11.03,0.83,11.23,,18.38,,40.38,0.3,55.92,283.78,982.65,,38.5,0.0
2021-10-16 14:00:00,2021-10-16 15:00:00,,186.5,6.62,30.6,21.65,81.17,11.53,0.75,15.02,,15.98,,43.15,0.3,65.77,114.03,981.82,,37.17,0.0
2021-10-16 15:00:00,2021-10-16 16:00:00,,175.25,7.1,31.15,22.32,83.73,9.1,1.0,16.65,,15.3,,46.98,0.27,109.0,86.07,981.33,,36.77,0.0
2021-10-16 16:00:00,2021-10-16 17:00:00,,207.5,6.45,36.6,24.72,87.0,6.05,1.17,15.45,,14.67,,51.97,0.28,98.9,58.93,981.27,,35.67,0.0
2021-10-16 17:00:00,2021-10-16 18:00:00,,254.25,9.35,46.03,32.1,88.75,4.7,1.8,12.2,,11.85,,58.7,0.17,148.25,12.05,981.28,,33.8,0.0
2021-10-16 18:00:00,2021-10-16 19:00:00,,374.25,15.25,59.6,44.15,93.32,4.55,3.18,10.82,,18.48,,64.7,0.17,137.57,2.8,981.53,,32.38,0.0
2021-10-16 19:00:00,2021-10-16 20:00:00,,516.25,23.33,61.0,51.42,93.53,4.93,3.6,10.5,,44.95,,65.45,0.25,83.83,2.9,982.2,,32.25,0.0
2021-10-16 20:00:00,2021-10-16 21:00:00,,505.25,23.4,55.95,48.83,94.93,3.3,2.72,10.1,,70.75,,68.5,0.38,82.35,3.05,982.75,,31.73,0.0
2021-10-16 21:00:00,2021-10-16 22:00:00,,482.75,34.35,56.55,58.1,95.6,2.62,2.7,9.88,,48.47,,69.9,0.33,75.2,3.0,982.83,,31.35,0.0
2021-10-16 22:00:00,2021-10-16 23:00:00,,508.0,30.6,55.67,54.55,97.22,2.83,2.27,9.0,,50.88,,71.15,0.17,134.9,2.9,983.15,,30.82,0.0
2021-10-16 23:00:00,2021-10-17 00:00:00,,459.5,26.32,50.6,48.38,101.58,2.47,1.93,7.28,,54.4,,69.9,0.17,144.68,2.88,983.42,,30.55,0.0
2021-10-17 00:00:00,2021-10-17 01:00:00,,439.25,28.2,48.03,48.55,102.17,2.35,1.88,8.15,,38.15,,69.22,0.23,113.38,3.0,983.52,,30.65,0.0
2021-10-17 01:00:00,2021-10-17 02:00:00,,469.75,31.05,47.25,50.47,101.4,2.6,1.93,15.1,,33.15,,67.05,0.38,82.5,2.92,983.5,,31.1,0.0
2021-10-17 02:00:00,2021-10-17 03:00:00,,490.0,33.2,40.8,48.8,108.4,2.5,2.0,11.45,,30.05,,70.25,0.17,129.35,2.85,983.32,,30.78,0.0
2021-10-17 03:00:00,2021-10-17 04:00:00,,502.25,37.8,40.55,52.38,97.32,3.45,1.95,10.2,,26.85,,73.25,0.15,124.85,2.85,983.17,,30.55,0.0
2021-10-17 04:00:00,2021-10-17 05:00:00,,481.25,30.98,41.3,47.2,96.35,3.48,1.65,8.95,,25.55,,72.75,0.12,133.25,2.85,983.2,,30.65,0.0
2021-10-17 05:00:00,2021-10-17 06:00:00,,366.5,34.02,39.2,48.58,95.7,3.12,1.4,8.53,,25.6,,73.5,0.23,129.65,2.85,983.88,,30.68,0.0
2021-10-17 06:00:00,2021-10-17 07:00:00,,292.75,37.02,36.7,49.75,92.83,3.5,1.48,9.43,,23.43,,77.15,0.17,138.62,5.57,984.73,,30.43,0.0
2021-10-17 07:00:00,2021-10-17 08:00:00,,258.25,34.02,34.02,45.83,92.1,3.27,1.3,8.9,,21.9,,81.38,0.6,127.08,24.05,985.67,,30.05,0.0
2021-10-17 08:00:00,2021-10-17 09:00:00,78.0,186.0,27.72,35.3,41.35,91.75,1.78,1.05,7.12,,19.68,,78.4,0.72,65.55,81.4,985.92,,30.82,0.0
2021-10-17 09:00:00,2021-10-17 10:00:00,80.0,112.25,25.57,26.0,34.67,,1.32,0.9,6.57,,18.68,,73.58,0.38,161.65,99.2,986.42,,32.1,0.0
2021-10-17 10:00:00,2021-10-17 11:00:00,83.75,110.0,22.95,22.65,30.8,,1.15,1.0,3.4,,16.88,,76.35,0.53,91.25,214.38,986.17,,32.12,0.0
2021-10-17 11:00:00,2021-10-17 12:00:00,77.25,95.5,23.23,19.0,29.05,,1.25,1.0,2.05,,14.53,,69.52,0.38,104.5,260.73,985.43,,33.77,0.0
2021-10-17 12:00:00,2021-10-17 13:00:00,70.5,97.5,20.02,18.05,25.92,,0.9,0.73,6.23,,13.48,,68.47,0.35,93.27,217.4,984.83,,33.9,0.0
2021-10-17 13:00:00,2021-10-17 14:00:00,40.5,66.5,15.42,16.75,21.5,,0.9,0.4,5.2,,12.88,,78.53,1.32,163.03,69.25,984.88,,30.7,0.0
2021-10-17 14:00:00,2021-10-17 15:00:00,15.0,41.75,12.6,18.7,20.23,,2.0,0.62,5.12,,11.78,,85.65,0.98,157.12,42.98,983.88,,28.5,0.0
2021-10-17 15:00:00,2021-10-17 16:00:00,8.0,19.5,13.15,16.07,19.27,,1.92,0.62,7.05,,11.1,,87.7,0.35,123.85,40.5,983.67,,29.08,0.0
2021-10-17 16:00:00,2021-10-17 17:00:00,16.25,27.25,13.27,18.57,20.7,,2.05,0.62,6.1,,9.0,,86.62,0.32,143.95,20.5,983.5,,29.32,0.0
2021-10-17 17:00:00,2021-10-17 18:00:00,19.0,25.75,13.07,22.3,22.5,98.73,2.12,0.7,5.93,,11.2,,85.95,0.73,154.62,8.4,983.25,,27.08,0.0
2021-10-17 18:00:00,2021-10-17 19:00:00,23.33,36.25,22.0,34.83,36.45,92.6,2.08,1.62,6.02,,9.42,,81.9,0.48,154.22,2.73,983.55,,25.88,0.0
2021-10-17 19:00:00,2021-10-17 20:00:00,48.0,99.25,24.65,29.5,35.8,,2.7,1.9,8.15,,11.45,,83.3,0.43,121.65,2.75,984.12,,25.85,0.0
2021-10-17 20:00:00,2021-10-17 21:00:00,72.0,125.0,20.8,24.02,29.75,,2.97,1.23,7.05,,9.72,,84.95,0.47,103.15,2.8,985.12,,25.7,0.0
2021-10-17 21:00:00,2021-10-17 22:00:00,57.67,85.75,21.1,18.93,27.27,,3.1,0.85,8.32,,10.65,,90.12,0.88,161.5,2.65,986.55,,25.35,0.0
2021-10-17 22:00:00,2021-10-17 23:00:00,23.33,37.25,17.82,21.55,25.98,,2.6,0.67,7.32,,10.35,,92.38,0.47,125.52,2.77,985.75,,25.15,0.0
2021-10-17 23:00:00,2021-10-18 00:00:00,13.33,28.5,20.98,22.18,28.9,,2.72,0.62,7.05,,8.05,,92.53,1.12,59.22,2.95,985.08,,25.15,0.0
2021-10-18 00:00:00,2021-10-18 01:00:00,13.33,26.25,22.75,22.5,30.5,,3.0,0.47,6.67,,12.97,,91.85,0.8,71.8,2.9,985.2,,25.02,0.0
2021-10-18 01:00:00,2021-10-18 02:00:00,8.0,24.0,18.23,22.45,26.8,,2.57,0.4,13.6,,12.0,,92.2,0.38,84.45,2.85,984.9,,24.85,0.0
2021-10-18 02:00:00,2021-10-18 03:00:00,6.0,12.0,15.8,22.3,24.7,,1.3,0.4,8.95,,8.85,,92.3,0.5,82.12,2.88,983.93,,24.7,0.0
2021-10-18 03:00:00,2021-10-18 04:00:00,6.33,13.25,21.2,20.27,28.08,,1.9,0.4,8.45,,8.3,,91.95,0.57,116.85,2.83,983.4,,24.75,0.0
2021-10-18 04:00:00,2021-10-18 05:00:00,7.0,14.0,18.6,15.53,23.48,,1.93,0.4,7.5,,6.85,,92.6,0.53,159.07,2.67,983.3,,24.48,0.0
2021-10-18 05:00:00,2021-10-18 06:00:00,1.0,4.5,16.95,14.5,21.52,,1.85,0.4,8.4,,6.28,,93.05,0.53,147.7,2.68,983.12,,24.28,0.0
2021-10-18 06:00:00,2021-10-18 07:00:00,1.0,5.75,15.8,18.55,22.75,,1.7,0.38,5.95,,5.62,,92.83,0.47,158.73,5.12,982.92,,24.13,0.0
2021-10-18 07:00:00,2021-10-18 08:00:00,,5.75,16.9,27.05,28.18,,0.85,0.5,0.53,,7.1,,91.65,0.75,157.98,23.62,983.07,,24.4,0.0
2021-10-18 08:00:00,2021-10-18 09:00:00,30.0,18.75,23.07,40.62,40.4,,,1.23,1.45,,8.28,,91.0,0.5,152.0,29.5,983.6,,24.7,0.0
2021-10-18 09:00:00,2021-10-18 10:00:00,46.0,66.5,26.4,42.4,44.1,,,1.9,1.57,,10.38,,,,,,,,,
2021-10-18 10:00:00,2021-10-18 11:00:00,59.33,90.75,23.7,24.15,32.15,,,0.65,8.67,,12.47,,86.2,0.3,158.5,73.2,984.1,,25.6,0.0
2021-10-18 11:00:00,2021-10-18 12:00:00,23.0,25.0,18.35,20.62,25.98,83.73,2.62,0.63,12.45,,8.57,,84.3,0.35,143.0,98.05,984.0,,25.6,0.0
2021-10-18 12:00:00,2021-10-18 13:00:00,22.33,27.25,16.8,16.95,22.72,,4.38,0.82,11.43,,10.93,,81.8,0.25,118.28,103.12,983.7,,25.9,0.0
2021-10-18 13:00:00,2021-10-18 14:00:00,14.33,26.0,15.78,16.08,21.45,,5.17,0.73,9.88,,8.85,,80.12,0.22,92.93,100.45,983.0,,26.22,0.0
2021-10-18 14:00:00,2021-10-18 15:00:00,8.33,29.25,15.07,20.12,23.0,,2.83,0.7,9.6,,6.4,,80.38,0.62,69.6,91.7,982.45,,26.15,0.0
2021-10-18 15:00:00,2021-10-18 16:00:00,10.0,31.5,13.72,19.2,21.38,79.85,2.55,0.75,9.2,,4.88,,80.45,1.05,67.9,72.83,982.38,,26.18,0.0
2021-10-18 16:00:00,2021-10-18 17:00:00,14.33,35.75,16.4,24.07,26.18,78.28,3.05,0.83,8.8,,6.28,,80.65,0.92,62.08,70.85,982.42,,26.15,0.0
2021-10-18 17:00:00,2021-10-18 18:00:00,19.33,42.25,19.85,29.8,32.05,78.82,3.08,1.18,8.62,,6.6,,81.88,0.75,66.97,18.22,982.52,,25.85,0.0
2021-10-18 18:00:00,2021-10-18 19:00:00,56.33,80.25,23.45,35.33,37.92,81.33,3.22,2.08,9.52,,17.35,,84.78,0.35,51.78,2.93,982.85,,25.43,0.0
2021-10-18 19:00:00,2021-10-18 20:00:00,96.33,138.75,36.3,41.5,51.65,78.47,3.93,2.63,9.4,,28.95,,83.92,0.33,48.6,2.83,983.05,,25.5,0.0
2021-10-18 20:00:00,2021-10-18 21:00:00,95.0,165.25,37.08,45.58,54.47,82.8,3.35,2.12,12.25,,38.8,,84.0,0.12,19.73,2.62,983.33,,25.52,0.0
2021-10-18 21:00:00,2021-10-18 22:00:00,79.0,153.5,36.45,43.1,52.67,80.85,3.38,1.73,9.78,,46.2,,85.7,0.15,108.95,2.67,983.57,,25.48,0.0
2021-10-18 22:00:00,2021-10-18 23:00:00,68.67,133.5,39.1,36.58,51.35,77.28,2.98,1.22,9.05,,42.15,,88.47,0.17,130.12,2.7,983.73,,25.12,0.0
2021-10-18 23:00:00,2021-10-19 00:00:00,54.0,109.75,54.12,34.55,62.52,75.33,3.25,1.07,8.65,,35.15,,90.17,0.27,94.8,2.72,983.8,,24.95,0.0
2021-10-19 00:00:00,2021-10-19 01:00:00,71.67,126.5,37.05,33.25,47.9,76.85,2.75,0.65,7.77,,29.58,,90.55,0.33,101.78,2.62,983.9,,24.8,0.0
2021-10-19 01:00:00,2021-10-19 02:00:00,80.33,133.0,31.95,30.4,42.2,75.05,2.7,0.6,15.5,,26.15,,91.3,0.25,106.5,2.62,983.9,,24.67,0.0
2021-10-19 02:00:00,2021-10-19 03:00:00,69.0,121.25,36.4,30.9,46.1,82.3,1.9,0.6,10.45,,24.45,,91.9,0.12,193.03,2.6,983.58,,24.52,0.0
2021-10-19 03:00:00,2021-10-19 04:00:00,57.0,96.75,32.75,32.7,44.1,72.2,1.32,0.6,9.02,,21.05,,91.92,0.2,89.25,2.58,983.33,,24.45,0.0
2021-10-19 04:00:00,2021-10-19 05:00:00,56.33,101.75,37.27,44.02,53.8,85.9,0.75,0.67,2.43,,20.9,,91.82,0.28,106.08,2.65,983.45,,24.45,0.0
2021-10-19 05:00:00,2021-10-19 06:00:00,54.33,103.25,35.3,52.05,56.45,103.57,,0.65,0.6,,19.7,,91.23,0.22,16.8,2.67,983.78,,24.5,0.0
2021-10-19 06:00:00,2021-10-19 07:00:00,52.33,108.0,38.8,54.05,60.38,104.3,,0.77,2.45,,20.8,,,,,,,,,
2021-10-19 07:00:00,2021-10-19 08:00:00,59.67,104.5,38.9,55.9,61.4,114.35,,1.0,2.38,,19.77,,,,,,,,,
2021-10-19 08:00:00,2021-10-19 09:00:00,76.33,110.5,,,,119.55,,1.0,1.57,,19.02,,,,,,,,,
2021-10-19 09:00:00,2021-10-19 10:00:00,65.67,100.25,,,,122.6,,0.77,1.88,,18.52,,,,,,,,,
2021-10-19 10:00:00,2021-10-19 11:00:00,46.0,83.75,14.62,26.12,25.85,100.38,7.15,0.7,12.53,,17.8,,67.05,0.45,319.15,303.5,985.7,,28.75,0.0
2021-10-19 11:00:00,2021-10-19 12:00:00,52.67,95.0,15.0,28.42,27.35,91.12,8.38,0.88,14.1,,19.0,,63.4,0.45,92.53,474.17,985.28,,29.38,0.0
2021-10-19 12:00:00,2021-10-19 13:00:00,66.0,122.25,9.68,25.95,21.68,83.6,6.88,0.97,11.43,,16.2,,58.1,0.47,261.12,496.95,984.58,,30.12,0.0
2021-10-19 13:00:00,2021-10-19 14:00:00,54.0,118.75,8.65,20.9,18.18,79.95,7.3,0.83,11.08,,17.05,,55.62,0.42,332.12,342.6,984.05,,30.23,0.0
2021-10-19 14:00:00,2021-10-19 15:00:00,44.67,109.75,7.58,22.42,18.1,79.22,3.77,0.83,10.85,,15.68,,56.65,0.47,253.75,117.87,983.58,,29.67,0.0
2021-10-19 15:00:00,2021-10-19 16:00:00,52.33,134.5,5.23,26.07,16.9,78.3,2.83,1.12,14.1,,18.35,,60.5,0.47,238.25,107.12,983.33,,29.42,0.0
2021-10-19 16:00:00,2021-10-19 17:00:00,80.67,179.5,8.3,36.27,26.05,76.18,2.35,1.38,15.38,,24.35,,61.98,0.35,308.6,70.47,983.3,,29.03,0.0
2021-10-19 17:00:00,2021-10-19 18:00:00,96.0,204.0,7.65,41.05,28.1,75.18,2.23,1.73,17.9,,27.02,,66.05,0.18,322.93,13.6,983.55,,28.3,0.0
2021-10-19 18:00:00,2021-10-19 19:00:00,,270.5,18.73,66.17,50.48,78.07,2.92,3.4,12.85,,33.65,,71.5,0.1,240.02,2.8,983.97,,27.6,0.0
2021-10-19 19:00:00,2021-10-19 20:00:00,,358.25,22.65,63.42,52.22,76.45,3.13,3.43,10.02,,36.2,,73.08,0.12,85.22,2.75,984.7,,27.25,0.0
2021-10-19 20:00:00,2021-10-19 21:00:00,,321.75,22.5,64.75,52.8,73.22,3.02,2.77,10.5,,37.2,,74.55,0.1,212.65,2.8,985.47,,26.85,0.0
2021-10-19 21:00:00,2021-10-19 22:00:00,,312.5,18.23,56.78,45.07,70.6,3.5,1.78,9.72,,33.12,,76.93,0.17,137.53,2.95,986.23,,26.4,0.0
2021-10-19 22:00:00,2021-10-19 23:00:00,,268.0,20.27,55.58,46.1,69.0,3.2,1.45,9.68,,32.43,,79.22,0.15,87.57,2.93,986.57,,25.93,0.0
2021-10-19 23:00:00,2021-10-20 00:00:00,,255.25,23.27,57.22,49.4,69.67,2.65,1.12,9.0,,19.12,,81.15,0.1,160.57,2.75,986.58,,25.57,0.0
2021-10-20 00:00:00,2021-10-20 01:00:00,,227.0,23.07,56.15,48.7,70.5,2.78,1.08,8.9,,21.12,,82.4,0.17,233.9,2.65,986.4,,25.4,0.0
2021-10-20 01:00:00,2021-10-20 02:00:00,,238.75,22.75,58.82,49.83,69.97,2.6,1.0,17.2,,10.83,,81.05,0.33,262.82,2.55,986.3,,25.5,0.0
2021-10-20 02:00:00,2021-10-20 03:00:00,,261.75,23.2,49.6,45.3,77.8,2.0,0.9,11.2,,21.1,,81.45,0.22,255.6,2.58,986.12,,25.28,0.0
2021-10-20 03:00:00,2021-10-20 04:00:00,,237.75,20.62,44.45,40.45,71.03,2.25,0.85,9.43,,21.62,,79.72,0.28,267.28,2.55,986.1,,25.33,0.0
2021-10-20 04:00:00,2021-10-20 05:00:00,,195.5,22.33,44.55,41.9,69.3,2.25,0.78,8.8,,20.15,,79.4,0.23,250.53,2.58,986.33,,25.17,0.0
2021-10-20 05:00:00,2021-10-20 06:00:00,,203.75,26.07,58.98,52.62,85.85,1.7,1.23,3.72,,20.0,,79.55,0.25,285.3,2.58,986.78,,25.17,0.0
2021-10-20 06:00:00,2021-10-20 07:00:00,,232.75,34.95,61.25,61.05,97.25,,1.52,3.03,,21.6,,81.5,0.23,272.82,8.07,987.47,,25.05,0.0
2021-10-20 07:00:00,2021-10-20 08:00:00,,259.25,40.5,72.0,71.3,102.22,,1.4,2.7,,21.72,,,,,,,,,
2021-10-20 08:00:00,2021-10-20 09:00:00,,257.25,,,,104.4,,1.12,2.98,,22.5,,,,,,,,,
2021-10-20 09:00:00,2021-10-20 10:00:00,,251.75,,,,110.65,,1.2,4.97,,21.6,,,,,,,,,
2021-10-20 10:00:00,2021-10-20 11:00:00,,261.5,,,,112.28,,1.2,8.03,,23.23,,,,,,,,,
2021-10-20 11:00:00,2021-10-20 12:00:00,,261.5,,,,121.5,,1.18,6.25,,25.45,,,,,,,,,
2021-10-20 12:00:00,2021-10-20 13:00:00,,240.5,,,,112.6,,0.7,7.88,,28.85,,,,,,,,,
2021-10-20 13:00:00,2021-10-20 14:00:00,86.0,215.0,14.2,28.6,26.8,89.12,,0.63,14.2,,23.7,,47.33,0.33,217.5,257.23,987.43,,31.13,0.0
2021-10-20 14:00:00,2021-10-20 15:00:00,81.33,203.75,9.22,27.62,22.23,81.65,10.75,0.68,19.05,,18.2,,48.92,0.52,183.43,121.2,986.85,,30.38,0.0
2021-10-20 15:00:00,2021-10-20 16:00:00,74.0,201.75,6.45,32.88,22.75,80.12,10.88,0.7,22.83,,16.12,,49.5,0.38,265.62,86.8,986.52,,30.18,0.0
2021-10-20 16:00:00,2021-10-20 17:00:00,80.67,218.0,6.5,33.67,23.2,75.67,11.97,0.9,25.77,,19.62,,51.42,0.33,320.83,70.8,986.3,,29.73,0.0
2021-10-20 17:00:00,2021-10-20 18:00:00,86.0,241.5,11.45,56.42,39.38,71.8,10.82,1.9,22.02,,30.43,,57.57,0.1,206.07,13.22,986.48,,28.42,0.0
2021-10-20 18:00:00,2021-10-20 19:00:00,,319.25,49.12,84.33,84.9,79.42,11.3,3.55,12.65,,38.27,,67.12,0.1,173.07,2.83,986.95,,26.67,0.0
2021-10-20 19:00:00,2021-10-20 20:00:00,,432.5,95.22,80.65,120.58,78.0,12.1,4.8,12.35,,40.5,,71.27,0.12,147.6,2.88,987.58,,26.15,0.0
2021-10-20 20:00:00,2021-10-20 21:00:00,,503.5,83.95,80.55,111.28,77.75,5.17,4.58,11.3,,39.57,,73.4,0.2,115.45,3.02,987.9,,25.83,0.0
2021-10-20 21:00:00,2021-10-20 22:00:00,,377.0,56.62,74.52,85.78,75.55,4.28,3.25,9.47,,38.55,,68.65,0.2,49.35,2.95,988.02,,25.82,0.0
2021-10-20 22:00:00,2021-10-20 23:00:00,,379.75,59.67,70.2,85.97,71.52,2.93,2.25,10.2,,40.0,,67.95,0.17,67.4,2.93,988.02,,25.6,0.0
2021-10-20 23:00:00,2021-10-21 00:00:00,,394.25,72.92,77.47,100.7,73.4,3.92,2.02,8.82,,38.48,,72.5,0.23,141.88,2.93,987.8,,24.92,0.0
2021-10-21 00:00:00,2021-10-21 01:00:00,,379.75,97.55,76.0,119.95,92.17,3.52,2.5,5.32,,40.42,,78.22,0.25,162.77,2.85,987.6,,24.4,0.0
2021-10-21 01:00:00,2021-10-21 02:00:00,,413.25,92.92,77.92,117.18,93.78,2.03,1.77,8.1,,38.92,,76.8,0.4,179.4,2.9,987.5,,24.65,0.0
2021-10-21 02:00:00,2021-10-21 03:00:00,,308.75,,,,99.2,,0.8,10.5,,39.33,,,,,,,,,
2021-10-21 03:00:00,2021-10-21 04:00:00,,252.5,,,,98.1,,1.05,10.25,,35.42,,,,,,,,,
2021-10-21 04:00:00,2021-10-21 05:00:00,,248.5,,,,105.0,,0.83,16.32,,32.25,,,,,,,,,
2021-10-21 05:00:00,2021-10-21 06:00:00,88.0,237.75,,,,,,0.0,3.0,,29.02,,,,,,,,,
2021-10-21 06:00:00,2021-10-21 07:00:00,88.0,212.0,,,,,,0.4,2.7,,27.3,,,,,,,,,
2021-10-21 07:00:00,2021-10-21 08:00:00,,265.5,,,,,,1.17,1.85,,27.05,,,,,,,,,
2021-10-21 08:00:00,2021-10-21 09:00:00,85.0,316.25,,,,,,0.88,2.55,,26.02,,,,,,,,,
2021-10-21 09:00:00,2021-10-21 10:00:00,84.75,282.0,,,,,,0.7,,,24.73,,,,,,,,,
2021-10-21 10:00:00,2021-10-21 11:00:00,81.25,275.0,,,,101.6,,0.93,14.33,,19.1,,,,,,,,,
2021-10-21 11:00:00,2021-10-21 12:00:00,67.75,259.75,,,,100.4,,0.73,6.75,,17.6,,,,,,,,,
2021-10-21 12:00:00,2021-10-21 13:00:00,53.25,222.75,,,,106.95,,0.72,13.12,,19.68,,,,,,,,,
2021-10-21 13:00:00,2021-10-21 14:00:00,54.25,229.25,10.73,42.93,31.57,83.8,,0.6,15.85,,17.45,,,,,,,,,
