From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (ug/m3),Ozone (ug/m3),Benzene (),Toluene (ug/m3),Eth-Benzene (ug/m3),Temp (degree C),RH (W/mt2),WS (m/s),WD (degree),BP (mmHg),VWS (m/s),AT (degree C)
2020-03-20 23:00:00,2020-03-21 00:00:00,21.5,52.5,6.2,15.65,13.03,14.5,16.17,0.68,54.05,0.12,17.25,,23.27,49.5,,166.5,716.0,,22.78
2020-03-21 00:00:00,2020-03-21 01:00:00,20.5,70.75,6.47,13.8,12.32,15.0,14.8,0.7,56.2,0.12,16.27,,23.25,47.75,,200.75,715.75,,22.8
2020-03-21 01:00:00,2020-03-21 02:00:00,22.75,73.5,6.35,19.23,15.05,13.18,12.38,0.69,42.68,0.15,16.82,,23.62,50.25,,134.0,715.0,,22.95
2020-03-21 02:00:00,2020-03-21 03:00:00,25.5,66.25,6.3,15.55,13.08,14.48,11.8,0.68,48.61,0.2,16.57,,25.55,53.25,,203.75,715.0,,22.5
2020-03-21 03:00:00,2020-03-21 04:00:00,26.5,67.5,6.35,11.1,10.73,16.12,11.73,0.68,64.68,0.17,17.1,,29.2,56.75,,194.0,714.25,,22.43
2020-03-21 04:00:00,2020-03-21 05:00:00,27.25,66.75,6.33,10.9,10.63,16.13,11.72,0.69,68.01,0.15,16.47,,29.45,56.0,,165.25,714.0,,22.12
2020-03-21 05:00:00,2020-03-21 06:00:00,32.5,62.75,6.1,8.9,9.35,16.45,12.07,0.67,73.75,0.15,16.28,,29.58,56.25,,120.75,714.5,,22.0
2020-03-21 06:00:00,2020-03-21 07:00:00,32.75,80.75,6.12,13.78,12.0,14.88,14.95,0.67,78.55,0.17,16.3,,26.48,57.25,,244.0,715.25,,22.1
2020-03-21 07:00:00,2020-03-21 08:00:00,46.75,114.0,6.4,17.32,14.12,13.85,10.55,0.69,58.07,0.33,15.88,,23.65,55.0,,92.75,716.0,,21.9
2020-03-21 08:00:00,2020-03-21 09:00:00,40.75,125.25,6.38,13.23,11.88,15.22,9.32,0.69,58.9,0.2,15.85,,23.55,36.25,,124.0,717.0,,23.95
2020-03-21 09:00:00,2020-03-21 10:00:00,26.5,120.25,6.38,12.72,11.62,15.2,12.45,0.69,62.09,0.2,14.33,,23.12,24.75,,138.25,717.0,,27.15
2020-03-21 10:00:00,2020-03-21 11:00:00,29.5,112.5,6.28,14.88,12.65,14.53,13.47,0.69,66.79,0.2,15.57,,24.75,19.0,,172.25,717.0,,29.85
2020-03-21 11:00:00,2020-03-21 12:00:00,24.5,113.25,6.42,13.95,12.3,14.9,13.4,0.69,76.59,0.2,23.6,,26.95,16.0,,154.25,716.0,,32.53
2020-03-21 12:00:00,2020-03-21 13:00:00,25.0,114.25,6.25,12.12,11.15,15.55,12.0,0.67,89.03,0.2,18.57,,22.38,14.75,,151.0,715.0,,34.05
2020-03-21 13:00:00,2020-03-21 14:00:00,28.75,114.25,6.3,9.58,9.9,16.68,13.23,0.71,98.49,0.15,16.73,,22.62,12.5,,182.75,713.75,,35.27
2020-03-21 14:00:00,2020-03-21 15:00:00,23.25,84.75,6.72,8.95,9.95,16.98,14.88,0.83,106.53,0.1,16.62,,23.5,12.25,,189.75,712.75,,36.78
2020-03-21 15:00:00,2020-03-21 16:00:00,26.25,84.25,6.82,8.12,9.5,17.18,14.18,0.84,110.59,0.1,16.95,,25.77,12.75,,214.25,712.0,,36.85
2020-03-21 16:00:00,2020-03-21 17:00:00,23.75,86.75,6.75,8.58,9.73,16.83,13.25,0.84,134.21,0.1,24.0,,26.05,14.25,,189.0,712.0,,35.65
2020-03-21 17:00:00,2020-03-21 18:00:00,29.75,113.0,6.22,10.3,10.18,16.38,14.65,0.79,113.34,0.12,17.77,,22.18,14.75,,261.0,712.0,,33.5
2020-03-21 18:00:00,2020-03-21 19:00:00,49.0,178.75,6.35,20.88,15.95,12.75,15.98,0.8,85.11,0.22,16.8,,23.25,19.75,,230.5,712.5,,32.82
2020-03-21 19:00:00,2020-03-21 20:00:00,53.75,195.75,6.25,36.55,24.23,6.97,17.95,0.79,62.57,0.47,17.82,,21.85,23.25,,250.5,713.5,,29.27
2020-03-21 20:00:00,2020-03-21 21:00:00,66.0,193.0,6.22,21.65,16.28,12.55,16.7,0.79,67.18,0.6,16.3,,23.1,33.25,,281.75,714.75,,27.4
2020-03-21 21:00:00,2020-03-21 22:00:00,29.75,93.5,6.83,11.05,11.1,16.25,12.0,0.84,67.81,0.22,16.85,,29.65,41.5,,267.0,715.75,,27.1
2020-03-21 22:00:00,2020-03-21 23:00:00,19.75,56.0,6.83,10.35,10.7,16.27,9.43,0.84,61.25,0.12,18.3,,30.83,46.0,,263.5,716.0,,25.92
2020-03-21 23:00:00,2020-03-22 00:00:00,21.25,57.75,6.65,12.32,11.65,15.6,9.87,0.83,52.19,0.1,18.9,,31.07,49.75,,295.25,716.0,,24.88
2020-03-22 00:00:00,2020-03-22 01:00:00,28.75,66.25,6.78,15.0,13.2,14.52,13.5,0.84,44.69,0.12,19.15,,28.6,53.5,,284.5,715.75,,24.02
2020-03-22 01:00:00,2020-03-22 02:00:00,32.0,77.25,6.3,14.47,12.5,14.57,17.55,0.79,46.99,0.1,16.9,,21.7,57.5,,252.0,715.0,,23.32
2020-03-22 02:00:00,2020-03-22 03:00:00,35.25,80.25,6.08,13.9,11.97,14.93,16.38,0.78,46.84,0.12,15.98,,20.57,62.75,,169.0,714.25,,22.65
2020-03-22 03:00:00,2020-03-22 04:00:00,36.75,77.75,6.12,12.55,11.32,15.5,17.65,0.79,42.09,0.12,14.7,,19.85,67.5,,241.25,714.0,,22.12
2020-03-22 04:00:00,2020-03-22 05:00:00,36.5,76.5,6.2,15.4,12.97,14.47,20.45,0.81,27.09,0.1,12.53,,21.6,67.5,,254.0,714.0,,21.82
2020-03-22 05:00:00,2020-03-22 06:00:00,30.0,74.75,6.6,14.75,12.9,14.45,16.17,0.82,21.02,0.12,13.3,,27.62,71.25,,175.25,714.75,,21.45
2020-03-22 06:00:00,2020-03-22 07:00:00,30.75,78.0,6.8,15.47,13.43,14.35,14.4,0.85,16.27,0.2,16.02,,30.0,73.25,,248.75,715.25,,20.95
2020-03-22 07:00:00,2020-03-22 08:00:00,27.0,88.75,6.55,16.23,13.62,14.05,14.4,0.82,16.22,0.2,18.08,,30.23,70.75,,212.25,716.0,,21.08
2020-03-22 08:00:00,2020-03-22 09:00:00,35.25,84.0,6.38,15.25,13.03,14.43,14.35,0.8,29.4,0.22,17.2,,29.62,52.25,,235.25,717.0,,22.7
2020-03-22 09:00:00,2020-03-22 10:00:00,28.75,83.0,6.22,9.9,9.97,15.97,16.33,0.79,51.01,0.18,16.68,,21.65,30.25,,192.75,717.0,,25.73
2020-03-22 10:00:00,2020-03-22 11:00:00,16.0,82.25,6.12,7.6,8.72,16.82,17.23,0.79,67.23,0.1,14.57,,20.85,24.5,,210.5,717.0,,28.15
2020-03-22 11:00:00,2020-03-22 12:00:00,17.0,63.0,6.3,7.1,8.6,17.27,19.2,0.8,78.5,0.1,13.9,,21.12,22.0,,193.25,716.0,,30.28
2020-03-22 12:00:00,2020-03-22 13:00:00,19.75,66.5,6.45,6.92,8.62,17.48,19.88,0.81,86.09,0.1,13.62,,21.83,17.5,,208.25,715.0,,32.08
2020-03-22 13:00:00,2020-03-22 14:00:00,21.25,69.0,6.53,7.2,8.83,17.55,15.3,0.82,88.4,0.1,14.8,,27.3,14.75,,173.5,713.5,,33.78
2020-03-22 14:00:00,2020-03-22 15:00:00,26.5,71.75,6.57,7.28,8.88,17.68,15.08,0.82,91.97,0.1,15.47,,30.12,16.25,,222.5,713.0,,35.12
2020-03-22 15:00:00,2020-03-22 16:00:00,22.5,70.75,6.72,7.32,9.0,17.58,14.48,0.83,94.03,0.1,16.48,,24.38,14.75,,132.0,712.75,,34.27
2020-03-22 16:00:00,2020-03-22 17:00:00,23.5,71.0,6.35,7.5,8.88,17.48,16.18,0.8,93.59,0.1,18.75,,24.42,15.75,,145.0,712.0,,34.73
2020-03-22 17:00:00,2020-03-22 18:00:00,22.25,88.0,6.6,7.75,9.15,17.25,15.9,0.83,89.67,0.1,20.6,,24.27,16.75,,221.0,712.75,,33.33
2020-03-22 18:00:00,2020-03-22 19:00:00,28.75,126.0,6.45,11.05,10.78,16.0,14.68,0.81,82.96,0.15,21.65,,25.28,19.75,,247.25,713.0,,32.12
2020-03-22 19:00:00,2020-03-22 20:00:00,51.75,121.5,6.65,13.78,12.4,14.5,18.27,0.83,58.95,0.42,20.62,,26.75,24.75,,243.75,713.5,,30.45
2020-03-22 20:00:00,2020-03-22 21:00:00,69.0,142.25,5.83,12.7,11.18,14.65,17.95,0.75,50.91,0.35,16.62,,26.1,26.5,,247.25,714.25,,28.6
2020-03-22 21:00:00,2020-03-22 22:00:00,61.75,128.0,5.95,10.55,10.1,15.57,16.3,0.76,56.3,0.27,12.8,,24.68,28.75,,279.5,715.0,,28.05
2020-03-22 22:00:00,2020-03-22 23:00:00,34.25,92.25,6.3,6.42,8.2,17.25,15.0,0.79,58.55,0.1,10.93,,24.42,32.0,,268.25,715.75,,27.95
2020-03-22 23:00:00,2020-03-23 00:00:00,18.75,66.0,6.5,6.95,8.67,17.3,16.93,0.81,55.47,0.1,10.1,,20.5,36.0,,281.75,715.0,,26.92
2020-03-23 00:00:00,2020-03-23 01:00:00,24.25,64.0,6.55,7.17,8.85,17.27,19.35,0.82,52.68,0.1,9.68,,19.77,38.0,,279.75,715.0,,26.0
2020-03-23 01:00:00,2020-03-23 02:00:00,26.0,60.25,6.55,8.97,9.77,16.6,21.23,0.82,47.44,0.1,10.12,,20.23,40.0,,247.0,714.5,,25.55
2020-03-23 02:00:00,2020-03-23 03:00:00,30.75,68.75,6.57,10.45,10.57,16.1,18.93,0.82,47.63,0.1,10.45,,20.52,42.0,,276.75,714.0,,24.98
2020-03-23 03:00:00,2020-03-23 04:00:00,35.5,75.0,6.33,9.9,10.08,16.25,22.0,0.8,48.17,0.1,11.1,,23.8,44.75,,282.75,714.0,,24.43
2020-03-23 04:00:00,2020-03-23 05:00:00,35.75,78.0,6.3,8.9,9.53,16.47,16.5,0.8,46.5,0.1,10.22,,24.5,49.5,,277.5,714.0,,23.7
2020-03-23 05:00:00,2020-03-23 06:00:00,42.0,78.5,6.6,8.7,9.75,16.2,20.6,0.82,41.55,0.1,8.93,,23.98,54.0,,275.0,714.0,,22.95
2020-03-23 06:00:00,2020-03-23 07:00:00,44.75,83.75,6.5,8.78,9.68,16.4,21.85,0.81,39.01,0.1,8.35,,23.82,60.25,,287.75,714.5,,22.38
2020-03-23 07:00:00,2020-03-23 08:00:00,44.5,96.0,6.47,9.4,9.95,16.25,19.95,0.81,38.86,0.1,7.65,,19.68,60.5,,275.5,715.0,,22.18
2020-03-23 08:00:00,2020-03-23 09:00:00,48.25,102.25,6.73,10.47,10.7,16.02,19.18,0.83,38.41,0.1,6.0,,19.1,56.75,,236.75,716.0,,23.22
2020-03-23 09:00:00,2020-03-23 10:00:00,51.75,110.5,6.57,11.1,10.97,15.8,22.27,0.83,47.14,0.1,6.53,,20.12,49.0,,238.0,716.0,,25.43
2020-03-23 10:00:00,2020-03-23 11:00:00,40.5,106.25,6.58,9.93,10.32,16.17,19.9,0.82,67.43,0.1,9.2,,20.2,39.0,,240.0,716.0,,27.88
2020-03-23 11:00:00,2020-03-23 12:00:00,36.0,110.5,6.47,9.15,9.8,16.73,21.35,0.81,75.9,0.1,11.6,,24.93,30.5,,208.25,715.5,,30.15
2020-03-23 12:00:00,2020-03-23 13:00:00,37.0,111.5,6.08,7.42,8.55,17.25,19.5,0.77,82.12,0.1,14.95,,26.4,26.25,,221.25,714.25,,32.0
2020-03-23 13:00:00,2020-03-23 14:00:00,37.75,84.5,6.08,6.5,8.12,17.78,18.2,0.78,82.91,0.1,12.9,,25.5,24.5,,240.5,713.5,,32.73
2020-03-23 14:00:00,2020-03-23 15:00:00,34.25,87.75,6.42,6.55,8.32,17.95,16.1,0.8,85.7,0.1,12.67,,25.52,22.0,,239.5,712.5,,33.33
2020-03-23 15:00:00,2020-03-23 16:00:00,42.5,85.5,6.42,6.65,8.43,17.93,14.67,0.81,85.6,0.1,12.47,,23.23,19.75,,262.25,711.75,,34.2
2020-03-23 16:00:00,2020-03-23 17:00:00,36.67,93.67,6.97,6.3,8.68,18.07,14.77,0.86,79.92,0.1,11.23,,23.55,22.25,,267.5,711.75,,33.9
2020-03-23 17:00:00,2020-03-23 18:00:00,35.0,132.0,6.9,9.55,10.38,16.9,14.28,0.85,81.83,0.1,10.07,,23.32,37.75,,160.0,712.75,,31.08
2020-03-23 18:00:00,2020-03-23 19:00:00,37.0,193.75,6.67,11.7,11.3,16.15,13.38,0.83,76.78,0.1,14.77,,24.28,47.75,,228.5,713.5,,27.1
2020-03-23 19:00:00,2020-03-23 20:00:00,36.0,95.25,6.23,11.92,11.07,16.03,15.18,0.78,68.21,0.2,15.12,,26.0,50.0,,261.0,714.0,,24.37
2020-03-23 20:00:00,2020-03-23 21:00:00,42.5,82.5,6.1,12.95,11.5,15.5,8.72,0.77,40.13,0.35,18.93,,27.07,50.25,,212.5,715.0,,24.25
2020-03-23 21:00:00,2020-03-23 22:00:00,46.25,90.25,6.45,14.0,12.4,14.93,10.95,0.81,36.66,0.2,20.3,,26.55,50.75,,192.75,715.75,,24.1
2020-03-23 22:00:00,2020-03-23 23:00:00,50.25,95.25,6.53,13.8,12.35,14.8,12.78,0.82,27.24,0.15,21.15,,26.38,53.0,,244.25,716.0,,24.0
2020-03-23 23:00:00,2020-03-24 00:00:00,41.5,82.0,6.45,15.97,13.42,14.03,12.67,0.81,17.05,0.1,20.27,,26.75,52.75,,171.25,715.0,,23.55
2020-03-24 00:00:00,2020-03-24 01:00:00,38.75,85.5,6.9,16.25,13.93,13.88,17.98,0.85,12.06,0.1,21.12,,27.55,55.5,,247.0,715.0,,22.98
2020-03-24 01:00:00,2020-03-24 02:00:00,34.0,83.75,6.67,13.82,12.5,14.6,19.27,0.84,14.6,0.1,16.65,,24.98,56.75,,202.25,714.0,,22.43
2020-03-24 02:00:00,2020-03-24 03:00:00,33.5,76.75,5.5,13.55,11.38,14.83,21.55,0.72,13.52,0.1,20.1,,23.7,58.5,,211.75,713.75,,21.82
2020-03-24 03:00:00,2020-03-24 04:00:00,41.0,85.0,5.58,12.62,10.92,15.28,22.95,0.71,18.91,0.1,14.68,,23.38,58.25,,101.5,713.0,,21.58
2020-03-24 04:00:00,2020-03-24 05:00:00,40.75,85.0,7.13,12.07,11.97,15.63,23.85,0.93,16.66,0.1,13.82,,25.8,59.0,,92.25,713.0,,21.43
2020-03-24 05:00:00,2020-03-24 06:00:00,41.5,83.0,6.5,12.3,11.55,15.3,19.13,0.81,17.64,0.1,14.5,,24.4,60.75,,106.25,714.0,,21.15
2020-03-24 06:00:00,2020-03-24 07:00:00,47.5,83.75,6.0,14.68,12.4,14.58,13.0,0.77,15.98,0.1,16.02,,30.5,61.5,,162.0,714.0,,21.0
2020-03-24 07:00:00,2020-03-24 08:00:00,55.0,105.25,6.62,17.7,14.48,13.58,12.82,0.83,18.04,0.3,22.4,,28.45,57.0,,303.75,715.0,,21.4
2020-03-24 08:00:00,2020-03-24 09:00:00,66.25,115.5,6.78,17.43,14.47,13.7,18.3,0.85,29.01,0.2,21.55,,28.15,48.75,,277.75,715.5,,23.3
2020-03-24 09:00:00,2020-03-24 10:00:00,69.0,130.0,6.08,12.68,11.38,15.35,20.12,0.78,47.33,0.2,19.27,,27.65,40.75,,252.0,716.0,,26.05
2020-03-24 10:00:00,2020-03-24 11:00:00,51.0,107.5,5.05,7.85,8.0,16.95,18.98,0.68,54.25,0.15,17.52,,25.8,25.75,,204.75,715.25,,28.77
2020-03-24 11:00:00,2020-03-24 12:00:00,33.25,82.0,5.95,6.2,7.78,17.73,18.35,0.76,58.16,0.1,16.88,,25.1,19.0,,236.25,714.5,,31.53
2020-03-24 12:00:00,2020-03-24 13:00:00,33.25,77.0,6.55,6.3,8.35,18.02,18.8,0.82,57.08,0.1,17.05,,25.0,15.5,,222.75,713.25,,33.25
2020-03-24 13:00:00,2020-03-24 14:00:00,29.25,85.25,7.3,7.85,9.8,17.32,20.78,0.89,52.43,0.1,15.62,,25.35,13.25,,208.5,712.25,,35.15
2020-03-24 14:00:00,2020-03-24 15:00:00,24.75,77.0,6.83,10.32,10.72,16.4,14.92,0.85,47.92,0.1,18.57,,28.92,12.25,,212.5,711.25,,36.95
2020-03-24 15:00:00,2020-03-24 16:00:00,26.25,83.25,6.63,8.85,9.75,16.5,15.95,0.82,47.58,0.1,23.3,,28.43,11.5,,199.25,710.5,,37.32
2020-03-24 16:00:00,2020-03-24 17:00:00,24.0,78.25,6.2,9.4,9.65,16.25,13.45,0.78,47.88,0.1,26.6,,30.57,13.0,,213.0,710.0,,36.88
2020-03-24 17:00:00,2020-03-24 18:00:00,23.75,88.25,7.25,7.92,9.8,16.5,14.4,0.89,47.28,0.1,29.93,,31.55,14.75,,234.5,710.5,,35.58
2020-03-24 18:00:00,2020-03-24 19:00:00,25.5,115.25,6.2,11.35,10.75,15.22,18.4,0.78,36.06,0.15,24.62,,31.82,20.25,,219.5,711.0,,32.68
2020-03-24 19:00:00,2020-03-24 20:00:00,37.25,178.75,5.25,14.18,11.47,14.1,21.8,0.69,29.45,0.35,23.18,,28.65,23.25,,261.5,712.0,,29.1
2020-03-24 20:00:00,2020-03-24 21:00:00,44.75,122.5,5.38,10.68,9.72,15.48,19.05,0.71,33.32,0.27,18.27,,25.88,25.5,,293.25,712.75,,27.45
2020-03-24 21:00:00,2020-03-24 22:00:00,28.75,88.0,6.5,7.15,8.78,17.23,18.35,0.82,40.38,0.1,15.57,,25.18,31.5,,277.5,713.5,,26.9
2020-03-24 22:00:00,2020-03-24 23:00:00,26.5,75.25,7.0,8.32,9.83,16.95,21.47,0.86,35.87,0.1,15.0,,24.93,40.75,,274.75,714.0,,26.25
2020-03-24 23:00:00,2020-03-25 00:00:00,22.5,63.25,6.28,9.35,9.72,16.65,16.77,0.79,31.11,0.1,15.82,,24.92,45.5,,275.75,713.5,,24.92
2020-03-25 00:00:00,2020-03-25 01:00:00,23.75,60.75,6.35,10.43,10.38,16.15,15.1,0.8,23.27,0.1,17.07,,25.05,51.25,,290.0,713.0,,23.83
2020-03-25 01:00:00,2020-03-25 02:00:00,22.0,61.25,5.53,10.5,9.73,16.03,14.68,0.72,13.92,0.1,17.7,,26.45,58.0,,284.75,712.25,,22.75
2020-03-25 02:00:00,2020-03-25 03:00:00,18.75,63.25,5.25,9.95,9.25,15.97,16.75,0.71,8.43,0.1,16.65,,25.83,65.25,,291.75,712.0,,21.75
2020-03-25 03:00:00,2020-03-25 04:00:00,17.75,58.0,6.43,9.3,9.88,16.12,20.12,0.8,4.6,0.1,12.77,,23.92,70.5,,279.5,712.0,,20.85
2020-03-25 04:00:00,2020-03-25 05:00:00,16.75,57.25,6.43,9.2,9.83,16.2,22.7,0.81,,0.1,10.85,,23.38,73.0,,278.25,712.0,,20.25
2020-03-25 05:00:00,2020-03-25 06:00:00,16.25,52.0,6.9,11.0,11.15,15.85,24.4,0.85,,0.1,10.4,,24.25,74.5,,268.0,713.0,,19.7
2020-03-25 06:00:00,2020-03-25 07:00:00,17.25,45.25,7.55,12.38,12.4,15.22,24.65,0.92,,0.15,12.57,,25.33,75.75,,274.25,713.0,,19.35
2020-03-25 07:00:00,2020-03-25 08:00:00,19.5,54.75,6.6,14.3,12.65,14.47,18.55,0.82,1.37,0.22,15.75,,24.62,71.25,,200.75,714.0,,19.57
2020-03-25 08:00:00,2020-03-25 09:00:00,24.25,62.25,6.3,11.8,11.1,15.3,16.98,0.8,16.76,0.2,15.75,,24.93,52.25,,241.75,715.0,,21.7
2020-03-25 09:00:00,2020-03-25 10:00:00,26.5,62.25,6.6,9.4,10.08,16.15,17.05,0.83,40.87,0.15,17.2,,26.9,38.5,,250.5,715.0,,25.32
2020-03-25 10:00:00,2020-03-25 11:00:00,30.5,79.25,5.83,6.52,7.9,17.27,19.2,0.75,49.34,0.1,18.03,,26.58,30.0,,228.25,716.0,,27.7
2020-03-25 11:00:00,2020-03-25 12:00:00,26.75,98.25,5.67,5.8,7.43,17.7,17.58,0.74,53.22,0.1,15.32,,25.38,26.25,,195.5,715.0,,29.57
2020-03-25 12:00:00,2020-03-25 13:00:00,20.0,63.0,6.32,5.22,7.57,18.12,16.55,0.8,50.37,0.1,14.25,,25.02,21.5,,211.25,714.25,,30.95
2020-03-25 13:00:00,2020-03-25 14:00:00,19.5,63.5,6.58,5.47,7.92,18.08,21.55,0.82,47.77,0.1,13.85,,25.3,17.5,,211.25,713.25,,32.08
2020-03-25 14:00:00,2020-03-25 15:00:00,16.75,62.25,7.12,7.12,9.3,17.42,17.03,0.87,40.82,0.1,14.32,,25.28,13.75,,222.5,712.25,,33.58
2020-03-25 15:00:00,2020-03-25 16:00:00,13.75,58.25,6.47,8.15,9.28,16.77,13.65,0.81,39.54,0.1,17.27,,27.3,13.0,,256.0,711.25,,34.48
2020-03-25 16:00:00,2020-03-25 17:00:00,15.25,68.0,6.35,8.4,9.28,16.42,14.72,0.8,36.99,,21.6,,28.75,12.5,,266.75,711.0,,33.6
2020-03-25 17:00:00,2020-03-25 18:00:00,13.25,64.5,6.88,8.05,9.55,16.45,12.52,0.85,36.7,,24.85,,30.12,14.5,,276.0,711.25,,32.62
2020-03-25 18:00:00,2020-03-25 19:00:00,17.5,79.25,7.58,6.4,9.23,16.92,17.75,0.91,39.0,0.1,24.48,,28.55,17.25,,272.75,712.0,,30.98
2020-03-25 19:00:00,2020-03-25 20:00:00,27.75,75.5,4.1,6.6,6.53,16.88,17.7,0.59,,0.12,18.22,,26.02,21.0,,285.5,712.5,,29.05
2020-03-25 20:00:00,2020-03-25 21:00:00,26.25,76.25,5.47,6.6,7.62,17.02,17.3,0.72,,0.1,15.23,,24.68,25.25,,289.5,713.75,,27.65
2020-03-25 21:00:00,2020-03-25 22:00:00,22.25,63.75,6.93,5.65,8.35,17.5,23.05,0.85,,0.1,13.93,,24.67,30.5,,281.0,714.5,,26.33
2020-03-25 22:00:00,2020-03-25 23:00:00,18.25,59.75,7.68,7.93,10.15,16.83,19.45,0.93,,0.1,13.8,,24.85,35.5,,291.5,715.0,,25.25
2020-03-25 23:00:00,2020-03-26 00:00:00,21.25,58.25,6.97,8.88,10.05,16.47,14.77,0.85,,0.1,14.47,,24.48,40.5,,228.25,715.0,,24.18
2020-03-26 00:00:00,2020-03-26 01:00:00,19.0,56.75,6.45,9.75,10.05,16.1,19.05,0.8,,0.1,15.78,,24.48,44.25,,208.25,714.0,,23.0
2020-03-26 01:00:00,2020-03-26 02:00:00,20.0,59.25,6.32,9.93,10.07,16.05,19.42,0.79,,0.1,16.57,,25.58,48.5,,305.5,713.75,,22.27
2020-03-26 02:00:00,2020-03-26 03:00:00,23.0,61.25,5.45,10.92,9.93,15.6,18.65,0.72,,0.1,15.58,,25.53,55.5,,289.0,713.0,,21.62
2020-03-26 03:00:00,2020-03-26 04:00:00,21.25,61.5,5.95,8.88,9.23,16.32,24.9,0.76,,0.1,12.05,,23.62,64.5,,266.25,713.0,,20.55
2020-03-26 04:00:00,2020-03-26 05:00:00,17.0,52.25,5.57,8.47,8.67,16.67,25.62,0.73,,0.1,10.22,,23.12,68.5,,184.0,713.0,,19.68
2020-03-26 05:00:00,2020-03-26 06:00:00,20.5,56.75,6.8,8.55,9.7,16.25,24.87,0.84,,0.1,10.12,,23.17,71.25,,179.5,713.0,,19.18
2020-03-26 06:00:00,2020-03-26 07:00:00,22.25,58.0,7.45,10.52,11.3,15.8,25.8,0.9,,0.1,11.73,,25.65,72.0,,139.75,713.5,,18.78
2020-03-26 07:00:00,2020-03-26 08:00:00,23.25,58.5,6.72,12.28,11.65,15.2,18.47,0.83,,0.17,12.83,,24.25,65.5,,151.25,714.25,,19.3
2020-03-26 08:00:00,2020-03-26 09:00:00,24.25,67.5,6.55,10.6,10.68,15.82,20.57,0.83,,0.15,14.05,,24.67,52.25,,177.0,715.0,,22.05
2020-03-26 09:00:00,2020-03-26 10:00:00,25.75,63.5,6.5,9.53,10.0,16.25,19.45,0.81,,0.1,15.72,,26.6,35.5,,214.75,715.0,,25.82
2020-03-26 10:00:00,2020-03-26 11:00:00,28.75,69.25,5.85,7.1,8.2,16.9,19.77,0.75,55.47,0.12,16.33,,26.8,24.25,,189.0,715.0,,29.53
2020-03-26 11:00:00,2020-03-26 12:00:00,28.0,86.0,5.62,5.78,7.35,17.55,19.45,0.74,55.91,0.1,14.4,,25.4,17.5,,217.5,715.0,,32.75
2020-03-26 12:00:00,2020-03-26 13:00:00,20.5,94.25,6.15,5.6,7.65,17.7,19.2,0.78,55.77,0.1,14.03,,24.98,14.5,,225.5,714.0,,34.38
2020-03-26 13:00:00,2020-03-26 14:00:00,22.75,92.5,6.65,5.78,8.2,17.67,21.2,0.83,54.44,0.1,14.1,,25.1,11.5,,219.75,713.0,,35.38
2020-03-26 14:00:00,2020-03-26 15:00:00,15.25,110.5,7.53,6.98,9.5,17.07,17.55,0.91,50.13,0.1,14.13,,25.7,9.5,,226.25,712.0,,36.1
2020-03-26 15:00:00,2020-03-26 16:00:00,12.5,75.75,6.42,8.15,9.22,16.65,15.2,0.81,50.62,0.1,17.08,,27.65,10.5,,258.0,712.0,,36.35
2020-03-26 16:00:00,2020-03-26 17:00:00,10.25,69.5,6.08,8.68,9.25,16.25,16.85,0.78,49.83,,21.75,,29.02,10.5,,268.75,711.75,,35.02
2020-03-26 17:00:00,2020-03-26 18:00:00,10.25,81.75,6.82,8.4,9.72,16.12,11.32,0.84,54.69,,25.2,,30.3,13.0,,277.5,712.25,,33.73
2020-03-26 18:00:00,2020-03-26 19:00:00,19.0,85.0,7.72,7.38,9.93,16.48,19.68,0.93,58.02,0.23,26.65,,29.02,17.5,,289.5,713.0,,31.67
2020-03-26 19:00:00,2020-03-26 20:00:00,25.0,78.5,4.58,6.97,7.1,16.6,20.17,0.64,52.82,0.3,21.98,,26.0,22.25,,282.5,713.75,,29.35
2020-03-26 20:00:00,2020-03-26 21:00:00,26.5,74.25,5.53,6.05,7.38,17.35,23.58,0.72,50.13,0.12,15.65,,24.6,28.0,,290.0,714.75,,27.7
2020-03-26 21:00:00,2020-03-26 22:00:00,30.5,66.0,6.45,5.65,7.9,17.6,23.75,0.81,52.38,0.1,13.78,,24.48,32.0,,252.5,715.25,,26.48
2020-03-26 22:00:00,2020-03-26 23:00:00,29.5,66.5,7.67,7.75,10.05,17.05,22.02,0.93,55.71,0.1,13.75,,25.18,39.5,,227.5,716.0,,25.15
2020-03-26 23:00:00,2020-03-27 00:00:00,30.75,69.75,6.68,8.62,9.7,16.8,17.13,0.83,48.61,0.1,14.2,,24.47,47.5,,278.75,716.0,,23.95
2020-03-27 00:00:00,2020-03-27 01:00:00,30.0,75.0,6.3,8.3,9.2,16.9,18.3,0.79,35.28,0.1,15.1,,25.0,55.0,,270.0,716.0,,23.5
2020-03-27 01:00:00,2020-03-27 02:00:00,,,,,,,,,,,,,,,,,,,
2020-03-27 02:00:00,2020-03-27 03:00:00,,,,,,,,,,,,,,,,,,,
2020-03-27 03:00:00,2020-03-27 04:00:00,,,,,,,,,,,,,,,,,,,
2020-03-27 04:00:00,2020-03-27 05:00:00,,,,,,,,,,,,,,,,,,,
2020-03-27 05:00:00,2020-03-27 06:00:00,,,,,,,,,,,,,,,,,,,
2020-03-27 06:00:00,2020-03-27 07:00:00,,,,,,,,,,,,,,,,,,,
