From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2023-01-09 03:00:00,2023-01-09 04:00:00,360.5,578.0,451.6,,354.35,9.3,20.4,0.86,54.35,1.08,1.82,,96.0,,,11.0,750.0,15.8,6.65,0.0
2023-01-09 04:00:00,2023-01-09 05:00:00,347.0,335.0,144.95,15.7,119.98,42.97,16.7,0.88,54.75,1.12,1.92,,96.5,,,10.75,750.0,15.8,7.12,0.0
2023-01-09 05:00:00,2023-01-09 06:00:00,231.0,335.0,73.47,24.55,72.78,34.45,15.9,0.89,54.05,1.15,2.02,,96.5,,,8.5,750.0,15.8,7.9,0.0
2023-01-09 06:00:00,2023-01-09 07:00:00,,370.0,103.53,18.48,93.95,38.68,11.07,0.89,54.5,1.1,1.98,,97.0,,,8.0,751.0,15.8,8.4,0.0
2023-01-09 07:00:00,2023-01-09 08:00:00,214.5,371.25,104.25,24.92,98.03,34.38,10.9,0.87,55.37,1.1,1.85,,96.75,,,9.5,752.0,15.8,8.72,0.0
2023-01-09 08:00:00,2023-01-09 09:00:00,214.0,386.25,117.08,31.93,112.15,29.3,10.6,0.86,54.2,1.08,1.8,,97.0,,,14.5,752.5,15.8,8.9,0.0
2023-01-09 09:00:00,2023-01-09 10:00:00,221.0,443.0,102.9,53.2,112.0,30.3,10.4,0.86,54.43,1.1,1.8,,96.75,,,27.25,753.0,15.8,9.5,0.0
2023-01-09 10:00:00,2023-01-09 11:00:00,239.75,516.0,126.88,148.33,165.23,32.55,9.62,0.86,54.62,1.03,1.77,,96.0,,,59.0,753.5,15.8,10.6,0.0
2023-01-09 11:00:00,2023-01-09 12:00:00,279.5,538.5,85.17,230.22,191.75,15.45,9.2,0.84,54.4,0.95,1.65,,91.75,,,118.0,753.0,15.8,12.8,0.0
2023-01-09 12:00:00,2023-01-09 13:00:00,353.0,581.5,49.25,209.27,151.3,29.18,9.27,0.83,54.05,1.0,1.65,,79.25,,,132.5,752.25,15.73,16.23,0.0
2023-01-09 13:00:00,2023-01-09 14:00:00,419.5,644.0,33.33,203.1,135.15,34.02,8.75,0.8,50.45,0.82,1.42,,72.5,,,116.0,751.25,15.77,17.4,0.0
2023-01-09 14:00:00,2023-01-09 15:00:00,480.75,735.0,18.3,199.12,120.78,33.18,7.73,0.78,54.42,0.8,1.38,,71.25,,,99.0,750.25,15.8,17.6,0.0
2023-01-09 15:00:00,2023-01-09 16:00:00,445.5,719.0,23.3,187.42,118.65,34.2,8.38,0.77,53.32,0.7,1.2,,71.75,,,60.25,750.0,15.8,17.15,0.0
2023-01-09 16:00:00,2023-01-09 17:00:00,362.0,593.33,23.57,169.35,109.25,34.23,7.93,0.77,49.42,0.7,1.18,,74.75,,,32.0,750.0,15.8,16.32,0.0
2023-01-09 17:00:00,2023-01-09 18:00:00,324.75,538.75,49.6,154.33,122.47,31.48,6.97,0.77,45.38,0.72,1.25,,80.75,,,14.0,750.0,15.8,14.68,0.0
2023-01-09 18:00:00,2023-01-09 19:00:00,296.0,572.0,182.4,136.1,220.7,14.43,9.07,0.78,45.48,0.78,1.35,,85.75,,,11.0,750.0,15.8,13.48,0.0
2023-01-09 19:00:00,2023-01-09 20:00:00,345.5,825.75,215.6,113.3,235.55,14.95,10.8,0.77,45.18,0.73,1.2,,89.0,,,11.0,751.0,15.8,12.5,0.0
2023-01-09 20:00:00,2023-01-09 21:00:00,332.75,690.0,336.95,68.55,310.4,10.25,13.55,0.74,45.05,0.62,1.08,,90.5,,,11.0,751.0,15.8,12.57,0.0
2023-01-09 21:00:00,2023-01-09 22:00:00,387.0,911.0,312.45,37.08,273.8,11.43,14.42,0.73,48.8,0.6,1.02,,90.75,,,11.0,751.0,15.8,12.3,0.0
2023-01-09 22:00:00,2023-01-09 23:00:00,361.0,756.75,262.62,43.6,236.78,15.35,15.9,0.76,49.38,0.62,1.12,,92.25,,,11.0,751.0,15.8,11.73,0.0
2023-01-09 23:00:00,2023-01-10 00:00:00,283.75,531.5,130.47,48.92,132.07,30.28,15.28,0.76,50.12,0.67,1.15,,93.5,,,11.0,751.0,15.8,11.0,0.0
2023-01-10 00:00:00,2023-01-10 01:00:00,232.25,408.25,198.65,13.8,165.85,28.3,14.98,0.91,49.6,1.17,2.03,,94.0,,,11.0,751.0,15.8,10.47,0.0
2023-01-10 01:00:00,2023-01-10 02:00:00,238.0,415.0,196.15,22.07,168.07,25.42,13.55,0.92,49.98,1.18,2.1,,95.0,,,11.0,751.0,15.8,10.07,0.0
2023-01-10 02:00:00,2023-01-10 03:00:00,254.0,432.33,181.35,17.9,153.47,29.08,14.27,0.92,50.33,1.25,2.15,,95.5,,,11.0,750.25,15.8,10.07,0.0
2023-01-10 03:00:00,2023-01-10 04:00:00,266.5,442.75,199.43,10.07,165.05,20.15,13.43,0.91,50.4,1.23,2.12,,96.0,,,11.0,750.0,15.8,9.8,0.0
2023-01-10 04:00:00,2023-01-10 05:00:00,240.5,409.25,130.38,20.0,116.58,31.17,14.02,0.91,51.25,1.2,2.1,,96.0,,,11.0,750.0,15.8,9.67,0.0
2023-01-10 05:00:00,2023-01-10 06:00:00,194.0,339.5,56.42,29.5,61.67,37.48,13.23,0.92,52.72,1.25,2.15,,96.0,,,11.0,750.0,15.8,9.32,0.0
2023-01-10 06:00:00,2023-01-10 07:00:00,136.75,253.0,33.65,28.7,42.62,37.8,13.9,0.94,53.25,1.3,2.3,,96.0,,,10.0,750.75,15.8,9.18,0.0
2023-01-10 07:00:00,2023-01-10 08:00:00,119.5,208.25,28.92,21.12,34.75,39.08,12.93,0.93,54.33,1.27,2.27,,96.0,,,13.25,751.25,15.8,8.8,0.0
2023-01-10 08:00:00,2023-01-10 09:00:00,97.0,166.0,35.95,14.05,36.7,37.6,10.62,0.94,53.3,1.3,2.23,,96.0,,,25.75,752.0,15.8,9.02,0.0
2023-01-10 09:00:00,2023-01-10 10:00:00,95.75,168.5,36.8,9.8,35.1,38.9,7.2,0.94,53.9,1.3,2.3,,95.0,,,53.75,752.25,15.8,9.55,0.0
2023-01-10 10:00:00,2023-01-10 11:00:00,92.0,164.25,60.55,97.3,174.92,32.73,12.95,0.93,54.23,1.27,2.23,,91.25,,,110.75,753.0,15.8,11.32,0.0
2023-01-10 11:00:00,2023-01-10 12:00:00,128.75,204.0,50.05,92.95,90.1,32.23,10.67,0.92,54.52,1.25,2.18,,80.0,,,140.75,752.0,15.8,14.97,0.0
2023-01-10 12:00:00,2023-01-10 13:00:00,178.0,,26.28,99.4,74.15,37.83,6.68,0.92,,1.25,2.12,,69.75,,,215.0,750.5,15.8,17.88,0.0
2023-01-10 13:00:00,2023-01-10 14:00:00,178.0,292.0,12.9,89.62,58.25,33.9,6.82,0.92,,1.25,2.15,,64.0,,,170.0,749.5,15.8,19.38,0.0
2023-01-10 14:00:00,2023-01-10 15:00:00,127.0,,18.45,67.8,51.05,34.55,5.32,0.93,,1.28,2.2,,61.25,,,139.5,749.0,15.8,20.0,0.0
2023-01-10 15:00:00,2023-01-10 16:00:00,127.0,,17.63,68.97,47.4,37.07,6.72,0.93,,1.3,2.25,,61.0,,,89.5,748.0,15.8,19.9,0.0
2023-01-10 16:00:00,2023-01-10 17:00:00,87.0,178.0,12.3,59.85,41.62,40.0,5.65,0.92,,1.25,2.18,,63.75,,,50.0,748.0,,18.75,0.0
2023-01-10 17:00:00,2023-01-10 18:00:00,87.33,178.0,21.98,96.7,69.25,33.0,4.38,0.93,,1.25,2.2,,70.5,,,16.25,748.0,15.8,16.43,0.0
2023-01-10 18:00:00,2023-01-10 19:00:00,88.0,188.0,20.73,96.1,67.93,32.07,4.37,0.92,54.83,1.27,2.2,,74.67,,,11.0,748.0,15.8,14.73,0.0
2023-01-10 19:00:00,2023-01-10 20:00:00,,,,,,,,,,,,,,,,,,,,
2023-01-10 20:00:00,2023-01-10 21:00:00,,,,,,,,,,,,,,,,,,,,
2023-01-10 21:00:00,2023-01-10 22:00:00,,,,,,,,,,,,,,,,,,,,
2023-01-10 22:00:00,2023-01-10 23:00:00,,,,,,,,,,,,,,,,,,,,
2023-01-10 23:00:00,2023-01-11 00:00:00,,,,,,,,,,,,,,,,,,,,
2023-01-11 00:00:00,2023-01-11 01:00:00,173.67,289.67,60.4,21.7,60.7,40.3,10.25,0.95,52.13,1.35,2.35,,93.33,,,11.0,748.0,15.8,10.0,0.0
2023-01-11 01:00:00,2023-01-11 02:00:00,132.0,225.0,21.85,48.3,43.48,38.1,8.03,0.95,53.28,1.38,2.38,,94.5,,,11.0,747.0,15.8,9.9,0.0
2023-01-11 02:00:00,2023-01-11 03:00:00,84.5,145.0,24.92,54.5,49.27,33.42,6.25,0.95,53.88,1.4,2.38,,95.0,,,11.0,747.0,15.8,9.72,0.0
2023-01-11 03:00:00,2023-01-11 04:00:00,77.0,136.75,14.3,41.43,33.67,35.92,5.17,0.95,54.3,1.38,2.38,,95.0,,,11.0,746.25,15.8,9.6,0.0
2023-01-11 04:00:00,2023-01-11 05:00:00,76.25,136.0,12.8,33.12,28.08,36.5,5.52,0.95,54.4,1.4,2.4,,95.0,,,11.0,745.75,15.8,9.38,0.0
2023-01-11 05:00:00,2023-01-11 06:00:00,72.75,136.25,12.93,30.65,26.78,37.8,5.32,0.96,54.62,1.4,2.43,,95.0,,,11.0,745.25,15.8,9.28,0.0
2023-01-11 06:00:00,2023-01-11 07:00:00,69.5,136.0,23.57,24.82,32.45,37.43,4.95,0.93,54.62,1.32,2.27,,95.0,,,11.0,746.0,15.8,9.43,0.0
2023-01-11 07:00:00,2023-01-11 08:00:00,73.25,135.0,24.88,23.05,32.5,36.52,6.6,0.88,54.72,1.15,1.98,,94.75,,,13.0,747.0,15.8,9.35,0.0
2023-01-11 08:00:00,2023-01-11 09:00:00,79.25,139.0,32.38,23.98,39.12,34.95,5.12,0.84,54.4,0.97,1.67,,94.0,,,24.5,747.25,15.8,9.58,0.0
2023-01-11 09:00:00,2023-01-11 10:00:00,84.0,146.75,56.55,50.85,189.27,39.6,5.05,0.8,54.83,0.85,1.45,,92.25,,,47.5,748.0,15.8,10.65,0.0
2023-01-11 10:00:00,2023-01-11 11:00:00,109.75,199.5,71.95,64.25,92.73,30.32,6.35,0.78,55.25,0.78,1.32,,87.25,,,90.5,748.0,15.8,12.0,0.0
2023-01-11 11:00:00,2023-01-11 12:00:00,124.75,231.75,52.67,74.72,82.57,31.38,6.07,0.74,55.48,0.62,1.1,,79.5,25.3,,147.5,747.75,15.8,14.78,0.0
2023-01-11 12:00:00,2023-01-11 13:00:00,130.75,235.75,40.43,83.3,77.15,36.73,7.4,0.73,55.67,0.6,1.02,,71.5,,,188.5,746.25,15.8,17.28,0.0
2023-01-11 13:00:00,2023-01-11 14:00:00,139.5,269.0,23.57,82.85,63.25,33.35,6.2,0.74,55.05,0.6,1.02,,70.0,,,145.0,745.0,15.8,17.95,0.0
2023-01-11 14:00:00,2023-01-11 15:00:00,129.0,265.75,24.65,51.6,47.52,40.23,6.55,0.72,54.75,0.55,0.97,,69.5,,,135.5,744.0,15.8,18.6,0.0
2023-01-11 15:00:00,2023-01-11 16:00:00,128.25,260.75,18.85,66.8,50.88,37.72,3.97,0.73,53.1,0.57,0.97,,71.75,,,87.5,743.0,15.8,17.8,0.0
2023-01-11 16:00:00,2023-01-11 17:00:00,146.5,288.25,15.75,70.33,50.28,39.1,6.07,0.73,52.88,0.57,1.0,,76.5,,,42.75,743.0,15.8,16.18,0.0
2023-01-11 17:00:00,2023-01-11 18:00:00,139.0,273.75,24.32,105.95,76.12,30.42,5.35,0.73,53.33,0.53,0.98,,82.0,,,15.0,743.0,15.8,14.33,0.0
2023-01-11 18:00:00,2023-01-11 19:00:00,172.67,343.33,23.32,70.7,56.45,39.58,4.8,0.72,53.4,0.53,0.92,,87.25,,,11.0,743.75,15.8,12.78,0.0
2023-01-11 19:00:00,2023-01-11 20:00:00,163.25,309.5,21.45,61.67,50.28,34.38,5.75,0.72,53.22,0.5,0.9,,89.25,,,11.0,744.5,15.8,12.15,0.0
2023-01-11 20:00:00,2023-01-11 21:00:00,139.5,253.75,19.43,24.73,22.47,38.5,5.68,0.72,53.5,0.5,0.88,,90.0,,,11.0,745.0,15.8,11.22,0.0
2023-01-11 21:00:00,2023-01-11 22:00:00,111.75,199.75,29.73,16.75,33.17,40.03,5.25,0.71,53.77,0.5,0.85,,91.0,,,11.0,746.0,15.8,10.72,0.0
2023-01-11 22:00:00,2023-01-11 23:00:00,114.5,202.5,21.85,22.57,29.78,36.45,4.05,0.72,54.05,0.53,0.92,,92.0,,,11.0,746.0,15.8,10.6,0.0
2023-01-11 23:00:00,2023-01-12 00:00:00,115.5,202.25,16.95,24.5,26.82,37.1,5.08,0.72,54.15,0.53,0.92,,92.0,,,11.0,746.0,15.8,10.47,0.0
2023-01-12 00:00:00,2023-01-12 01:00:00,114.75,200.5,19.2,24.77,23.98,38.0,4.97,0.84,54.3,0.9,1.57,,92.0,,,11.0,745.75,15.8,10.58,0.0
2023-01-12 01:00:00,2023-01-12 02:00:00,117.0,211.0,23.02,18.42,28.4,38.12,7.08,0.85,54.22,1.0,1.72,,92.0,,,11.0,745.0,15.8,10.7,0.0
2023-01-12 02:00:00,2023-01-12 03:00:00,127.0,244.0,5.38,5.07,7.12,42.92,6.28,0.86,54.17,1.05,1.77,,93.0,,,11.0,744.5,15.8,10.65,0.0
2023-01-12 03:00:00,2023-01-12 04:00:00,125.33,235.5,20.47,19.4,18.45,36.42,4.85,0.85,54.1,1.0,1.7,,93.5,,,11.0,744.0,15.8,10.57,0.0
2023-01-12 04:00:00,2023-01-12 05:00:00,122.75,235.25,22.6,16.65,27.25,41.55,4.53,0.85,53.8,1.05,1.75,,94.25,,,11.0,743.0,15.8,10.58,0.0
2023-01-12 05:00:00,2023-01-12 06:00:00,125.25,240.75,18.35,14.13,22.45,39.4,5.95,0.84,53.47,1.0,1.7,,94.75,,,11.0,743.25,15.8,10.43,0.0
2023-01-12 06:00:00,2023-01-12 07:00:00,126.25,238.25,20.12,26.33,26.38,33.58,4.7,0.84,53.6,1.0,1.7,,95.0,,,11.0,744.0,15.8,10.6,0.0
2023-01-12 07:00:00,2023-01-12 08:00:00,122.0,232.25,19.03,9.82,21.37,41.05,6.0,0.85,53.9,0.95,1.65,,95.0,,,14.0,744.0,15.8,10.25,0.0
2023-01-12 08:00:00,2023-01-12 09:00:00,110.5,210.25,43.1,3.65,35.17,37.7,7.85,0.84,53.1,1.0,1.62,,95.25,,,38.75,744.25,15.8,10.9,0.0
2023-01-12 09:00:00,2023-01-12 10:00:00,121.0,227.25,46.4,,24.4,39.3,8.0,0.81,53.73,0.9,1.6,,93.25,,,67.25,745.0,15.8,11.72,0.0
2023-01-12 10:00:00,2023-01-12 11:00:00,120.75,213.5,45.15,36.43,123.02,48.3,11.03,0.82,54.4,0.93,1.6,,88.0,,,114.25,745.0,15.8,13.72,0.0
2023-01-12 11:00:00,2023-01-12 12:00:00,119.25,212.75,25.8,27.8,30.5,40.2,8.37,0.82,54.6,0.9,1.5,,78.25,,,128.5,744.75,15.8,16.43,0.0
2023-01-12 12:00:00,2023-01-12 13:00:00,116.0,203.25,27.73,28.18,37.52,37.38,7.72,0.81,54.55,0.88,1.52,,74.5,,,160.5,743.5,15.8,18.33,0.0
2023-01-12 13:00:00,2023-01-12 14:00:00,111.25,194.75,18.03,56.95,41.27,34.17,8.5,0.92,52.33,1.2,2.1,,72.0,,,125.25,742.5,15.8,19.62,0.0
2023-01-12 14:00:00,2023-01-12 15:00:00,106.5,196.75,49.75,27.9,28.4,163.95,5.83,1.02,,1.65,2.85,,71.5,,,109.0,741.5,15.93,20.33,0.0
2023-01-12 15:00:00,2023-01-12 16:00:00,108.5,206.0,,,0.0,34.3,4.22,0.99,32.9,1.53,2.67,,71.5,,,79.0,741.0,15.85,20.4,0.0
2023-01-12 16:00:00,2023-01-12 17:00:00,110.5,210.25,155.87,69.4,99.45,45.97,4.95,0.91,36.37,1.23,2.1,,76.75,,,41.5,741.0,15.9,18.88,0.0
2023-01-12 17:00:00,2023-01-12 18:00:00,110.25,211.5,8.2,19.9,17.3,104.15,,,95.35,,,,83.5,,,16.25,741.25,15.9,16.8,0.0
2023-01-12 18:00:00,2023-01-12 19:00:00,108.5,205.75,10.67,31.25,22.93,38.17,,,39.43,,,,86.5,,,11.0,742.0,15.9,15.88,0.0
2023-01-12 19:00:00,2023-01-12 20:00:00,120.5,211.0,11.75,55.32,38.9,59.42,11.85,,42.75,,,,87.25,,,11.0,742.25,15.9,15.52,0.0
2023-01-12 20:00:00,2023-01-12 21:00:00,125.25,218.5,15.22,49.02,38.42,47.12,11.17,1.89,39.38,6.95,12.0,,89.0,,,11.0,743.0,15.85,14.78,0.0
2023-01-12 21:00:00,2023-01-12 22:00:00,126.25,226.75,24.88,47.85,45.7,42.75,12.53,1.59,42.4,5.93,10.17,,91.0,,,11.0,743.5,15.9,14.2,0.0
2023-01-12 22:00:00,2023-01-12 23:00:00,125.75,239.75,28.93,45.38,47.67,40.95,12.72,1.26,43.33,4.65,8.07,,92.75,,,11.0,744.0,15.9,13.32,0.0
2023-01-12 23:00:00,2023-01-13 00:00:00,122.0,220.75,32.17,45.3,50.22,41.08,13.95,1.07,43.72,3.88,6.65,,94.5,,,11.0,743.0,15.9,12.67,0.0
2023-01-13 00:00:00,2023-01-13 01:00:00,143.5,263.0,37.03,44.95,54.02,40.85,14.85,1.6,43.3,5.72,9.9,,95.5,,,11.0,743.0,15.9,12.82,0.0
2023-01-13 01:00:00,2023-01-13 02:00:00,145.75,267.25,33.7,48.88,53.38,41.67,15.23,1.91,43.3,6.9,11.95,,95.75,,,11.0,743.0,15.9,12.8,0.0
