From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2021-10-06 22:00:00,2021-10-06 23:00:00,50.0,91.0,2.88,13.35,16.27,22.33,1.7,1.37,7.45,,,,79.7,0.33,269.65,5.62,976.7,23.33,0.0
2021-10-06 23:00:00,2021-10-07 00:00:00,73.0,124.0,3.4,12.6,15.97,20.65,1.68,1.38,7.05,,,,82.88,0.47,318.57,5.65,984.58,25.28,0.0
2021-10-07 00:00:00,2021-10-07 01:00:00,57.0,118.0,4.3,10.6,14.85,19.38,1.7,1.3,6.52,,,,83.95,0.45,318.25,5.7,984.62,24.95,0.0
2021-10-07 01:00:00,2021-10-07 02:00:00,56.0,95.0,3.4,7.55,10.9,18.72,1.75,1.3,12.7,,,,84.78,0.5,329.65,5.7,984.42,24.8,0.0
2021-10-07 02:00:00,2021-10-07 03:00:00,62.0,95.0,2.62,5.55,8.18,18.95,1.87,1.3,7.18,,,,85.15,0.48,307.38,5.73,984.15,24.52,0.0
2021-10-07 03:00:00,2021-10-07 04:00:00,63.0,90.0,2.65,6.07,8.73,19.0,1.95,1.38,7.58,,,,85.47,0.45,249.4,5.7,984.17,24.3,0.0
2021-10-07 04:00:00,2021-10-07 05:00:00,66.0,85.0,2.7,6.55,9.2,20.05,2.4,1.52,8.45,,,,85.67,0.47,254.43,5.7,984.15,24.3,0.0
2021-10-07 05:00:00,2021-10-07 06:00:00,91.0,125.0,4.12,8.68,12.8,21.05,2.48,1.5,6.15,,,,85.8,0.57,254.83,5.78,984.5,24.4,0.0
2021-10-07 06:00:00,2021-10-07 07:00:00,95.0,134.0,5.47,10.07,15.55,21.53,2.35,1.45,6.52,,,,85.88,0.62,264.7,20.48,985.15,24.55,0.0
2021-10-07 07:00:00,2021-10-07 08:00:00,86.0,132.0,9.47,14.3,23.73,25.03,2.35,1.48,8.12,,,,85.08,0.5,295.8,117.3,985.85,25.3,0.0
2021-10-07 08:00:00,2021-10-07 09:00:00,83.0,140.0,5.43,6.18,11.62,21.23,2.97,1.47,9.12,,,,73.85,0.62,317.73,261.02,986.5,27.8,0.0
2021-10-07 09:00:00,2021-10-07 10:00:00,83.0,133.0,2.22,4.08,6.3,21.65,3.6,1.42,15.8,,,,61.8,0.6,318.1,412.78,986.8,30.95,0.0
2021-10-07 10:00:00,2021-10-07 11:00:00,75.0,121.0,1.15,3.3,4.45,22.52,4.15,1.45,25.35,,,,57.23,0.8,329.0,542.98,986.8,32.6,0.0
2021-10-07 11:00:00,2021-10-07 12:00:00,84.0,155.0,1.12,3.47,4.6,23.0,4.5,1.4,32.32,,,,52.52,0.83,318.65,616.62,986.38,34.02,0.0
2021-10-07 12:00:00,2021-10-07 13:00:00,75.0,133.0,1.25,3.27,4.53,24.85,5.35,1.35,37.75,,,,50.08,1.25,345.4,595.88,985.62,34.35,0.0
2021-10-07 13:00:00,2021-10-07 14:00:00,69.0,143.0,1.22,3.12,4.35,29.12,4.95,1.32,38.98,,,,49.28,1.42,349.12,450.28,984.6,34.35,0.0
2021-10-07 14:00:00,2021-10-07 15:00:00,57.0,142.0,1.48,3.02,4.5,30.43,4.6,1.3,41.6,,,,50.03,1.55,352.3,196.3,983.7,34.27,0.0
2021-10-07 15:00:00,2021-10-07 16:00:00,64.0,151.0,1.25,3.1,4.4,27.8,4.55,1.32,43.6,,,,52.17,1.73,267.5,248.15,983.17,33.33,0.0
2021-10-07 16:00:00,2021-10-07 17:00:00,69.0,172.75,1.43,3.67,5.1,24.97,4.35,1.38,37.88,,,,53.88,1.03,340.53,72.75,982.93,31.75,0.0
2021-10-07 17:00:00,2021-10-07 18:00:00,59.0,174.5,1.1,6.72,7.78,24.35,3.55,1.48,29.9,,,,58.88,0.8,337.4,27.87,982.9,30.08,0.0
2021-10-07 18:00:00,2021-10-07 19:00:00,45.0,184.75,0.97,11.45,12.4,23.88,3.38,1.55,19.27,,,,63.3,0.62,334.43,6.07,982.95,27.82,0.0
2021-10-07 19:00:00,2021-10-07 20:00:00,62.0,193.0,1.88,18.82,20.77,23.4,2.82,1.75,9.43,,,,69.62,0.53,323.07,5.7,983.17,26.47,0.0
2021-10-07 20:00:00,2021-10-07 21:00:00,80.0,228.0,17.4,24.57,41.97,20.77,2.83,2.0,6.03,,,,74.02,0.85,349.73,5.72,983.38,25.98,0.0
2021-10-07 21:00:00,2021-10-07 22:00:00,108.0,253.75,2.25,9.3,11.55,21.78,2.28,1.5,16.6,,,,65.35,0.88,258.15,5.7,983.27,26.93,0.0
2021-10-07 22:00:00,2021-10-07 23:00:00,77.0,179.75,3.9,18.62,22.55,21.6,1.92,1.55,7.4,,,,76.65,0.4,279.9,5.7,983.28,24.57,0.0
2021-10-07 23:00:00,2021-10-08 00:00:00,81.0,188.0,13.68,21.65,35.4,21.65,1.73,1.6,5.45,,,,81.22,0.38,303.17,5.67,983.15,23.95,0.0
2021-10-08 00:00:00,2021-10-08 01:00:00,107.0,202.5,11.27,18.48,29.7,23.67,1.7,1.6,7.8,,,,83.55,0.3,306.9,5.65,982.82,23.78,0.0
2021-10-08 01:00:00,2021-10-08 02:00:00,129.0,219.0,5.88,14.25,20.12,25.12,1.45,1.52,12.0,,,,84.32,0.4,264.43,5.7,982.55,23.65,0.0
2021-10-08 02:00:00,2021-10-08 03:00:00,96.0,154.0,3.4,11.5,15.0,26.9,,,7.43,,,,85.03,0.55,250.53,5.7,982.45,23.75,0.0
2021-10-08 03:00:00,2021-10-08 04:00:00,108.0,165.0,2.92,12.45,15.38,23.55,1.8,1.85,5.12,,,,85.1,0.6,253.68,5.67,982.42,23.8,0.0
2021-10-08 04:00:00,2021-10-08 05:00:00,145.0,200.25,6.28,16.3,22.55,23.2,2.08,1.92,6.7,,,,84.93,0.6,257.0,5.7,982.62,23.98,0.0
2021-10-08 05:00:00,2021-10-08 06:00:00,101.0,175.5,5.12,15.53,20.65,21.85,2.07,1.85,5.03,,,,84.75,0.73,246.35,5.7,982.9,23.98,0.0
2021-10-08 06:00:00,2021-10-08 07:00:00,89.0,168.5,9.5,16.38,25.9,21.82,2.28,1.92,7.25,,,,84.62,0.82,240.05,20.05,983.5,24.15,0.0
2021-10-08 07:00:00,2021-10-08 08:00:00,101.0,188.0,7.2,13.85,21.07,21.9,2.43,1.95,8.98,,,,76.65,1.1,235.88,122.67,984.15,25.58,0.0
2021-10-08 08:00:00,2021-10-08 09:00:00,105.0,200.25,5.12,12.22,17.38,20.75,2.63,1.9,13.3,,,,64.3,1.05,238.27,280.62,984.73,28.32,0.0
2021-10-08 09:00:00,2021-10-08 10:00:00,112.0,225.0,3.02,10.68,13.7,20.77,3.52,1.45,22.43,,,,56.48,1.2,241.5,438.45,985.25,30.93,0.0
2021-10-08 10:00:00,2021-10-08 11:00:00,97.0,234.0,2.17,7.05,9.47,19.98,4.08,1.25,29.88,,,,48.67,0.65,278.7,571.7,985.35,34.3,0.0
2021-10-08 11:00:00,2021-10-08 12:00:00,69.0,163.25,1.32,3.23,4.58,19.55,4.38,1.1,37.3,,,,45.25,0.92,337.9,653.83,984.88,35.02,0.0
2021-10-08 12:00:00,2021-10-08 13:00:00,53.0,156.75,1.43,3.02,4.45,19.8,4.6,1.2,42.73,,,,45.17,0.85,314.28,621.12,984.12,33.52,0.0
2021-10-08 13:00:00,2021-10-08 14:00:00,63.0,162.0,1.35,2.75,4.15,22.4,5.0,1.1,27.5,,,,42.95,1.05,334.43,460.48,983.4,36.17,0.0
2021-10-08 14:00:00,2021-10-08 15:00:00,53.0,149.0,1.05,3.5,4.5,20.65,5.4,0.3,30.73,,,,42.78,1.78,352.1,167.88,982.85,35.55,0.0
2021-10-08 15:00:00,2021-10-08 16:00:00,52.0,174.0,1.58,3.6,5.15,20.93,5.33,0.6,34.83,,,,44.92,1.35,341.8,300.6,982.52,34.7,0.0
2021-10-08 16:00:00,2021-10-08 17:00:00,50.0,169.0,1.35,3.75,5.1,20.7,4.75,0.62,35.5,,,,49.9,1.18,337.67,57.48,982.27,32.52,0.0
2021-10-08 17:00:00,2021-10-08 18:00:00,58.0,175.0,1.1,7.02,8.12,20.07,4.9,0.73,30.12,,,,52.8,1.0,345.32,24.85,982.1,30.68,0.0
2021-10-08 18:00:00,2021-10-08 19:00:00,63.0,230.0,1.4,13.3,14.72,19.9,4.25,0.88,19.27,,,,60.72,0.8,343.95,6.0,982.2,27.85,0.0
2021-10-08 19:00:00,2021-10-08 20:00:00,77.0,249.0,2.3,23.62,25.9,19.92,4.1,1.18,7.92,,,,68.4,0.43,298.47,5.7,982.58,26.15,0.0
2021-10-08 20:00:00,2021-10-08 21:00:00,94.0,257.0,13.72,34.2,48.05,20.42,4.17,1.33,2.25,,,,73.53,0.35,301.62,5.7,983.02,25.6,0.0
2021-10-08 21:00:00,2021-10-08 22:00:00,121.0,298.0,10.0,28.25,38.25,22.58,3.47,1.28,1.03,,,,79.05,0.27,235.55,5.65,983.02,24.68,0.0
2021-10-08 22:00:00,2021-10-08 23:00:00,160.0,307.0,30.6,25.52,56.45,18.27,3.1,1.35,0.9,,,,80.85,0.5,217.75,5.67,983.07,24.45,0.0
2021-10-08 23:00:00,2021-10-09 00:00:00,124.0,289.0,33.33,23.23,56.52,21.68,2.85,1.2,1.83,,,,81.6,0.55,95.35,5.65,982.47,23.9,0.0
2021-10-09 00:00:00,2021-10-09 01:00:00,128.0,251.0,5.15,12.78,17.92,20.95,2.92,0.85,5.8,,,,80.32,0.65,127.6,5.6,983.0,23.73,0.0
2021-10-09 01:00:00,2021-10-09 02:00:00,134.0,212.0,4.55,17.4,21.98,22.15,2.45,0.85,6.5,,,,82.4,0.38,280.35,5.65,982.88,23.77,0.0
2021-10-09 02:00:00,2021-10-09 03:00:00,128.0,200.0,10.3,17.0,27.3,28.2,,,2.42,,,,84.05,0.45,270.95,5.65,982.88,23.68,0.0
2021-10-09 03:00:00,2021-10-09 04:00:00,140.0,227.0,11.22,15.97,27.18,25.85,2.35,0.72,1.23,,,,84.7,0.4,266.6,5.67,982.85,23.43,0.0
2021-10-09 04:00:00,2021-10-09 05:00:00,188.0,271.0,7.7,14.9,22.57,23.83,2.4,0.65,1.9,,,,85.22,0.52,251.57,5.7,982.92,22.98,0.0
2021-10-09 05:00:00,2021-10-09 06:00:00,124.0,207.0,6.03,13.82,19.8,22.38,2.85,0.6,,,,,85.35,0.55,253.07,5.67,983.2,22.73,0.0
2021-10-09 06:00:00,2021-10-09 07:00:00,101.0,168.0,8.97,14.4,23.4,21.38,2.8,0.6,3.27,,,,85.03,0.5,263.32,21.15,983.83,22.77,0.0
2021-10-09 07:00:00,2021-10-09 08:00:00,85.0,163.0,19.23,17.75,36.92,23.38,2.8,0.85,3.25,,,,77.18,0.47,260.8,130.82,984.33,25.43,0.0
2021-10-09 08:00:00,2021-10-09 09:00:00,118.0,248.0,17.93,19.7,37.62,24.73,4.07,0.83,3.48,,,,61.0,0.57,261.7,279.98,985.08,29.15,0.0
2021-10-09 09:00:00,2021-10-09 10:00:00,118.0,257.0,7.0,12.33,19.3,20.95,5.55,0.7,8.5,,,,50.88,0.6,254.72,441.25,985.48,32.22,0.0
2021-10-09 10:00:00,2021-10-09 11:00:00,79.0,184.0,2.6,4.25,6.85,20.93,5.45,0.47,20.35,,,,44.3,0.7,302.3,580.92,985.5,34.55,0.0
2021-10-09 11:00:00,2021-10-09 12:00:00,46.0,122.0,1.55,3.53,5.07,21.1,5.03,0.47,32.0,,,,42.3,0.65,279.45,655.95,985.22,36.05,0.0
2021-10-09 12:00:00,2021-10-09 13:00:00,75.0,160.0,1.4,2.67,4.1,21.12,5.25,0.4,31.52,,,,38.92,0.7,280.82,653.25,983.52,36.38,0.0
2021-10-09 13:00:00,2021-10-09 14:00:00,45.0,125.0,1.27,2.4,3.67,21.12,5.07,0.33,31.1,,,,39.17,0.82,304.52,462.15,983.9,37.12,0.0
2021-10-09 14:00:00,2021-10-09 15:00:00,36.0,124.0,1.05,2.05,3.1,20.67,4.6,0.33,30.15,,,,39.48,0.92,318.15,159.75,983.3,36.88,0.0
2021-10-09 15:00:00,2021-10-09 16:00:00,33.0,114.0,1.5,2.88,4.38,20.45,4.25,0.38,32.7,,,,43.03,1.03,339.12,301.77,982.92,35.85,0.0
2021-10-09 16:00:00,2021-10-09 17:00:00,35.0,122.0,1.55,3.83,5.38,20.82,3.85,0.43,24.47,,,,46.25,1.35,352.07,53.92,982.65,33.25,0.0
2021-10-09 17:00:00,2021-10-09 18:00:00,36.0,139.0,1.62,6.02,7.65,20.55,3.25,0.5,18.2,,,,53.47,0.83,347.05,24.08,982.65,30.33,0.0
2021-10-09 18:00:00,2021-10-09 19:00:00,42.0,164.0,1.77,17.4,19.15,19.23,2.83,0.85,6.45,,,,63.65,0.73,181.78,5.92,981.55,26.75,0.0
2021-10-09 19:00:00,2021-10-09 20:00:00,90.0,238.0,1.68,14.12,15.77,22.45,3.03,0.83,7.62,,,,61.42,0.77,93.55,5.7,982.07,27.68,0.0
2021-10-09 20:00:00,2021-10-09 21:00:00,81.0,249.0,1.67,13.05,14.73,23.23,2.8,0.93,4.8,,,,70.43,0.43,269.22,5.7,983.03,24.58,0.0
2021-10-09 21:00:00,2021-10-09 22:00:00,96.0,234.0,8.12,16.68,24.75,19.02,4.12,1.0,1.57,,,,74.43,0.33,325.98,5.73,983.8,25.12,0.0
2021-10-09 22:00:00,2021-10-09 23:00:00,85.0,226.0,28.65,21.52,50.17,21.55,4.3,1.15,1.73,,,,77.35,0.5,325.92,5.7,983.73,24.68,0.0
2021-10-09 23:00:00,2021-10-10 00:00:00,83.0,218.0,16.3,17.23,33.43,23.42,4.03,0.92,1.88,,,,79.33,0.43,295.7,5.67,983.62,24.75,0.0
2021-10-10 00:00:00,2021-10-10 01:00:00,127.0,241.0,25.67,12.12,37.73,23.6,3.97,0.95,2.78,,,,82.15,0.57,291.45,5.7,983.62,24.25,0.0
2021-10-10 01:00:00,2021-10-10 02:00:00,145.0,234.0,7.75,14.38,22.15,24.95,3.82,0.8,7.6,,,,82.45,0.5,278.2,5.67,983.52,24.38,0.0
2021-10-10 02:00:00,2021-10-10 03:00:00,95.0,171.0,12.6,13.2,25.8,29.9,,,2.45,,,,82.75,0.45,323.78,5.62,983.52,24.05,0.0
2021-10-10 03:00:00,2021-10-10 04:00:00,116.0,208.0,9.7,11.32,21.0,26.05,2.35,0.95,1.97,,,,84.5,0.28,287.38,5.67,983.52,23.47,0.0
2021-10-10 04:00:00,2021-10-10 05:00:00,108.0,173.0,10.43,10.78,21.2,25.35,3.75,0.95,2.83,,,,85.12,0.45,297.62,5.7,983.52,23.25,0.0
2021-10-10 05:00:00,2021-10-10 06:00:00,113.0,185.0,8.43,10.35,18.8,24.35,4.38,1.05,0.6,,,,85.53,0.75,243.6,5.7,984.0,23.38,0.0
2021-10-10 06:00:00,2021-10-10 07:00:00,113.0,179.0,19.02,11.1,30.12,23.9,5.65,1.02,2.73,,,,85.5,0.57,256.55,20.77,984.52,23.67,0.0
2021-10-10 07:00:00,2021-10-10 08:00:00,105.0,188.0,30.88,11.57,42.42,23.9,4.2,1.03,2.97,,,,79.58,0.43,257.35,133.75,985.2,25.57,0.0
2021-10-10 08:00:00,2021-10-10 09:00:00,94.0,185.0,16.57,12.65,29.25,24.58,4.9,0.9,3.1,,,,63.2,0.57,315.0,285.05,985.4,29.42,0.0
2021-10-10 09:00:00,2021-10-10 10:00:00,113.0,213.0,4.83,5.9,10.7,25.27,6.75,0.85,6.62,,,,51.78,0.52,259.5,445.6,986.25,32.77,0.0
2021-10-10 10:00:00,2021-10-10 11:00:00,81.0,166.0,2.38,4.72,6.57,22.23,5.77,0.73,16.32,,,,46.15,0.62,281.48,580.2,986.25,34.8,0.0
2021-10-10 11:00:00,2021-10-10 12:00:00,62.0,144.0,1.6,3.32,4.9,22.27,4.6,0.62,29.35,,,,42.45,0.85,255.18,650.95,984.8,34.7,0.0
2021-10-10 12:00:00,2021-10-10 13:00:00,57.0,133.0,1.98,3.45,5.38,22.3,4.55,0.57,28.58,,,,40.12,0.68,283.25,638.52,984.48,36.72,0.0
2021-10-10 13:00:00,2021-10-10 14:00:00,51.0,130.0,1.35,2.65,4.0,22.65,4.72,0.57,27.17,,,,40.65,0.95,323.18,440.95,984.27,36.98,0.0
2021-10-10 14:00:00,2021-10-10 15:00:00,36.0,138.0,1.25,2.45,3.75,22.77,4.23,0.53,26.88,,,,41.5,1.05,316.25,168.72,983.75,36.8,0.0
2021-10-10 15:00:00,2021-10-10 16:00:00,35.0,125.0,1.57,2.55,4.12,23.02,4.1,0.43,26.45,,,,43.08,0.93,331.2,304.25,983.4,35.77,0.0
2021-10-10 16:00:00,2021-10-10 17:00:00,34.0,133.0,1.62,3.95,5.6,21.55,3.6,0.43,21.33,,,,46.2,1.23,348.82,52.62,982.55,31.95,0.0
2021-10-10 17:00:00,2021-10-10 18:00:00,39.0,161.0,1.3,6.7,8.0,22.7,3.25,0.52,17.57,,,,53.5,0.72,339.38,22.9,981.3,28.65,0.0
2021-10-10 18:00:00,2021-10-10 19:00:00,42.0,178.0,3.55,19.1,22.57,22.1,3.08,0.88,5.33,,,,62.85,0.33,309.75,5.9,981.82,27.53,0.0
2021-10-10 19:00:00,2021-10-10 20:00:00,58.0,210.0,26.05,36.65,62.6,24.83,2.87,1.27,1.27,,,,66.93,0.3,202.33,5.68,983.28,26.07,0.0
2021-10-10 20:00:00,2021-10-10 21:00:00,89.0,251.0,69.38,25.35,94.6,28.88,3.03,2.23,1.65,,,,72.2,0.45,127.57,5.7,983.65,25.97,0.0
2021-10-10 21:00:00,2021-10-10 22:00:00,151.0,547.0,46.25,20.95,67.27,30.7,3.28,1.97,1.93,,,,70.08,0.35,154.45,5.7,983.72,25.6,0.0
2021-10-10 22:00:00,2021-10-10 23:00:00,110.0,334.0,56.65,17.9,74.42,27.25,4.0,2.3,1.78,,,,74.42,0.38,104.5,5.6,983.62,25.15,0.0
2021-10-10 23:00:00,2021-10-11 00:00:00,121.0,422.0,34.3,14.12,48.45,23.95,4.75,1.6,1.67,,,,73.38,0.33,171.55,5.67,983.6,24.98,0.0
2021-10-11 00:00:00,2021-10-11 01:00:00,88.0,215.0,44.15,15.47,59.7,22.48,4.45,1.43,3.38,,,,74.8,0.3,313.12,5.7,983.78,24.52,0.0
2021-10-11 01:00:00,2021-10-11 02:00:00,92.0,217.0,53.48,15.38,68.88,29.25,3.45,1.62,7.9,,,,79.03,0.38,288.48,5.68,983.83,24.62,0.0
2021-10-11 02:00:00,2021-10-11 03:00:00,102.0,241.0,55.1,13.3,68.4,36.9,,,3.23,,,,81.08,0.15,217.88,5.7,983.48,23.92,0.0
2021-10-11 03:00:00,2021-10-11 04:00:00,136.0,257.0,55.0,11.07,66.05,29.35,2.88,1.3,2.13,,,,82.7,0.25,159.18,5.62,983.17,22.02,0.0
2021-10-11 04:00:00,2021-10-11 05:00:00,105.0,223.0,52.6,11.77,64.35,27.38,2.98,1.08,2.7,,,,81.95,0.35,179.28,5.62,983.12,23.48,0.0
2021-10-11 05:00:00,2021-10-11 06:00:00,100.0,218.0,50.92,10.2,61.08,26.2,2.55,1.02,0.55,,,,80.9,0.45,292.43,5.7,983.58,22.8,0.0
2021-10-11 06:00:00,2021-10-11 07:00:00,96.0,193.0,48.88,12.18,61.05,27.02,2.45,0.95,3.97,,,,78.03,0.43,207.98,23.15,984.05,22.75,0.0
2021-10-11 07:00:00,2021-10-11 08:00:00,96.0,218.0,38.0,13.15,51.12,26.4,3.05,0.88,3.08,,,,66.58,0.48,235.88,141.12,984.77,26.23,0.0
2021-10-11 08:00:00,2021-10-11 09:00:00,101.0,210.0,20.47,14.7,35.12,26.75,4.9,0.8,2.85,,,,53.0,0.85,223.23,300.52,985.5,29.65,0.0
2021-10-11 09:00:00,2021-10-11 10:00:00,95.0,207.0,9.4,8.08,17.45,26.1,6.28,0.7,3.28,,,,44.52,0.7,242.8,464.65,985.97,33.6,0.0
2021-10-11 10:00:00,2021-10-11 11:00:00,56.0,143.0,4.38,5.2,9.57,25.82,5.3,0.55,5.28,,,,41.6,0.88,245.18,587.67,983.5,34.8,0.0
2021-10-11 11:00:00,2021-10-11 12:00:00,41.0,124.0,2.75,4.4,7.1,25.77,4.5,0.57,15.35,,,,41.62,0.8,290.32,653.8,985.32,36.5,0.0
2021-10-11 12:00:00,2021-10-11 13:00:00,46.0,105.0,1.98,2.7,4.67,25.4,3.9,0.45,15.63,,,,40.65,0.8,313.88,639.5,984.6,36.65,0.0
2021-10-11 13:00:00,2021-10-11 14:00:00,41.0,108.0,1.92,1.8,3.7,25.07,3.48,0.45,17.07,,,,39.7,0.8,258.42,436.1,983.9,37.45,0.0
2021-10-11 14:00:00,2021-10-11 15:00:00,30.0,58.0,1.55,1.38,2.9,24.65,3.2,0.43,18.32,,,,39.05,0.7,250.03,174.43,983.28,37.35,0.0
2021-10-11 15:00:00,2021-10-11 16:00:00,28.0,64.0,1.07,1.32,2.38,25.52,3.6,0.4,19.4,,,,41.6,0.55,264.15,330.12,982.83,36.33,0.0
2021-10-11 16:00:00,2021-10-11 17:00:00,29.0,66.0,1.35,2.3,3.65,25.38,3.62,0.58,21.68,,,,46.25,0.97,244.0,55.1,980.77,32.8,0.0
2021-10-11 17:00:00,2021-10-11 18:00:00,38.0,122.0,1.52,7.55,9.1,24.98,3.7,0.7,14.38,,,,55.62,0.57,337.23,22.57,981.98,29.5,0.0
2021-10-11 18:00:00,2021-10-11 19:00:00,48.0,185.0,1.9,12.6,14.53,27.25,3.75,0.88,6.72,,,,62.7,0.5,41.35,5.9,981.38,26.68,0.0
2021-10-11 19:00:00,2021-10-11 20:00:00,72.0,279.0,4.65,17.73,22.38,29.23,4.03,1.17,2.53,,,,62.05,0.53,66.62,5.62,983.0,27.3,0.0
2021-10-11 20:00:00,2021-10-11 21:00:00,91.0,329.0,25.95,17.75,43.68,31.05,4.43,1.5,1.93,,,,63.65,0.42,95.22,5.65,983.38,27.05,0.0
2021-10-11 21:00:00,2021-10-11 22:00:00,114.0,442.0,27.77,16.45,44.2,30.57,3.67,1.42,1.87,,,,66.65,0.57,148.28,5.67,983.4,26.3,0.0
2021-10-11 22:00:00,2021-10-11 23:00:00,103.0,294.0,26.35,14.4,40.77,30.0,2.88,1.42,1.37,,,,71.33,0.45,139.8,5.62,983.43,25.05,0.0
2021-10-11 23:00:00,2021-10-12 00:00:00,114.0,262.0,23.12,13.97,37.1,31.0,3.0,1.3,3.27,,,,75.62,0.27,217.78,5.62,983.33,24.33,0.0
2021-10-12 00:00:00,2021-10-12 01:00:00,212.0,279.0,81.6,14.22,95.45,33.53,3.53,1.62,2.9,,,,78.28,0.5,345.02,5.7,983.25,24.12,0.0
2021-10-12 01:00:00,2021-10-12 02:00:00,238.0,426.0,51.05,10.95,62.05,34.92,3.38,1.45,6.2,,,,81.53,0.35,251.25,5.65,983.15,23.93,0.0
2021-10-12 02:00:00,2021-10-12 03:00:00,111.0,233.0,58.2,10.8,68.9,37.0,,,2.48,,,,81.58,0.43,308.65,5.62,983.05,23.55,0.0
2021-10-12 03:00:00,2021-10-12 04:00:00,100.0,245.0,52.28,14.45,66.7,33.1,3.02,1.52,2.1,,,,80.83,0.5,182.18,5.62,983.07,23.42,0.0
2021-10-12 04:00:00,2021-10-12 05:00:00,121.0,252.0,62.12,13.28,75.33,30.78,3.42,1.38,2.73,,,,79.9,0.35,134.53,5.6,983.33,23.38,0.0
2021-10-12 05:00:00,2021-10-12 06:00:00,100.0,227.0,56.05,11.9,67.95,30.3,3.42,1.45,1.3,,,,81.35,0.4,102.8,5.62,983.65,23.12,0.0
2021-10-12 06:00:00,2021-10-12 07:00:00,107.0,228.0,62.33,15.1,77.47,26.95,3.9,1.4,2.13,,,,76.22,0.4,282.8,20.73,984.15,23.65,0.0
2021-10-12 07:00:00,2021-10-12 08:00:00,123.0,299.0,58.35,20.52,78.88,33.12,4.55,1.52,3.27,,,,68.17,0.22,115.12,124.05,984.83,26.15,0.0
2021-10-12 08:00:00,2021-10-12 09:00:00,125.0,323.0,22.75,22.17,44.98,33.77,6.63,1.27,3.13,,,,54.88,0.47,231.1,279.73,985.68,29.88,0.0
2021-10-12 09:00:00,2021-10-12 10:00:00,121.0,272.0,12.88,12.45,25.3,31.7,7.07,0.78,3.5,,,,49.33,0.68,241.68,447.6,986.2,32.27,0.0
2021-10-12 10:00:00,2021-10-12 11:00:00,90.0,200.0,5.83,7.83,13.65,30.55,5.8,0.68,6.45,,,,44.95,0.88,243.45,577.52,986.38,34.27,0.0
2021-10-12 11:00:00,2021-10-12 12:00:00,,193.0,3.03,6.03,9.02,28.88,5.35,0.55,17.93,,,,40.92,0.57,261.98,647.82,983.4,33.6,0.0
2021-10-12 12:00:00,2021-10-12 13:00:00,,157.0,1.77,3.68,5.45,26.6,5.1,0.4,21.93,,,,37.6,0.83,335.2,636.45,985.23,36.92,0.0
2021-10-12 13:00:00,2021-10-12 14:00:00,,146.0,1.7,2.72,4.45,27.75,4.32,0.33,24.35,,,,37.47,0.7,337.23,415.32,984.2,37.38,0.0
2021-10-12 14:00:00,2021-10-12 15:00:00,,139.0,1.62,2.7,4.28,27.55,3.73,0.3,23.68,,,,36.62,1.7,181.62,182.88,983.38,36.75,0.0
2021-10-12 15:00:00,2021-10-12 16:00:00,,130.0,1.42,2.65,4.08,28.5,4.22,0.47,22.43,,,,38.55,1.4,352.33,318.15,983.05,34.18,0.0
2021-10-12 16:00:00,2021-10-12 17:00:00,38.0,130.0,1.4,3.78,5.15,28.57,4.33,0.6,16.55,,,,41.7,1.45,263.78,54.92,983.0,33.27,0.0
2021-10-12 17:00:00,2021-10-12 18:00:00,39.0,163.0,2.05,11.85,13.9,27.32,4.1,0.88,8.8,,,,50.4,0.85,337.25,22.27,982.95,29.75,0.0
2021-10-12 18:00:00,2021-10-12 19:00:00,57.0,232.0,2.68,21.05,23.75,30.02,3.85,1.15,2.67,,,,59.55,0.57,328.62,5.85,981.22,25.83,0.0
2021-10-12 19:00:00,2021-10-12 20:00:00,83.0,313.0,3.57,22.73,26.3,28.68,3.88,1.18,5.0,,,,62.65,0.62,335.95,5.7,983.65,25.98,0.0
2021-10-12 20:00:00,2021-10-12 21:00:00,91.0,287.0,2.35,19.43,21.83,28.93,4.27,1.13,8.95,,,,62.58,1.0,347.27,5.7,984.17,26.3,0.0
2021-10-12 21:00:00,2021-10-12 22:00:00,91.0,267.0,2.3,17.7,20.0,28.42,2.73,0.8,7.0,,,,62.75,0.95,351.25,5.7,984.42,25.75,0.0
2021-10-12 22:00:00,2021-10-12 23:00:00,107.0,255.0,2.48,18.6,21.0,28.7,2.57,0.8,5.88,,,,60.95,1.2,351.47,5.7,984.62,25.68,0.0
2021-10-12 23:00:00,2021-10-13 00:00:00,96.0,241.0,1.45,9.25,10.68,29.48,2.95,0.57,15.22,,,,57.55,1.35,179.95,5.72,984.6,26.52,0.0
2021-10-13 00:00:00,2021-10-13 01:00:00,96.0,208.0,1.25,5.53,6.75,31.88,3.0,0.57,17.32,,,,58.9,1.65,2.9,5.72,984.7,26.28,0.0
2021-10-13 01:00:00,2021-10-13 02:00:00,103.0,223.0,1.12,5.0,6.13,35.08,3.48,0.57,19.4,,,,60.53,1.5,4.1,5.7,984.52,25.83,0.0
2021-10-13 02:00:00,2021-10-13 03:00:00,166.0,288.0,1.7,4.7,6.4,33.9,,,19.1,,,,61.62,1.47,180.57,5.7,984.5,25.25,0.0
