From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-12-19 11:00:00,2021-12-19 12:00:00,147.0,277.0,6.1,20.7,15.97,8.18,11.88,0.92,74.94,1.62,8.05,,,33.32,44.25,2.55,154.5,174.25,742.0,,15.75,
2021-12-19 12:00:00,2021-12-19 13:00:00,134.5,252.25,6.05,18.3,14.68,7.53,8.1,0.79,87.42,1.52,9.53,,,33.42,40.75,2.6,137.25,175.0,742.0,,16.77,
2021-12-19 13:00:00,2021-12-19 14:00:00,121.25,227.67,3.5,19.7,13.3,7.58,8.9,0.74,93.14,1.38,10.1,,,33.58,37.25,2.15,163.5,151.25,742.0,,17.85,
2021-12-19 14:00:00,2021-12-19 15:00:00,110.75,217.25,5.4,18.7,14.35,6.6,10.83,0.68,94.19,1.28,9.22,,,33.5,36.0,2.05,201.5,73.25,742.0,,18.15,
2021-12-19 15:00:00,2021-12-19 16:00:00,104.25,212.25,3.95,19.25,13.45,6.6,10.6,0.73,91.95,1.27,9.25,,,33.53,36.75,1.8,172.25,45.5,742.0,,18.2,
2021-12-19 16:00:00,2021-12-19 17:00:00,109.5,219.5,3.55,21.73,14.43,6.97,10.1,0.82,78.09,1.25,9.75,,,33.62,39.75,1.62,200.5,28.0,742.0,,17.58,
2021-12-19 17:00:00,2021-12-19 18:00:00,128.25,248.75,5.12,24.78,17.35,7.35,9.07,1.16,42.58,1.5,12.03,,,33.1,45.5,0.98,244.0,13.5,741.0,,16.2,
2021-12-19 18:00:00,2021-12-19 19:00:00,142.75,279.0,7.95,29.9,22.35,9.78,6.77,2.04,9.51,2.42,13.12,,,33.12,56.0,0.43,263.0,12.0,741.0,,14.4,
2021-12-19 19:00:00,2021-12-19 20:00:00,151.0,301.0,20.9,28.98,32.4,11.43,5.72,3.27,4.4,3.48,16.65,,,33.27,63.25,0.3,225.5,12.0,741.0,,13.12,
2021-12-19 20:00:00,2021-12-19 21:00:00,191.25,359.5,20.57,34.42,35.02,11.5,5.67,3.44,4.0,4.25,19.0,,,33.25,63.5,0.43,252.0,12.0,741.0,,12.98,
2021-12-19 21:00:00,2021-12-19 22:00:00,205.33,362.5,20.5,32.82,34.1,12.05,5.4,3.37,3.93,4.35,20.22,,,33.23,65.75,0.47,253.25,12.0,741.0,,12.45,
2021-12-19 22:00:00,2021-12-19 23:00:00,204.0,351.0,18.15,31.95,31.73,11.55,5.0,2.97,3.93,4.0,20.0,,,33.2,66.25,0.5,238.0,12.0,741.0,,12.12,
2021-12-19 23:00:00,2021-12-20 00:00:00,186.75,320.75,13.48,31.15,27.5,11.4,4.47,2.41,3.49,3.53,17.4,,,33.17,64.5,0.82,269.5,12.0,741.0,,12.12,
2021-12-20 00:00:00,2021-12-20 01:00:00,168.25,285.25,9.2,28.55,22.7,11.62,3.93,1.96,3.61,2.98,14.4,,,33.18,70.75,0.43,231.25,12.0,741.0,,10.8,
2021-12-20 01:00:00,2021-12-20 02:00:00,158.0,257.75,6.75,24.8,18.65,12.03,5.03,1.38,10.0,2.48,12.12,,,33.18,69.25,0.57,260.5,12.0,741.0,,10.98,
2021-12-20 02:00:00,2021-12-20 03:00:00,150.0,240.25,,,,,,,12.59,2.23,10.15,,,33.72,69.75,0.82,277.75,12.0,741.0,,10.75,
2021-12-20 03:00:00,2021-12-20 04:00:00,143.0,226.0,5.03,22.2,15.9,9.65,3.92,1.19,15.71,2.0,9.62,,,33.23,74.0,0.47,223.75,12.0,740.5,,9.67,
2021-12-20 04:00:00,2021-12-20 05:00:00,140.25,224.75,6.1,21.0,16.12,9.62,3.97,1.13,13.4,2.0,9.65,,,33.05,77.0,0.3,223.0,12.0,740.0,,8.97,
2021-12-20 05:00:00,2021-12-20 06:00:00,133.5,211.25,4.55,21.95,15.38,9.75,5.35,1.02,18.66,2.0,8.95,,,33.05,73.25,0.62,261.75,12.0,740.25,,9.57,
2021-12-20 06:00:00,2021-12-20 07:00:00,112.0,183.25,5.25,22.23,16.1,10.45,6.23,1.12,14.04,1.67,8.43,,,33.15,75.5,0.45,261.75,12.0,740.25,,9.27,
2021-12-20 07:00:00,2021-12-20 08:00:00,116.5,193.75,13.4,23.52,23.42,10.8,5.67,1.78,4.52,1.85,13.33,,,33.12,83.0,0.3,270.0,17.75,740.0,,8.3,
2021-12-20 08:00:00,2021-12-20 09:00:00,134.5,242.0,27.4,23.52,34.8,14.32,6.1,2.54,4.21,2.9,13.18,,,33.12,74.75,0.75,272.75,55.0,741.0,,10.15,
2021-12-20 09:00:00,2021-12-20 10:00:00,165.75,314.25,21.98,29.42,33.48,12.88,7.45,2.19,7.11,2.65,10.65,,,33.12,58.5,1.02,249.0,107.25,741.75,,13.1,
2021-12-20 10:00:00,2021-12-20 11:00:00,131.75,268.5,9.5,30.05,23.73,13.55,8.0,1.69,35.25,2.45,12.32,,,33.25,48.5,1.7,203.0,152.25,742.0,,15.2,
2021-12-20 11:00:00,2021-12-20 12:00:00,107.25,228.25,6.42,26.3,19.23,12.2,11.03,1.35,74.05,2.02,10.0,,,33.5,39.5,2.07,148.0,177.0,742.0,,16.83,
2021-12-20 12:00:00,2021-12-20 13:00:00,89.5,198.25,5.7,20.35,15.45,10.93,32.9,0.92,101.39,1.85,10.17,,,33.3,33.0,2.12,118.5,180.0,742.0,,18.05,
2021-12-20 13:00:00,2021-12-20 14:00:00,87.75,188.25,5.88,18.55,14.65,10.15,12.38,0.87,111.57,1.77,11.32,,,33.05,29.75,1.67,171.75,152.75,742.0,,19.23,
2021-12-20 14:00:00,2021-12-20 15:00:00,86.0,190.0,5.3,19.4,14.62,8.78,13.6,0.84,117.07,1.7,13.58,,,33.27,27.5,1.6,153.5,72.75,742.0,,19.5,
2021-12-20 15:00:00,2021-12-20 16:00:00,80.0,182.0,4.9,21.98,15.65,7.85,21.58,0.76,101.99,1.68,15.12,,,33.25,27.5,1.58,141.25,39.75,742.0,,19.43,
2021-12-20 16:00:00,2021-12-20 17:00:00,71.75,178.75,3.6,22.7,15.02,8.45,22.1,1.0,74.67,1.62,16.65,,,33.1,33.5,0.75,165.75,29.25,741.75,,18.65,
2021-12-20 17:00:00,2021-12-20 18:00:00,75.25,192.5,4.9,25.75,17.68,8.35,9.05,1.38,28.16,2.45,17.55,,,32.88,49.5,0.3,218.25,13.5,741.0,,14.82,
2021-12-20 18:00:00,2021-12-20 19:00:00,116.75,282.0,52.3,32.4,59.72,14.35,10.8,6.29,7.55,4.22,21.62,,,32.7,63.5,0.3,206.0,12.0,741.0,,12.83,
2021-12-20 19:00:00,2021-12-20 20:00:00,247.75,540.5,122.47,32.33,116.77,17.05,16.52,2.46,11.02,6.9,35.92,,,32.73,70.5,0.3,140.0,12.0,741.0,,11.95,
2021-12-20 20:00:00,2021-12-20 21:00:00,325.0,663.75,133.25,34.88,126.88,18.65,15.77,0.01,15.99,7.5,40.65,,,32.9,74.75,0.3,145.75,12.0,741.0,,11.57,
2021-12-20 21:00:00,2021-12-20 22:00:00,397.0,678.0,145.15,32.4,135.2,21.9,12.2,0.01,16.38,7.6,41.2,,,32.4,82.0,0.3,131.0,12.0,727.5,,10.85,
2021-12-20 22:00:00,2021-12-20 23:00:00,581.0,,190.9,22.68,167.28,25.15,11.6,0.02,17.12,8.77,44.25,,,32.55,85.25,0.3,116.0,12.0,714.0,,10.75,
2021-12-20 23:00:00,2021-12-21 00:00:00,570.25,,162.57,27.95,146.97,23.1,11.92,2.13,54.16,9.28,48.78,,,32.62,82.75,0.33,99.25,12.0,714.0,,10.8,
2021-12-21 00:00:00,2021-12-21 01:00:00,490.0,814.0,80.28,22.45,77.2,21.23,3.8,5.04,140.35,7.65,42.08,,,32.68,83.25,0.3,118.5,12.0,714.0,,9.5,
2021-12-21 01:00:00,2021-12-21 02:00:00,328.0,520.5,58.52,25.7,61.23,16.1,2.92,2.78,24.09,6.2,34.3,,,32.62,86.0,0.3,199.75,12.0,713.75,,8.93,
2021-12-21 02:00:00,2021-12-21 03:00:00,264.5,416.0,,,,,,,30.5,5.47,33.65,,,33.52,87.25,0.3,284.0,12.0,713.0,,8.62,
2021-12-21 03:00:00,2021-12-21 04:00:00,229.0,355.25,27.3,22.78,34.3,14.15,3.48,0.27,24.77,4.55,28.75,,,32.82,87.5,0.3,223.5,12.0,713.0,,8.57,
2021-12-21 04:00:00,2021-12-21 05:00:00,207.5,317.25,25.43,21.1,31.92,15.0,2.67,0.54,22.13,4.28,28.1,,,32.75,89.25,0.3,172.25,12.0,713.0,,8.53,
2021-12-21 05:00:00,2021-12-21 06:00:00,243.75,376.67,35.47,21.23,40.12,17.28,7.4,1.95,24.3,4.68,34.0,,,32.7,89.75,0.3,117.0,12.0,713.0,,8.62,
2021-12-21 06:00:00,2021-12-21 07:00:00,347.33,492.75,40.85,21.93,44.85,20.18,8.13,2.25,27.0,5.75,35.12,,,32.67,92.0,0.3,117.0,12.0,713.0,,8.25,
2021-12-21 07:00:00,2021-12-21 08:00:00,321.25,498.25,65.53,19.05,63.4,19.48,9.4,3.27,30.01,6.12,35.92,,,32.75,91.5,0.3,102.0,18.25,713.25,,8.62,
2021-12-21 08:00:00,2021-12-21 09:00:00,326.0,563.5,80.95,33.12,83.4,22.8,14.9,4.12,28.23,6.62,36.15,,,32.65,80.25,0.3,68.5,50.25,714.75,,11.55,
2021-12-21 09:00:00,2021-12-21 10:00:00,359.33,635.67,30.2,43.77,47.8,22.82,117.83,1.99,100.84,5.93,36.15,,,32.7,57.5,0.4,223.25,88.75,736.0,,15.65,
2021-12-21 10:00:00,2021-12-21 11:00:00,298.25,512.25,10.9,34.95,27.4,21.7,85.3,0.77,21.02,4.3,26.23,,,32.98,46.75,0.7,156.25,119.5,742.0,,17.67,
2021-12-21 11:00:00,2021-12-21 12:00:00,204.75,367.25,,,,,,,33.93,3.57,26.12,,,33.9,39.25,1.1,174.5,144.0,742.0,,19.1,
2021-12-21 12:00:00,2021-12-21 13:00:00,173.25,320.0,,,,,27.3,2.05,52.65,3.58,21.25,,,33.77,36.75,1.0,136.75,136.75,742.0,,20.15,
2021-12-21 13:00:00,2021-12-21 14:00:00,182.25,348.5,137.8,366.5,355.58,357.03,26.85,2.19,85.63,4.05,22.05,,,33.0,36.25,1.35,176.5,109.5,742.0,,20.67,
2021-12-21 14:00:00,2021-12-21 15:00:00,181.75,350.25,66.72,191.15,155.9,236.62,14.4,0.51,106.01,3.12,18.57,,,33.23,24.25,1.7,162.0,68.75,742.0,,21.02,
2021-12-21 15:00:00,2021-12-21 16:00:00,82.75,187.25,61.52,187.65,149.88,240.0,13.25,0.58,111.99,1.95,16.93,,,33.1,27.5,1.4,144.75,41.5,742.0,,20.7,
2021-12-21 16:00:00,2021-12-21 17:00:00,98.75,222.25,104.72,307.35,248.58,283.85,20.23,1.08,37.14,2.02,22.35,,,33.7,34.25,0.78,134.25,26.75,741.75,,19.52,
2021-12-21 17:00:00,2021-12-21 18:00:00,114.25,265.75,80.22,364.0,258.85,268.68,16.62,1.51,18.32,2.27,27.9,,,33.12,48.25,0.3,170.0,13.25,741.0,,15.9,
2021-12-21 18:00:00,2021-12-21 19:00:00,140.0,319.0,251.1,427.83,418.6,307.1,18.87,6.83,14.71,3.2,31.3,,,33.15,65.75,0.3,241.75,12.0,741.0,,13.35,
2021-12-21 19:00:00,2021-12-21 20:00:00,238.25,489.0,,405.65,,352.07,20.32,2.44,20.02,6.35,44.05,,,33.12,74.5,0.3,247.0,12.0,741.0,,12.43,
2021-12-21 20:00:00,2021-12-21 21:00:00,369.5,661.75,,341.7,,,18.07,0.02,19.73,8.88,57.45,,,33.05,81.5,0.3,247.0,12.0,741.0,,12.03,
2021-12-21 21:00:00,2021-12-21 22:00:00,485.5,809.25,,354.9,,,18.12,,22.39,9.3,60.33,,,32.95,84.75,0.3,247.0,12.0,741.0,,11.85,
2021-12-21 22:00:00,2021-12-21 23:00:00,514.25,862.75,,301.83,,,14.5,0.02,18.99,9.93,57.25,,,33.0,86.0,0.3,157.75,12.0,741.0,,11.55,
2021-12-21 23:00:00,2021-12-22 00:00:00,465.5,775.25,,247.1,,,12.1,0.01,17.85,9.7,59.15,,,33.05,86.75,0.3,143.25,12.0,740.25,,11.03,
2021-12-22 00:00:00,2021-12-22 01:00:00,362.5,638.5,445.2,240.2,458.3,,14.57,6.71,15.03,7.45,44.32,,,33.08,86.5,0.3,237.75,12.0,740.0,,10.5,
2021-12-22 01:00:00,2021-12-22 02:00:00,243.0,390.25,345.88,216.35,396.23,388.6,10.78,4.11,17.88,5.73,32.42,,,33.15,88.75,0.3,261.5,12.0,740.0,,10.1,
2021-12-22 02:00:00,2021-12-22 03:00:00,198.75,308.5,,,,,,,15.26,4.85,26.1,,,33.8,90.75,0.3,224.5,12.0,740.0,,9.62,
2021-12-22 03:00:00,2021-12-22 04:00:00,178.5,280.25,250.07,174.18,295.9,338.95,4.9,2.64,23.29,4.45,26.45,,,33.12,91.75,0.3,101.5,12.0,740.0,,9.4,
2021-12-22 04:00:00,2021-12-22 05:00:00,170.25,271.0,327.15,123.4,331.43,357.38,5.83,2.6,25.84,4.47,40.5,,,33.07,93.75,0.3,228.0,12.0,740.0,,9.15,
2021-12-22 05:00:00,2021-12-22 06:00:00,187.5,296.0,376.85,100.78,359.95,366.85,6.53,2.8,22.02,4.78,40.42,,,33.1,94.5,0.3,232.25,12.0,740.0,,8.97,
2021-12-22 06:00:00,2021-12-22 07:00:00,199.0,308.0,401.43,145.12,414.37,351.4,6.07,2.97,19.65,5.0,33.38,,,33.02,95.0,0.3,228.5,12.0,740.0,,8.72,
2021-12-22 07:00:00,2021-12-22 08:00:00,221.5,357.75,,145.75,,369.7,6.72,4.17,14.9,5.45,31.42,,,33.05,95.75,0.3,141.75,18.5,740.0,,9.03,
2021-12-22 08:00:00,2021-12-22 09:00:00,232.5,445.75,,306.75,,395.7,10.67,5.04,16.52,6.1,32.53,,,33.05,81.5,0.33,172.25,50.5,740.5,,12.25,
2021-12-22 09:00:00,2021-12-22 10:00:00,245.0,471.75,309.5,405.07,444.8,,26.48,3.17,12.88,5.25,28.68,,,32.98,59.5,0.55,109.75,95.5,741.5,,15.65,
2021-12-22 10:00:00,2021-12-22 11:00:00,207.0,347.75,148.2,280.43,269.7,383.33,29.43,2.16,41.51,3.97,22.23,,,33.05,47.5,0.65,169.5,127.75,742.0,,18.45,
2021-12-22 11:00:00,2021-12-22 12:00:00,158.0,283.5,135.7,307.6,274.05,,48.03,2.09,73.66,3.33,19.2,,,33.3,43.25,0.82,191.25,137.0,742.0,,20.1,
2021-12-22 12:00:00,2021-12-22 13:00:00,159.5,310.0,108.0,283.65,239.65,355.05,45.7,1.8,98.89,3.35,23.6,,,33.05,37.0,1.15,142.5,138.0,742.0,,20.77,
2021-12-22 13:00:00,2021-12-22 14:00:00,145.0,305.5,98.57,339.4,260.73,370.73,27.02,2.03,120.34,3.18,19.23,,,33.12,33.25,1.02,180.75,113.75,742.0,,21.75,
2021-12-22 14:00:00,2021-12-22 15:00:00,147.33,295.75,97.68,355.97,268.77,372.5,30.17,2.17,123.17,3.92,22.6,,,32.92,36.0,1.35,105.5,66.75,742.0,,21.35,
2021-12-22 15:00:00,2021-12-22 16:00:00,144.75,313.0,100.8,254.1,217.1,347.3,27.83,1.38,120.61,3.4,22.2,,,33.42,31.25,1.15,132.5,42.0,741.5,,21.4,
2021-12-22 16:00:00,2021-12-22 17:00:00,110.33,260.0,2.38,17.25,11.1,,24.17,1.96,67.71,2.7,21.9,,,33.92,40.25,0.53,43.75,25.75,741.0,,19.77,
2021-12-22 17:00:00,2021-12-22 18:00:00,125.75,317.5,7.37,19.2,16.23,0.9,17.73,4.98,7.53,3.33,34.1,,,33.23,59.75,0.3,58.0,13.5,741.0,,15.7,
2021-12-22 18:00:00,2021-12-22 19:00:00,164.5,439.25,22.4,18.65,28.12,1.4,17.4,4.5,8.41,5.42,46.77,,,33.15,70.25,0.3,58.0,12.0,740.25,,14.0,
2021-12-22 19:00:00,2021-12-22 20:00:00,264.75,596.75,35.55,19.0,39.02,2.08,19.75,0.01,10.43,8.02,56.05,,,32.85,75.0,0.3,64.5,12.0,740.0,,13.48,
2021-12-22 20:00:00,2021-12-22 21:00:00,368.75,739.5,37.85,19.1,40.9,2.78,18.57,0.02,15.96,8.75,52.95,,,32.95,78.5,0.3,65.0,12.0,740.0,,12.75,
2021-12-22 21:00:00,2021-12-22 22:00:00,451.5,820.25,38.0,18.23,40.6,2.68,18.6,0.01,18.29,9.15,53.9,,,33.0,80.75,0.3,152.0,12.0,740.0,,12.52,
2021-12-22 22:00:00,2021-12-22 23:00:00,468.0,806.0,28.62,17.77,32.75,2.55,10.1,0.01,14.0,7.78,51.78,,,33.02,83.25,0.3,276.0,12.0,740.0,,11.72,
2021-12-22 23:00:00,2021-12-23 00:00:00,396.0,649.75,31.6,17.08,34.75,2.6,6.53,,13.82,7.83,49.7,,,33.07,87.5,0.3,276.0,12.0,740.0,,11.15,
2021-12-23 00:00:00,2021-12-23 01:00:00,337.5,571.75,29.35,15.43,32.08,2.27,4.7,0.01,13.15,7.58,48.82,,,33.02,92.0,0.3,276.0,12.0,740.0,,10.7,
2021-12-23 01:00:00,2021-12-23 02:00:00,320.5,519.25,27.42,14.82,30.15,1.82,4.97,0.01,12.76,7.35,48.05,,,33.0,93.25,0.3,276.0,12.0,740.0,,10.65,
2021-12-23 02:00:00,2021-12-23 03:00:00,309.5,488.75,,,,,,,67.85,7.17,48.13,,,33.83,92.0,0.3,103.0,12.0,740.0,,10.45,
2021-12-23 03:00:00,2021-12-23 04:00:00,305.5,481.0,19.35,14.83,23.57,1.52,1.4,8.0,120.24,6.75,45.48,,,33.08,93.0,0.3,210.5,12.0,740.0,,10.12,
2021-12-23 04:00:00,2021-12-23 05:00:00,291.33,463.0,18.32,14.75,22.73,1.55,3.17,6.88,130.4,6.55,46.42,,,33.0,92.75,0.3,71.75,12.0,740.0,,10.15,
2021-12-23 05:00:00,2021-12-23 06:00:00,275.5,446.5,16.68,15.2,21.62,1.4,6.03,5.57,115.77,5.9,54.85,,,32.98,90.75,0.3,94.25,12.0,740.0,,10.28,
2021-12-23 06:00:00,2021-12-23 07:00:00,268.25,449.25,15.07,15.4,20.43,1.5,8.7,5.09,66.85,5.55,50.98,,,32.98,85.25,0.3,102.5,12.0,740.0,,11.13,
2021-12-23 07:00:00,2021-12-23 08:00:00,303.25,491.0,14.38,15.18,19.78,1.98,21.53,5.29,48.75,5.72,49.45,,,32.98,84.25,0.3,147.5,17.0,740.0,,11.15,
2021-12-23 08:00:00,2021-12-23 09:00:00,396.0,637.75,16.38,16.83,22.25,2.4,19.9,6.16,46.99,6.2,46.58,,,32.98,79.25,0.43,186.0,40.75,741.0,,12.72,
2021-12-23 09:00:00,2021-12-23 10:00:00,381.5,674.75,10.18,19.52,18.65,2.8,39.62,4.91,10.53,6.47,45.43,,,32.95,59.25,0.55,180.75,68.5,741.25,,15.88,
2021-12-23 10:00:00,2021-12-23 11:00:00,383.5,675.25,4.15,17.67,12.75,1.88,34.3,2.89,17.21,5.1,33.15,,,33.02,49.75,1.15,161.5,105.5,742.0,,17.73,
2021-12-23 11:00:00,2021-12-23 12:00:00,231.5,464.75,3.1,17.18,11.68,1.42,24.82,2.19,40.49,3.95,25.8,,,33.35,48.5,1.38,164.5,114.75,742.0,,19.07,
2021-12-23 12:00:00,2021-12-23 13:00:00,164.0,343.0,2.73,15.8,10.65,1.12,17.27,1.53,63.63,2.7,17.48,,,33.08,43.75,1.32,175.0,130.5,742.0,,20.48,
2021-12-23 13:00:00,2021-12-23 14:00:00,125.0,273.0,2.52,14.9,10.03,0.65,17.15,1.38,79.78,2.33,19.42,,,32.98,42.0,1.23,169.75,115.0,742.0,,21.2,
2021-12-23 14:00:00,2021-12-23 15:00:00,119.0,241.25,2.35,14.95,9.88,0.67,17.37,1.45,90.79,2.17,17.6,,,32.98,43.5,1.28,213.5,69.5,742.0,,21.65,
2021-12-23 15:00:00,2021-12-23 16:00:00,123.5,258.75,2.65,15.35,10.32,1.58,15.8,1.44,85.3,2.27,17.2,,,32.92,44.5,1.27,252.5,48.5,741.5,,21.4,
2021-12-23 16:00:00,2021-12-23 17:00:00,109.0,240.25,3.0,15.05,10.45,1.5,13.77,1.46,69.94,2.1,15.32,,,33.2,50.0,0.83,247.0,26.0,741.0,,19.98,
2021-12-23 17:00:00,2021-12-23 18:00:00,111.5,246.75,3.73,16.62,11.88,2.12,10.85,1.85,18.82,2.45,16.25,,,33.18,67.0,0.35,162.5,13.0,741.0,,16.88,
2021-12-23 18:00:00,2021-12-23 19:00:00,152.0,364.0,22.65,20.55,29.32,2.5,11.7,,6.2,4.92,26.75,,,33.15,77.25,0.3,114.0,12.0,741.0,,15.1,
2021-12-23 19:00:00,2021-12-23 20:00:00,256.0,537.25,34.17,18.98,37.88,4.28,14.12,,8.7,7.2,36.23,,,33.18,83.75,0.3,80.75,12.0,741.0,,14.47,
2021-12-23 20:00:00,2021-12-23 21:00:00,388.0,703.25,40.92,17.73,42.73,5.62,13.0,,16.88,8.25,38.3,,,33.12,88.75,0.3,76.75,12.0,741.0,,13.65,
2021-12-23 21:00:00,2021-12-23 22:00:00,475.5,840.75,44.72,17.57,45.67,5.1,11.45,,54.33,8.73,40.38,,,33.02,89.5,0.3,79.75,12.0,741.0,,13.6,
2021-12-23 22:00:00,2021-12-23 23:00:00,409.75,707.0,36.67,16.62,38.67,4.7,7.53,,122.65,8.25,39.65,,,33.08,90.5,0.3,64.0,12.0,741.0,,13.33,
2021-12-23 23:00:00,2021-12-24 00:00:00,387.25,675.5,26.27,16.0,29.88,3.95,4.02,,109.98,7.42,35.52,,,33.05,93.5,0.3,98.0,12.0,740.0,,12.38,
2021-12-24 00:00:00,2021-12-24 01:00:00,336.25,577.25,18.75,15.62,23.57,3.58,3.03,,86.43,7.12,31.05,,,33.05,95.75,0.3,258.25,12.0,740.0,,11.92,
2021-12-24 01:00:00,2021-12-24 02:00:00,262.75,441.5,15.62,15.25,20.82,3.4,3.98,,17.31,6.07,29.35,,,33.1,96.25,0.3,149.0,12.0,740.0,,11.65,
2021-12-24 02:00:00,2021-12-24 03:00:00,230.0,378.5,,,,,,,38.22,5.5,27.52,,,33.77,97.0,0.3,70.0,12.0,740.0,,11.35,
2021-12-24 03:00:00,2021-12-24 04:00:00,200.5,328.25,8.18,15.3,14.8,2.18,0.87,1.83,45.82,4.78,26.95,,,33.0,97.25,0.3,89.5,12.0,740.0,,11.05,
2021-12-24 04:00:00,2021-12-24 05:00:00,179.0,293.5,5.6,15.2,12.62,2.1,1.07,,48.4,4.3,33.72,,,32.98,97.25,0.33,66.0,12.0,740.0,,10.88,
2021-12-24 05:00:00,2021-12-24 06:00:00,163.5,277.5,6.3,15.25,13.23,2.15,2.38,,33.76,3.72,24.52,,,33.0,98.0,0.3,77.75,12.0,740.0,,10.57,
2021-12-24 06:00:00,2021-12-24 07:00:00,168.5,291.0,8.12,14.82,14.47,2.27,3.47,,35.43,3.75,20.95,,,33.02,98.0,0.35,79.75,12.0,740.0,,10.67,
2021-12-24 07:00:00,2021-12-24 08:00:00,193.5,339.25,8.78,15.55,15.45,2.67,4.25,,22.19,4.05,22.77,,,33.05,96.5,0.33,96.25,17.5,740.0,,10.95,
2021-12-24 08:00:00,2021-12-24 09:00:00,206.5,373.5,9.8,16.98,16.97,2.9,4.9,,17.53,4.4,22.55,,,32.95,88.75,0.72,101.0,46.5,740.5,,13.07,
2021-12-24 09:00:00,2021-12-24 10:00:00,206.0,382.75,5.88,18.18,14.43,3.7,6.8,,16.57,4.1,17.98,,,33.05,74.75,1.23,123.75,84.0,741.0,,15.38,
2021-12-24 10:00:00,2021-12-24 11:00:00,217.75,402.25,3.72,15.9,11.5,3.17,8.17,1.77,31.04,3.27,13.7,,,33.1,62.5,1.3,151.25,113.75,742.0,,17.6,
2021-12-24 11:00:00,2021-12-24 12:00:00,153.75,290.67,3.18,14.85,10.45,2.45,7.78,1.75,39.7,2.55,19.43,,,33.07,56.25,1.52,173.75,135.75,742.0,,19.1,
2021-12-24 12:00:00,2021-12-24 13:00:00,124.0,253.75,3.25,14.2,10.2,2.4,7.13,1.17,55.46,2.15,14.98,,,32.98,52.0,1.32,193.75,134.0,742.0,,20.35,
2021-12-24 13:00:00,2021-12-24 14:00:00,117.0,253.25,3.05,14.93,10.4,2.55,6.15,1.15,68.84,1.98,13.12,,,33.15,51.25,1.55,167.0,113.25,742.0,,20.75,
2021-12-24 14:00:00,2021-12-24 15:00:00,107.75,223.75,2.98,15.08,10.42,1.95,4.9,0.93,77.97,1.77,13.07,,,33.08,48.25,1.25,199.75,73.0,742.0,,21.23,
2021-12-24 15:00:00,2021-12-24 16:00:00,87.25,185.0,2.55,14.35,9.7,1.32,5.03,0.99,73.2,1.65,13.78,,,32.85,48.5,0.88,230.5,45.25,741.5,,21.07,
2021-12-24 16:00:00,2021-12-24 17:00:00,82.25,182.25,2.75,14.7,10.03,1.9,5.9,1.26,56.6,1.77,14.7,,,33.52,54.0,0.33,238.25,29.5,741.0,,20.35,
2021-12-24 17:00:00,2021-12-24 18:00:00,88.75,205.5,4.7,20.4,14.7,1.8,6.1,3.89,10.96,2.35,15.5,,,33.92,72.0,0.3,263.0,13.5,741.0,,16.75,
2021-12-24 18:00:00,2021-12-24 19:00:00,123.5,299.0,24.0,18.35,29.23,1.72,9.9,5.88,8.88,4.65,26.35,,,33.05,84.75,0.3,265.0,12.0,741.0,,15.1,
2021-12-24 19:00:00,2021-12-24 20:00:00,210.0,490.5,38.35,18.65,41.08,3.08,14.15,3.61,11.29,8.0,39.57,,,33.05,89.25,0.3,183.0,12.0,741.0,,14.5,
2021-12-24 20:00:00,2021-12-24 21:00:00,334.5,611.75,50.65,18.38,50.97,4.25,16.83,0.01,10.85,9.25,45.9,,,33.02,91.5,0.3,124.0,12.0,741.0,,14.1,
2021-12-24 21:00:00,2021-12-24 22:00:00,397.0,679.0,54.8,17.0,53.6,4.15,16.47,0.01,10.93,9.45,51.93,,,33.02,92.75,0.3,98.25,12.0,741.0,,13.67,
2021-12-24 22:00:00,2021-12-24 23:00:00,382.0,663.75,55.67,17.08,54.35,3.83,15.4,0.01,11.85,9.72,54.17,,,33.0,95.25,0.3,112.75,12.0,741.0,,13.22,
2021-12-24 23:00:00,2021-12-25 00:00:00,394.0,661.25,50.4,15.65,49.27,4.17,9.75,0.01,14.69,9.5,53.88,,,32.98,96.0,0.3,70.75,12.0,741.0,,12.85,
2021-12-25 00:00:00,2021-12-25 01:00:00,417.0,664.25,39.2,15.55,40.15,4.3,5.2,7.89,20.99,8.53,47.08,,,32.98,95.75,0.3,73.75,12.0,741.0,,12.55,
2021-12-25 01:00:00,2021-12-25 02:00:00,363.0,591.25,32.38,14.55,34.08,3.9,3.65,4.94,5.45,7.45,47.12,,,32.98,96.0,0.3,83.25,12.0,741.0,,12.33,
2021-12-25 02:00:00,2021-12-25 03:00:00,291.5,493.0,,,,,,,5.67,6.1,42.62,,,33.62,94.75,0.3,74.75,12.0,740.0,,11.8,
2021-12-25 03:00:00,2021-12-25 04:00:00,206.5,334.75,11.8,15.38,17.77,2.1,,,7.81,5.32,33.15,,,33.17,96.5,0.3,183.25,12.0,740.0,,11.38,
