From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (),WS (m/s),WD (degree),SR (W/mt2),BP (),AT (),RF (mm)
2022-05-06 11:00:00,2022-05-06 12:00:00,103.0,331.5,35.67,90.92,76.88,98.3,31.6,1.05,80.6,6.82,26.32,,34.88,1.15,242.15,488.12,982.1,34.65,0.0
2022-05-06 12:00:00,2022-05-06 13:00:00,103.0,380.25,6.7,44.72,29.6,100.95,24.25,0.55,47.92,5.95,28.7,,44.6,1.27,286.65,380.73,982.1,31.12,0.0
2022-05-06 13:00:00,2022-05-06 14:00:00,131.0,625.5,3.72,26.12,16.95,98.53,30.73,0.47,110.92,4.08,27.05,,37.92,1.35,313.83,531.2,982.1,33.47,0.0
2022-05-06 14:00:00,2022-05-06 15:00:00,136.5,503.0,2.67,31.9,18.9,99.78,36.65,0.55,163.9,4.15,24.4,,37.25,1.43,306.85,430.4,982.12,33.9,0.0
2022-05-06 15:00:00,2022-05-06 16:00:00,139.75,329.0,20.92,59.85,48.63,95.4,33.83,0.88,129.6,4.35,22.02,,34.67,1.3,276.72,229.82,982.1,34.23,0.0
2022-05-06 16:00:00,2022-05-06 17:00:00,121.75,295.0,6.0,32.83,22.38,91.95,27.92,0.6,150.25,3.35,17.05,,33.98,1.35,99.05,173.32,982.12,34.28,0.0
2022-05-06 17:00:00,2022-05-06 18:00:00,100.75,280.5,93.4,104.57,128.3,83.88,25.02,1.5,50.15,3.43,16.27,,36.38,1.45,94.0,79.33,982.1,33.23,0.0
2022-05-06 18:00:00,2022-05-06 19:00:00,80.25,302.75,206.42,145.43,245.45,80.53,22.02,2.65,7.05,4.38,22.73,,38.73,1.45,97.7,21.02,982.1,31.8,0.0
2022-05-06 19:00:00,2022-05-06 20:00:00,64.25,287.0,85.6,89.42,114.7,80.67,20.17,1.45,19.8,5.55,37.02,,41.93,1.5,62.75,4.62,982.1,30.22,0.0
2022-05-06 20:00:00,2022-05-06 21:00:00,55.75,195.0,8.55,49.17,34.23,79.6,13.85,0.47,14.5,2.23,11.38,,48.8,1.6,13.75,4.47,982.1,28.28,0.0
2022-05-06 21:00:00,2022-05-06 22:00:00,45.75,137.25,19.2,61.95,48.7,79.35,13.45,0.88,3.02,2.45,10.5,,54.98,1.55,16.6,4.53,982.07,27.07,0.0
2022-05-06 22:00:00,2022-05-06 23:00:00,45.0,143.0,64.82,57.52,83.08,81.0,13.7,1.25,3.67,3.42,14.9,,56.48,1.5,14.82,4.55,982.07,26.7,0.0
2022-05-06 23:00:00,2022-05-07 00:00:00,43.5,141.5,72.78,60.25,91.15,83.25,13.65,1.18,3.55,3.65,15.8,,56.9,1.53,63.93,4.5,982.1,26.45,0.0
2022-05-07 00:00:00,2022-05-07 01:00:00,37.5,136.0,56.17,52.15,73.53,83.03,13.0,0.9,3.5,3.45,15.1,,60.57,1.58,102.95,4.5,982.02,25.53,0.0
2022-05-07 01:00:00,2022-05-07 02:00:00,32.5,116.25,65.72,59.42,85.12,82.08,12.3,0.95,5.1,3.05,11.95,,59.22,1.58,60.33,4.45,982.1,25.32,0.0
2022-05-07 02:00:00,2022-05-07 03:00:00,32.75,137.0,60.8,53.9,78.1,91.3,10.3,0.6,2.7,3.23,10.98,,62.1,1.07,22.73,4.5,982.07,24.88,0.0
2022-05-07 03:00:00,2022-05-07 04:00:00,37.0,110.5,80.47,53.0,93.57,78.75,11.73,0.72,4.22,3.23,11.18,,63.87,1.02,95.22,4.5,982.05,24.52,0.0
2022-05-07 04:00:00,2022-05-07 05:00:00,35.75,131.0,92.22,51.98,102.23,76.75,11.9,0.85,4.42,3.48,13.87,,61.93,1.05,103.6,4.53,982.08,24.78,0.0
2022-05-07 05:00:00,2022-05-07 06:00:00,43.25,165.75,172.68,51.95,166.6,80.45,13.28,1.05,3.85,4.62,23.65,,59.55,1.2,180.4,8.88,982.07,25.27,0.0
2022-05-07 06:00:00,2022-05-07 07:00:00,49.5,178.5,114.07,45.05,117.57,81.8,13.6,0.8,4.5,5.03,23.95,,62.08,1.42,291.62,61.62,982.05,25.38,0.0
2022-05-07 07:00:00,2022-05-07 08:00:00,48.75,177.5,136.75,71.72,151.5,85.2,16.3,1.2,4.9,4.5,20.7,,51.42,1.6,342.3,171.0,982.1,28.65,0.0
2022-05-07 08:00:00,2022-05-07 09:00:00,58.5,210.25,34.22,99.85,81.0,88.8,20.88,1.0,12.05,5.68,26.52,,43.47,1.48,341.9,311.05,982.1,30.82,0.0
2022-05-07 09:00:00,2022-05-07 10:00:00,76.75,263.75,20.1,95.8,67.33,90.92,25.37,0.77,27.65,5.62,23.65,,41.3,1.48,264.62,458.3,982.1,31.9,0.0
2022-05-07 10:00:00,2022-05-07 11:00:00,76.5,239.0,7.08,57.28,36.33,93.95,44.72,0.82,96.42,4.72,25.75,,38.93,1.3,183.3,563.15,982.1,33.1,0.0
2022-05-07 11:00:00,2022-05-07 12:00:00,110.75,282.75,4.92,37.42,23.8,95.07,37.45,0.55,136.72,4.6,18.18,,35.03,1.23,100.78,638.33,982.1,34.73,0.0
2022-05-07 12:00:00,2022-05-07 13:00:00,93.0,260.5,21.75,38.52,41.02,84.8,28.17,0.38,132.6,3.75,10.55,,31.1,1.05,302.7,685.75,982.15,35.5,0.0
2022-05-07 13:00:00,2022-05-07 14:00:00,70.5,207.75,11.4,43.33,31.62,83.28,25.85,0.4,155.43,3.05,11.12,,29.72,1.0,301.77,568.95,982.15,35.92,0.0
2022-05-07 14:00:00,2022-05-07 15:00:00,70.5,209.25,4.15,26.12,17.57,78.38,23.93,0.13,153.97,3.17,13.9,,29.23,1.23,321.55,458.4,982.1,35.75,0.0
2022-05-07 15:00:00,2022-05-07 16:00:00,52.5,175.0,1.75,13.85,8.82,73.8,16.6,0.4,123.12,1.85,7.5,,28.8,1.32,323.23,359.8,982.1,35.15,0.0
2022-05-07 16:00:00,2022-05-07 17:00:00,39.5,135.5,1.95,12.32,8.15,72.25,17.18,0.45,135.35,1.38,5.45,,30.38,1.48,322.23,216.25,982.1,34.6,0.0
2022-05-07 17:00:00,2022-05-07 18:00:00,44.5,150.0,2.57,26.35,16.1,72.35,19.3,0.65,123.8,2.07,9.25,,32.3,1.43,313.67,95.12,982.1,33.8,0.0
2022-05-07 18:00:00,2022-05-07 19:00:00,58.5,183.5,43.02,50.45,62.02,73.28,21.68,1.4,90.4,3.42,17.85,,35.23,1.58,321.58,22.15,982.1,32.35,0.0
2022-05-07 19:00:00,2022-05-07 20:00:00,67.5,211.75,4.7,49.4,30.05,77.22,21.4,1.1,42.42,5.92,27.15,,41.65,1.6,330.07,4.67,982.1,30.0,0.0
2022-05-07 20:00:00,2022-05-07 21:00:00,65.5,193.75,96.65,81.53,121.47,78.47,20.62,2.28,12.15,8.72,23.98,,47.7,1.6,325.98,4.55,982.1,28.33,0.0
2022-05-07 21:00:00,2022-05-07 22:00:00,76.0,231.5,69.72,103.33,110.9,78.88,20.52,2.53,2.8,9.75,33.65,,51.2,1.6,326.0,4.47,982.1,27.27,0.0
2022-05-07 22:00:00,2022-05-07 23:00:00,85.25,252.5,91.12,90.72,125.18,75.57,19.12,2.65,2.8,7.88,34.67,,54.62,1.27,237.0,4.53,982.08,26.38,0.0
2022-05-07 23:00:00,2022-05-08 00:00:00,89.25,249.0,112.85,106.27,148.47,78.65,21.5,2.77,2.6,8.3,35.95,,52.65,1.25,80.52,4.5,982.05,26.65,0.0
2022-05-08 00:00:00,2022-05-08 01:00:00,94.0,262.5,8.4,60.35,39.0,82.78,22.08,1.12,22.95,6.35,30.75,,50.83,1.4,21.3,4.5,982.05,27.27,0.0
2022-05-08 01:00:00,2022-05-08 02:00:00,75.25,204.25,6.15,41.0,26.8,80.92,18.13,0.8,19.8,3.1,13.35,,54.43,1.4,46.78,4.53,982.08,26.35,0.0
2022-05-08 02:00:00,2022-05-08 03:00:00,64.75,176.25,5.9,46.0,29.2,86.0,11.8,0.4,13.05,2.97,13.3,,58.85,1.5,286.8,4.5,982.02,25.25,0.0
2022-05-08 03:00:00,2022-05-08 04:00:00,65.75,165.5,8.4,40.78,28.48,78.12,11.73,0.4,12.35,2.58,11.35,,62.08,1.6,282.07,4.5,982.02,24.55,0.0
2022-05-08 04:00:00,2022-05-08 05:00:00,63.0,152.25,29.15,54.77,52.2,77.62,12.5,0.45,6.97,2.48,10.05,,63.75,1.38,286.45,4.53,982.05,24.28,0.0
2022-05-08 05:00:00,2022-05-08 06:00:00,65.25,162.5,5.43,38.08,24.65,77.8,12.45,0.32,17.45,2.45,7.77,,59.58,1.48,17.98,9.25,982.0,25.25,0.0
2022-05-08 06:00:00,2022-05-08 07:00:00,65.5,170.0,18.68,35.5,34.38,76.47,14.57,0.5,17.4,3.35,15.07,,57.22,1.45,103.8,57.2,982.02,26.17,0.0
2022-05-08 07:00:00,2022-05-08 08:00:00,73.25,186.0,34.25,36.02,46.8,80.27,16.63,0.53,19.23,4.47,17.6,,52.58,1.35,32.45,160.5,982.1,27.93,0.0
2022-05-08 08:00:00,2022-05-08 09:00:00,74.0,182.0,41.8,66.95,69.0,77.62,20.82,0.8,20.73,4.0,8.2,,45.62,1.4,64.47,299.05,982.1,30.57,0.0
2022-05-08 09:00:00,2022-05-08 10:00:00,73.0,193.75,71.3,66.67,93.92,74.9,24.15,1.1,30.7,3.7,7.72,,39.8,1.35,81.97,442.8,982.1,32.9,0.0
2022-05-08 10:00:00,2022-05-08 11:00:00,65.75,204.25,35.18,61.27,60.48,77.88,23.0,0.75,62.88,3.23,6.03,,34.5,1.3,50.13,572.2,982.1,34.75,0.0
2022-05-08 11:00:00,2022-05-08 12:00:00,55.0,185.75,11.68,33.77,27.07,79.65,23.82,0.53,115.92,2.7,5.58,,33.88,1.33,183.88,628.9,982.12,35.12,0.0
2022-05-08 12:00:00,2022-05-08 13:00:00,64.0,198.0,2.48,23.85,14.68,81.67,28.6,0.5,160.1,2.95,5.43,,34.52,1.35,328.07,627.95,982.12,34.95,0.0
2022-05-08 13:00:00,2022-05-08 14:00:00,72.25,217.5,2.92,21.58,14.05,80.1,29.07,0.45,173.7,3.18,6.83,,32.77,1.32,337.65,594.75,982.15,35.8,0.0
2022-05-08 14:00:00,2022-05-08 15:00:00,72.0,222.5,1.7,20.22,12.15,81.45,28.98,0.55,185.05,3.3,7.9,,34.3,1.45,334.12,478.88,982.1,35.25,0.0
2022-05-08 15:00:00,2022-05-08 16:00:00,78.25,249.0,2.0,18.82,11.65,80.62,28.97,0.8,176.0,3.42,9.77,,35.6,1.45,329.42,368.48,982.12,34.8,0.0
2022-05-08 16:00:00,2022-05-08 17:00:00,77.25,237.5,1.95,17.38,10.85,79.88,26.7,0.8,163.25,3.48,7.8,,36.47,1.5,329.95,234.72,982.1,34.47,0.0
2022-05-08 17:00:00,2022-05-08 18:00:00,70.75,224.5,1.48,19.62,11.68,79.75,23.82,0.8,142.53,3.88,9.0,,38.15,1.5,333.52,111.22,982.1,33.72,0.0
2022-05-08 18:00:00,2022-05-08 19:00:00,67.5,228.25,1.93,26.65,15.75,79.38,21.12,0.95,110.45,4.05,9.83,,41.32,1.45,324.55,25.38,982.1,32.48,0.0
2022-05-08 19:00:00,2022-05-08 20:00:00,69.25,212.75,2.3,39.4,22.85,79.55,19.83,1.27,75.72,5.1,15.25,,44.05,1.45,325.9,4.75,982.12,31.48,0.0
2022-05-08 20:00:00,2022-05-08 21:00:00,72.0,224.75,5.53,67.38,40.4,78.75,18.48,1.58,35.95,5.85,19.52,,46.83,1.45,104.52,4.6,982.1,30.35,0.0
2022-05-08 21:00:00,2022-05-08 22:00:00,77.25,213.5,3.03,67.72,38.45,79.8,17.78,1.37,34.42,3.95,17.95,,49.35,1.42,12.43,4.53,982.1,29.5,0.0
2022-05-08 22:00:00,2022-05-08 23:00:00,71.75,190.75,3.0,40.75,24.12,78.45,16.88,1.07,58.48,3.08,11.28,,47.5,1.42,16.52,4.5,982.1,29.68,0.0
2022-05-08 23:00:00,2022-05-09 00:00:00,63.0,161.25,2.52,31.68,18.88,78.62,16.52,0.88,58.72,2.55,5.85,,49.3,1.42,26.17,4.47,982.1,29.07,0.0
2022-05-09 00:00:00,2022-05-09 01:00:00,64.0,153.5,2.25,24.53,14.88,78.88,15.27,0.85,50.93,2.77,4.15,,52.67,1.42,24.7,4.55,982.1,28.5,0.0
2022-05-09 01:00:00,2022-05-09 02:00:00,58.0,141.5,2.7,21.97,13.88,80.43,14.7,0.75,48.3,2.58,5.08,,54.35,1.32,35.67,4.55,982.1,28.23,0.0
2022-05-09 02:00:00,2022-05-09 03:00:00,58.25,132.0,2.9,15.4,10.6,85.2,15.9,0.6,47.65,2.3,2.92,,56.05,1.4,31.73,4.47,982.07,27.97,0.0
2022-05-09 03:00:00,2022-05-09 04:00:00,60.75,140.5,2.65,15.12,10.22,82.45,15.4,0.73,39.8,2.73,2.72,,58.3,1.4,24.8,4.53,982.07,27.4,0.0
2022-05-09 04:00:00,2022-05-09 05:00:00,64.75,130.5,2.38,14.03,9.4,76.43,14.83,0.75,41.12,2.75,2.55,,58.3,1.45,25.75,4.53,982.1,27.32,0.0
2022-05-09 05:00:00,2022-05-09 06:00:00,60.5,131.25,2.53,15.03,10.05,78.6,15.05,0.75,36.15,2.88,2.7,,60.08,1.5,15.98,9.0,982.07,26.93,0.0
2022-05-09 06:00:00,2022-05-09 07:00:00,59.0,131.5,3.5,21.45,14.18,79.75,14.25,0.75,28.45,2.98,2.93,,59.48,1.42,24.4,56.1,982.1,27.23,0.0
2022-05-09 07:00:00,2022-05-09 08:00:00,58.5,138.75,5.62,23.6,17.15,81.0,16.0,0.8,33.98,3.0,2.75,,54.95,1.37,26.27,147.7,982.07,28.52,0.0
2022-05-09 08:00:00,2022-05-09 09:00:00,57.5,143.75,12.62,32.2,27.32,79.92,15.5,0.88,41.7,2.92,3.1,,50.1,1.35,32.52,273.45,982.1,29.98,0.0
2022-05-09 09:00:00,2022-05-09 10:00:00,59.0,162.5,5.15,25.12,17.55,83.15,16.6,0.8,60.2,2.83,3.27,,46.47,1.38,26.2,410.02,982.1,31.1,0.0
2022-05-09 10:00:00,2022-05-09 11:00:00,59.0,168.5,7.15,21.25,17.15,80.42,18.08,0.82,80.48,2.55,2.88,,43.05,1.38,23.12,530.45,982.1,32.23,0.0
2022-05-09 11:00:00,2022-05-09 12:00:00,57.25,173.5,6.4,22.05,17.07,78.33,18.75,0.82,99.38,2.18,3.2,,40.38,1.32,19.07,609.55,982.1,33.43,0.0
2022-05-09 12:00:00,2022-05-09 13:00:00,53.0,186.5,4.1,16.27,12.2,78.05,20.17,0.75,116.75,1.8,4.25,,38.5,1.35,15.8,639.6,982.1,34.15,0.0
2022-05-09 13:00:00,2022-05-09 14:00:00,54.5,207.75,10.7,37.35,28.48,77.3,20.23,0.6,113.3,1.52,4.97,,36.42,1.27,19.25,604.42,982.12,35.03,0.0
2022-05-09 14:00:00,2022-05-09 15:00:00,49.5,165.5,3.7,21.17,14.3,76.7,20.38,0.55,127.93,1.45,4.35,,35.98,1.32,178.88,519.85,982.1,35.05,0.0
2022-05-09 15:00:00,2022-05-09 16:00:00,48.5,160.0,13.25,29.2,26.43,74.88,19.32,0.55,130.9,1.27,3.65,,35.62,1.25,100.7,397.5,982.1,35.17,0.0
2022-05-09 16:00:00,2022-05-09 17:00:00,50.0,163.75,3.6,20.68,13.97,73.2,18.75,0.57,129.7,1.47,5.15,,36.27,1.35,97.08,252.25,982.15,34.77,0.0
2022-05-09 17:00:00,2022-05-09 18:00:00,50.0,157.25,2.85,15.8,10.75,72.88,18.4,0.47,123.7,1.35,5.75,,37.68,1.4,12.22,118.6,982.1,34.02,0.0
2022-05-09 18:00:00,2022-05-09 19:00:00,50.75,159.25,2.4,25.8,15.68,73.72,16.77,0.75,94.83,1.62,8.98,,41.3,1.4,9.22,25.9,982.1,32.67,0.0
2022-05-09 19:00:00,2022-05-09 20:00:00,52.5,159.5,1.95,35.58,20.55,73.3,15.57,0.85,68.33,1.88,9.8,,44.08,1.42,12.15,4.67,982.1,31.6,0.0
2022-05-09 20:00:00,2022-05-09 21:00:00,50.0,145.5,2.77,35.45,21.1,71.97,13.75,0.82,64.33,2.27,12.8,,45.13,1.4,9.2,4.53,982.1,31.05,0.0
2022-05-09 21:00:00,2022-05-09 22:00:00,47.25,137.0,2.62,33.2,19.8,71.47,14.27,0.9,58.82,2.07,11.5,,46.0,1.45,16.2,4.5,982.1,30.6,0.0
2022-05-09 22:00:00,2022-05-09 23:00:00,49.0,144.0,2.65,36.05,21.32,71.97,16.5,0.9,50.3,2.12,8.32,,47.2,1.45,20.0,4.5,982.1,30.12,0.0
2022-05-09 23:00:00,2022-05-10 00:00:00,53.5,145.0,4.45,29.5,19.27,72.12,16.8,0.92,49.95,2.03,7.05,,48.83,1.38,29.45,4.57,982.1,29.52,0.0
2022-05-10 00:00:00,2022-05-10 01:00:00,59.5,143.0,2.28,32.92,19.35,73.08,17.17,0.85,42.58,2.35,9.3,,50.0,1.42,15.72,4.47,982.07,29.23,0.0
2022-05-10 01:00:00,2022-05-10 02:00:00,62.75,151.5,2.17,33.27,19.48,74.38,15.8,0.7,42.0,2.3,8.88,,51.12,1.5,18.68,4.5,982.07,28.95,0.0
2022-05-10 02:00:00,2022-05-10 03:00:00,61.25,144.0,3.7,25.4,16.5,75.9,12.2,0.7,40.05,2.5,18.3,,52.18,1.4,16.5,4.57,982.1,28.75,0.0
2022-05-10 03:00:00,2022-05-10 04:00:00,69.0,152.25,2.7,21.15,13.42,76.75,12.15,0.8,34.67,3.52,10.38,,54.77,1.42,96.83,4.5,982.1,28.18,0.0
2022-05-10 04:00:00,2022-05-10 05:00:00,69.75,148.25,3.4,21.3,14.1,71.95,11.02,0.68,27.9,3.48,7.67,,56.52,1.45,25.53,4.5,982.05,27.73,0.0
2022-05-10 05:00:00,2022-05-10 06:00:00,63.25,143.25,2.67,22.0,13.88,70.25,11.38,0.8,23.7,3.62,9.5,,57.98,1.42,182.7,9.0,982.1,27.35,0.0
2022-05-10 06:00:00,2022-05-10 07:00:00,65.25,150.0,19.35,27.98,29.1,69.3,12.2,0.88,21.52,4.05,8.15,,56.75,1.3,103.35,54.12,982.07,27.75,0.0
2022-05-10 07:00:00,2022-05-10 08:00:00,66.0,165.25,4.85,21.68,15.47,72.3,12.97,0.8,30.35,3.7,6.45,,54.0,1.37,14.18,146.23,982.1,28.58,0.0
2022-05-10 08:00:00,2022-05-10 09:00:00,57.5,157.25,4.5,22.75,15.78,70.55,20.55,0.8,40.98,3.2,6.1,,51.1,1.4,23.33,270.88,982.1,29.55,0.0
2022-05-10 09:00:00,2022-05-10 10:00:00,58.25,173.0,57.75,39.2,68.27,70.1,22.43,0.93,38.8,2.88,7.95,,47.0,1.23,42.6,406.65,982.1,31.27,0.0
2022-05-10 10:00:00,2022-05-10 11:00:00,56.25,213.25,54.55,59.65,75.55,66.15,20.8,1.0,48.25,2.42,5.62,,43.23,1.2,49.12,509.57,982.1,32.95,0.0
2022-05-10 11:00:00,2022-05-10 12:00:00,56.75,195.75,39.08,47.15,58.48,69.65,20.27,0.85,58.15,2.75,7.0,,40.88,1.2,48.78,589.73,982.1,34.05,0.0
2022-05-10 12:00:00,2022-05-10 13:00:00,55.25,185.25,14.02,24.85,24.17,71.72,20.1,0.68,78.85,1.93,4.17,,40.15,1.3,24.23,607.4,982.15,34.25,0.0
2022-05-10 13:00:00,2022-05-10 14:00:00,53.0,209.25,6.95,19.93,16.35,74.6,19.1,0.68,91.85,1.68,3.02,,38.4,1.25,34.92,576.48,982.12,34.95,0.0
2022-05-10 14:00:00,2022-05-10 15:00:00,50.25,252.5,8.78,26.32,20.8,71.97,15.15,0.72,95.18,1.43,2.55,,37.42,1.12,32.8,501.4,982.1,35.38,0.0
2022-05-10 15:00:00,2022-05-10 16:00:00,44.0,148.5,36.65,62.25,64.67,71.05,15.78,0.97,85.3,2.02,6.08,,36.5,1.07,48.27,383.8,982.1,37.1,0.0
2022-05-10 16:00:00,2022-05-10 17:00:00,49.25,155.0,5.85,18.45,14.25,72.72,13.78,0.7,106.53,1.8,5.12,,37.65,1.25,27.33,238.02,982.1,37.1,0.0
2022-05-10 17:00:00,2022-05-10 18:00:00,47.25,151.5,2.3,13.32,8.93,73.92,14.47,0.6,106.47,1.35,2.6,,40.05,1.4,8.95,110.2,982.1,35.75,0.0
2022-05-10 18:00:00,2022-05-10 19:00:00,47.5,149.75,1.9,28.1,16.5,72.55,15.2,0.75,84.52,1.38,4.42,,42.3,1.42,14.22,25.73,982.1,34.67,0.0
2022-05-10 19:00:00,2022-05-10 20:00:00,47.5,155.0,2.58,43.4,25.2,72.22,15.13,0.88,58.65,1.97,12.72,,44.15,1.45,15.55,4.7,982.1,33.7,0.0
2022-05-10 20:00:00,2022-05-10 21:00:00,53.25,170.5,2.93,49.25,27.33,72.03,16.65,0.97,43.15,2.42,11.6,,45.4,1.45,15.5,4.53,982.1,33.0,0.0
2022-05-10 21:00:00,2022-05-10 22:00:00,55.5,157.5,2.95,44.83,26.25,71.18,14.82,0.97,44.67,2.8,13.33,,45.53,1.48,11.2,4.53,982.1,32.65,0.0
2022-05-10 22:00:00,2022-05-10 23:00:00,51.5,143.0,2.5,41.65,24.17,70.4,14.6,0.9,40.6,2.45,15.6,,46.67,1.4,13.62,4.55,982.1,32.4,0.0
2022-05-10 23:00:00,2022-05-11 00:00:00,51.5,142.75,2.48,20.95,13.15,69.78,14.35,0.78,57.0,2.58,8.97,,47.2,1.48,20.9,4.5,982.1,31.75,0.0
2022-05-11 00:00:00,2022-05-11 01:00:00,44.25,120.0,2.1,24.07,14.5,67.33,13.5,0.7,48.45,2.03,5.07,,47.12,1.48,24.23,4.53,982.1,30.97,0.0
2022-05-11 01:00:00,2022-05-11 02:00:00,36.5,104.75,2.3,17.85,11.38,67.25,14.2,0.7,53.0,2.15,6.45,,46.5,1.4,19.1,4.47,982.1,30.78,0.0
2022-05-11 02:00:00,2022-05-11 03:00:00,38.75,98.25,2.7,18.0,11.7,66.0,18.7,0.5,51.25,2.3,8.4,,47.25,1.42,24.7,4.47,982.07,30.38,0.0
2022-05-11 03:00:00,2022-05-11 04:00:00,39.75,103.75,3.5,21.58,14.32,66.35,15.93,0.6,43.6,1.82,6.35,,50.47,1.45,21.18,4.53,982.1,29.73,0.0
2022-05-11 04:00:00,2022-05-11 05:00:00,37.25,94.75,2.92,26.45,16.45,64.25,16.47,0.65,24.1,1.9,8.9,,53.9,1.48,178.78,4.5,982.1,29.1,0.0
2022-05-11 05:00:00,2022-05-11 06:00:00,42.5,110.0,4.42,36.83,23.2,64.05,16.32,0.72,11.93,2.3,11.2,,55.35,1.48,96.88,9.3,982.07,29.05,0.0
2022-05-11 06:00:00,2022-05-11 07:00:00,49.25,140.75,11.53,43.23,32.43,66.1,16.85,0.8,11.7,2.85,11.15,,54.75,1.43,24.77,59.65,982.08,29.65,0.0
2022-05-11 07:00:00,2022-05-11 08:00:00,53.5,183.5,5.9,26.27,18.93,67.0,18.6,0.8,33.9,2.7,8.43,,49.45,1.4,27.07,159.12,982.1,31.58,0.0
2022-05-11 08:00:00,2022-05-11 09:00:00,47.25,144.5,5.8,27.1,19.23,66.62,17.62,0.88,45.38,2.5,5.85,,46.68,1.32,34.15,287.12,982.1,32.95,0.0
2022-05-11 09:00:00,2022-05-11 10:00:00,53.0,158.25,27.75,40.48,44.3,64.9,20.05,1.25,48.95,3.3,6.25,,44.08,1.17,48.35,412.72,982.12,34.62,0.0
2022-05-11 10:00:00,2022-05-11 11:00:00,60.0,198.25,30.73,65.12,58.32,68.02,20.43,1.45,54.9,3.95,10.25,,41.42,1.17,61.3,529.03,982.12,36.27,0.0
2022-05-11 11:00:00,2022-05-11 12:00:00,62.0,228.0,34.25,59.58,58.43,67.25,21.62,1.35,75.28,3.48,9.78,,39.05,1.08,57.37,592.95,982.1,37.57,0.0
2022-05-11 12:00:00,2022-05-11 13:00:00,58.5,201.25,25.3,50.58,47.75,66.25,41.67,1.2,98.23,2.82,7.05,,37.0,1.12,51.98,607.3,982.12,38.35,0.0
2022-05-11 13:00:00,2022-05-11 14:00:00,56.75,178.75,31.9,62.9,58.85,72.4,16.95,1.35,98.25,2.53,6.45,,34.25,0.9,64.17,588.48,982.2,39.58,0.0
2022-05-11 14:00:00,2022-05-11 15:00:00,55.25,165.75,65.35,97.95,107.3,76.2,15.55,1.45,73.9,2.62,6.6,,32.93,0.8,105.62,499.3,982.15,40.25,0.0
2022-05-11 15:00:00,2022-05-11 16:00:00,54.25,174.25,4.75,21.68,15.53,74.9,15.55,0.67,145.72,2.6,6.15,,36.05,1.18,339.77,354.6,982.12,38.25,0.0
2022-05-11 16:00:00,2022-05-11 17:00:00,58.0,172.0,2.88,17.1,11.45,68.88,16.85,0.6,156.12,2.15,3.9,,36.07,1.35,175.4,228.43,982.12,38.05,0.0
2022-05-11 17:00:00,2022-05-11 18:00:00,57.75,166.5,1.9,20.1,12.25,69.78,17.42,0.6,148.38,2.1,4.47,,36.73,1.45,99.0,106.82,982.1,37.48,0.0
2022-05-11 18:00:00,2022-05-11 19:00:00,58.0,180.5,2.23,32.65,19.15,70.73,16.05,0.88,109.32,2.25,5.83,,40.35,1.45,248.53,24.9,982.1,36.0,0.0
2022-05-11 19:00:00,2022-05-11 20:00:00,61.25,197.5,2.75,54.38,31.18,73.58,17.3,1.18,59.83,8.7,29.55,,44.45,1.42,92.1,4.72,982.12,34.8,0.0
2022-05-11 20:00:00,2022-05-11 21:00:00,60.75,207.75,2.38,42.93,24.77,74.0,16.92,0.92,66.97,3.62,16.55,,46.3,1.42,12.67,4.5,982.1,34.1,0.0
2022-05-11 21:00:00,2022-05-11 22:00:00,55.75,175.0,2.57,31.45,18.85,72.12,15.65,0.88,66.0,2.8,8.95,,47.73,1.4,9.33,4.55,982.12,33.55,0.0
2022-05-11 22:00:00,2022-05-11 23:00:00,51.5,153.75,2.75,24.78,15.4,71.98,14.15,0.8,60.58,2.3,5.15,,50.07,1.48,18.2,4.5,982.1,32.83,0.0
2022-05-11 23:00:00,2022-05-12 00:00:00,49.25,130.75,3.25,25.3,16.12,71.58,14.0,0.8,53.75,1.98,5.15,,51.92,1.5,24.23,4.5,982.1,32.15,0.0
2022-05-12 00:00:00,2022-05-12 01:00:00,46.25,116.75,3.05,23.67,15.07,71.17,13.73,0.75,56.88,2.08,8.53,,52.3,1.45,27.42,4.5,982.1,31.85,0.0
2022-05-12 01:00:00,2022-05-12 02:00:00,44.5,111.5,2.88,18.1,11.97,73.78,13.6,0.7,64.0,1.68,4.65,,52.65,1.42,23.55,4.5,982.1,31.62,0.0
2022-05-12 02:00:00,2022-05-12 03:00:00,46.25,108.0,3.7,17.6,12.4,77.1,10.8,0.6,60.25,1.88,2.7,,53.8,1.45,24.32,4.53,982.1,31.17,0.0
2022-05-12 03:00:00,2022-05-12 04:00:00,47.25,110.25,3.1,14.77,10.4,76.9,11.05,0.7,55.45,1.98,2.92,,54.77,1.48,22.52,4.5,982.1,30.92,0.0
2022-05-12 04:00:00,2022-05-12 05:00:00,49.33,113.0,3.42,23.17,15.1,73.12,10.9,0.77,23.55,2.65,3.58,,57.95,1.48,188.08,4.5,982.1,30.25,0.0
2022-05-12 05:00:00,2022-05-12 06:00:00,52.75,126.25,5.57,21.0,15.35,72.57,10.57,0.75,26.27,2.77,3.25,,58.0,1.45,27.9,9.45,982.1,30.12,0.0
