From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree C),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2020-06-01 17:00:00,2020-06-01 18:00:00,50.0,99.25,1.93,9.32,6.55,54.42,11.53,1.08,167.7,0.45,3.35,,51.92,1.05,102.35,112.12,978.7,,31.57,0.0
2020-06-01 18:00:00,2020-06-01 19:00:00,50.0,97.5,2.12,9.53,6.8,44.58,10.43,1.1,182.25,1.4,11.75,,54.65,0.68,71.33,37.28,978.57,,29.62,0.0
2020-06-01 19:00:00,2020-06-01 20:00:00,50.75,102.5,2.17,29.05,17.22,35.2,10.32,1.4,120.37,1.55,15.05,,60.48,0.55,85.05,6.12,978.88,,26.35,0.0
2020-06-01 20:00:00,2020-06-01 21:00:00,53.0,116.0,2.95,39.8,23.55,32.92,9.8,1.5,65.25,1.8,22.62,,65.5,0.4,196.88,5.17,979.27,,24.23,0.0
2020-06-01 21:00:00,2020-06-01 22:00:00,,124.5,2.67,29.43,17.85,33.1,10.65,1.5,44.68,1.92,28.85,,68.95,0.28,127.95,5.15,979.75,,22.83,0.0
2020-06-01 22:00:00,2020-06-01 23:00:00,,130.25,2.35,26.12,15.77,30.98,10.05,1.6,42.17,1.9,30.6,,68.65,0.62,148.72,5.17,979.95,,23.23,0.0
2020-06-01 23:00:00,2020-06-02 00:00:00,,153.5,2.4,27.23,16.42,31.3,9.73,1.75,38.3,2.4,41.73,,67.8,0.62,101.5,5.15,979.27,,23.7,0.0
2020-06-02 00:00:00,2020-06-02 01:00:00,,154.5,2.62,25.1,15.5,39.4,11.77,1.75,36.07,2.57,40.8,,69.72,0.75,140.93,5.15,979.12,,22.2,0.0
2020-06-02 01:00:00,2020-06-02 02:00:00,,141.25,2.52,21.35,13.45,49.32,11.7,1.8,,2.43,31.03,,71.7,0.35,138.12,5.2,979.1,,21.45,0.0
2020-06-02 02:00:00,2020-06-02 03:00:00,,127.5,,,,,,,38.17,2.4,24.65,,70.97,0.55,103.02,5.17,979.2,,21.25,0.0
2020-06-02 03:00:00,2020-06-02 04:00:00,,113.5,3.75,26.38,17.1,48.12,9.6,1.8,7.18,2.3,21.65,,76.12,0.75,108.47,5.2,979.2,,19.8,0.0
2020-06-02 04:00:00,2020-06-02 05:00:00,,121.5,2.65,21.73,13.72,37.25,9.18,1.8,18.88,2.4,24.1,,74.65,0.83,150.6,5.15,979.33,,20.15,0.0
2020-06-02 05:00:00,2020-06-02 06:00:00,,124.25,2.58,17.95,11.65,38.77,9.05,1.8,27.4,2.7,19.0,,73.1,1.2,174.9,15.6,979.38,,19.85,0.0
2020-06-02 06:00:00,2020-06-02 07:00:00,50.0,123.5,3.12,17.02,11.62,32.05,8.03,1.62,29.65,2.52,15.7,,66.28,2.43,293.38,65.53,980.4,,20.82,0.0
2020-06-02 07:00:00,2020-06-02 08:00:00,44.25,99.5,2.88,10.85,8.1,33.67,8.47,1.52,80.0,1.45,7.7,,63.28,2.25,338.58,243.73,981.23,,21.8,0.0
2020-06-02 08:00:00,2020-06-02 09:00:00,26.0,61.0,2.75,9.8,7.45,45.28,11.88,1.68,90.15,0.97,6.9,,60.05,1.33,184.78,383.82,981.65,,23.28,0.0
2020-06-02 09:00:00,2020-06-02 10:00:00,22.75,43.75,2.93,11.93,8.73,45.2,14.03,1.7,110.0,1.12,10.85,,52.33,1.15,51.35,552.4,981.52,,27.17,0.0
2020-06-02 10:00:00,2020-06-02 11:00:00,23.75,58.0,2.4,9.25,6.88,41.45,14.48,1.77,137.93,1.07,11.27,,48.7,1.27,100.85,738.95,981.25,,31.57,0.0
2020-06-02 11:00:00,2020-06-02 12:00:00,28.5,68.5,2.02,4.75,4.2,37.2,12.62,1.8,156.72,1.1,9.38,,46.08,1.38,165.97,811.92,980.95,,35.05,0.0
2020-06-02 12:00:00,2020-06-02 13:00:00,27.5,73.25,1.68,1.75,2.3,24.0,11.0,0.33,156.82,0.72,6.5,,40.3,1.45,216.85,818.7,980.25,,38.7,0.0
2020-06-02 13:00:00,2020-06-02 14:00:00,28.0,72.0,1.75,1.82,2.4,26.43,10.95,0.38,162.43,0.58,3.15,,39.5,1.8,273.6,809.7,979.33,,39.77,0.0
2020-06-02 14:00:00,2020-06-02 15:00:00,27.0,69.0,1.5,3.97,3.33,33.1,9.57,0.43,190.97,0.62,3.02,,40.25,1.8,262.95,638.08,978.35,,39.62,0.0
2020-06-02 15:00:00,2020-06-02 16:00:00,31.75,78.5,1.65,5.08,4.0,33.55,9.22,0.45,197.75,0.62,3.97,,39.27,1.1,277.3,317.35,977.27,,40.55,0.0
2020-06-02 16:00:00,2020-06-02 17:00:00,28.0,79.25,1.88,3.3,3.27,36.8,11.27,0.5,195.2,0.6,3.7,,38.88,1.15,300.12,116.9,976.47,,39.18,0.0
2020-06-02 17:00:00,2020-06-02 18:00:00,28.0,76.5,1.53,8.93,6.03,38.85,9.18,0.55,179.02,0.65,3.5,,38.5,1.32,295.62,127.85,976.3,,38.12,0.0
2020-06-02 18:00:00,2020-06-02 19:00:00,28.0,77.75,1.88,9.9,6.82,35.35,7.08,0.68,154.3,0.7,4.88,,43.6,0.62,168.52,57.73,976.42,,35.42,0.0
2020-06-02 19:00:00,2020-06-02 20:00:00,29.25,88.5,1.73,13.62,8.65,31.4,7.15,0.83,127.22,1.05,6.3,,50.68,0.68,96.15,7.07,976.88,,31.05,0.0
2020-06-02 20:00:00,2020-06-02 21:00:00,31.5,92.75,1.5,2.93,2.8,20.8,7.07,0.53,125.83,0.9,7.5,,50.72,1.1,208.62,5.2,977.77,,27.92,0.0
2020-06-02 21:00:00,2020-06-02 22:00:00,26.25,77.5,1.77,6.53,4.95,21.23,7.55,0.57,109.1,0.62,1.77,,54.18,0.85,247.8,5.2,978.25,,25.35,0.0
2020-06-02 22:00:00,2020-06-02 23:00:00,23.0,58.25,1.25,7.0,4.75,22.98,6.62,0.62,91.05,0.9,4.5,,56.5,0.58,227.93,5.17,978.45,,24.12,0.0
2020-06-02 23:00:00,2020-06-03 00:00:00,19.5,49.5,1.55,4.8,3.83,26.45,6.33,0.6,91.65,0.65,2.27,,55.48,0.68,243.75,5.2,978.15,,23.33,0.0
2020-06-03 00:00:00,2020-06-03 01:00:00,19.25,52.75,1.93,10.4,7.12,30.27,9.25,0.72,62.55,0.85,4.95,,58.95,0.65,279.23,5.17,977.92,,22.07,0.0
2020-06-03 01:00:00,2020-06-03 02:00:00,23.5,68.75,1.93,21.12,12.85,31.7,10.33,0.88,,1.25,10.38,,59.05,1.0,336.4,5.2,977.58,,22.1,0.0
2020-06-03 02:00:00,2020-06-03 03:00:00,26.0,75.0,,,,,,,26.3,1.4,15.25,,62.28,0.33,320.95,5.15,976.88,,21.62,0.0
2020-06-03 03:00:00,2020-06-03 04:00:00,32.75,81.5,1.98,28.98,17.0,31.73,9.85,1.0,29.18,1.65,19.4,,67.58,0.42,202.53,5.17,976.67,,19.75,0.0
2020-06-03 04:00:00,2020-06-03 05:00:00,47.25,97.5,2.85,37.9,22.48,30.1,9.12,0.97,18.43,1.97,39.05,,69.0,0.4,46.88,5.15,976.78,,19.77,0.0
2020-06-03 05:00:00,2020-06-03 06:00:00,57.5,119.25,6.2,42.73,27.78,31.43,9.4,1.05,8.7,1.8,76.88,,71.6,0.45,70.77,14.48,977.05,,18.98,0.0
2020-06-03 06:00:00,2020-06-03 07:00:00,59.0,135.25,10.8,38.8,29.45,30.0,10.1,1.1,18.15,2.4,78.55,,68.17,0.4,126.25,93.42,977.83,,21.3,0.0
2020-06-03 07:00:00,2020-06-03 08:00:00,,141.25,5.02,26.43,18.15,29.72,10.6,1.1,62.4,2.32,35.38,,56.77,0.85,115.1,277.85,978.42,,27.6,0.0
2020-06-03 08:00:00,2020-06-03 09:00:00,,151.25,2.85,14.67,10.1,32.17,15.75,1.15,110.5,2.33,21.4,,53.1,1.25,101.9,457.15,978.75,,30.2,0.0
2020-06-03 09:00:00,2020-06-03 10:00:00,55.0,128.0,2.03,7.35,5.55,37.22,22.03,1.1,135.7,2.25,14.05,,50.12,1.45,107.05,624.95,978.73,,32.3,0.0
2020-06-03 10:00:00,2020-06-03 11:00:00,53.75,111.0,2.05,4.62,4.1,37.55,26.75,1.1,153.9,1.82,8.67,,47.12,1.08,81.55,746.25,978.65,,34.95,0.0
2020-06-03 11:00:00,2020-06-03 12:00:00,48.5,111.75,1.93,4.85,4.12,36.05,26.02,1.07,171.67,1.67,8.65,,42.65,0.9,264.4,792.3,978.5,,37.67,0.0
2020-06-03 12:00:00,2020-06-03 13:00:00,44.0,106.75,1.73,5.25,4.2,31.0,19.98,0.47,189.9,1.35,6.9,,40.65,1.27,290.18,758.0,978.12,,39.83,0.0
2020-06-03 13:00:00,2020-06-03 14:00:00,44.25,110.5,2.03,10.15,7.03,26.4,15.97,0.5,,1.23,6.7,,40.85,1.35,314.18,549.95,977.23,,39.3,0.0
2020-06-03 14:00:00,2020-06-03 15:00:00,47.0,111.75,1.9,14.53,9.25,25.8,15.6,0.6,,1.28,8.22,,42.3,1.3,322.3,350.2,976.42,,38.25,0.0
2020-06-03 15:00:00,2020-06-03 16:00:00,52.5,129.75,1.8,16.23,10.05,26.88,15.3,0.62,,1.4,10.75,,42.9,0.93,315.9,263.02,975.55,,37.47,0.0
2020-06-03 16:00:00,2020-06-03 17:00:00,49.5,131.25,1.77,12.35,8.03,28.5,16.3,0.55,176.6,1.43,12.62,,44.3,1.58,210.12,169.22,975.3,,34.55,0.0
2020-06-03 17:00:00,2020-06-03 18:00:00,42.75,118.75,1.52,7.28,5.12,34.23,17.1,0.5,180.52,0.9,8.55,,43.08,0.95,205.72,74.45,975.25,,33.95,0.0
2020-06-03 18:00:00,2020-06-03 19:00:00,35.5,89.75,2.27,27.85,16.65,32.7,13.57,0.78,146.15,1.0,8.4,,46.3,1.35,290.07,34.68,975.4,,31.48,0.0
2020-06-03 19:00:00,2020-06-03 20:00:00,34.25,97.5,2.83,32.88,19.77,28.85,12.42,0.85,127.95,1.77,22.3,,47.42,0.75,269.6,8.07,975.73,,29.12,0.0
2020-06-03 20:00:00,2020-06-03 21:00:00,37.75,115.5,4.6,54.85,32.92,23.35,11.0,1.15,54.65,2.8,30.2,,50.98,0.38,236.32,5.2,976.47,,27.32,0.0
2020-06-03 21:00:00,2020-06-03 22:00:00,47.25,150.25,3.3,36.12,21.9,19.98,10.95,1.03,50.6,2.68,34.45,,53.4,1.15,280.8,5.17,977.08,,26.55,0.0
2020-06-03 22:00:00,2020-06-03 23:00:00,47.25,149.5,2.45,22.45,13.93,17.7,10.42,0.78,48.75,2.1,23.5,,56.88,0.55,232.55,5.17,977.05,,24.85,0.0
2020-06-03 23:00:00,2020-06-04 00:00:00,35.25,111.5,2.0,18.1,11.25,18.3,10.77,0.62,49.35,1.52,17.4,,57.9,0.32,205.57,5.12,977.1,,23.68,0.0
2020-06-04 00:00:00,2020-06-04 01:00:00,35.0,96.5,3.47,30.35,19.0,21.88,10.12,0.77,22.58,1.58,17.88,,60.25,0.43,71.03,5.15,976.75,,23.15,0.0
2020-06-04 01:00:00,2020-06-04 02:00:00,42.75,116.5,23.2,56.25,48.82,27.75,12.73,1.08,,2.33,28.38,,64.18,0.38,81.5,5.12,976.5,,21.85,0.0
2020-06-04 02:00:00,2020-06-04 03:00:00,48.0,135.5,,,,,,,0.3,2.77,37.12,,65.42,0.5,303.1,5.17,976.27,,21.8,0.0
2020-06-04 03:00:00,2020-06-04 04:00:00,46.5,128.5,13.3,44.92,34.75,30.12,11.58,1.08,0.87,3.25,43.48,,64.22,0.72,293.92,5.2,975.98,,21.95,0.0
2020-06-04 04:00:00,2020-06-04 05:00:00,39.0,107.5,4.3,46.3,28.15,23.18,10.2,0.78,7.92,2.4,28.53,,60.15,0.9,295.6,5.17,975.88,,22.35,0.0
2020-06-04 05:00:00,2020-06-04 06:00:00,34.25,96.25,6.38,41.88,27.5,23.35,10.0,0.78,8.8,1.98,19.25,,60.65,0.88,287.67,15.07,975.95,,22.1,0.0
2020-06-04 06:00:00,2020-06-04 07:00:00,47.0,134.0,9.53,42.35,30.28,32.02,10.5,1.05,9.47,2.73,29.77,,59.98,0.97,313.5,84.78,976.23,,23.68,0.0
2020-06-04 07:00:00,2020-06-04 08:00:00,,231.75,9.43,49.88,34.23,43.2,13.4,1.25,27.73,4.05,57.25,,55.55,0.68,153.83,155.32,976.68,,27.7,0.0
2020-06-04 08:00:00,2020-06-04 09:00:00,,230.0,5.25,32.23,21.4,37.72,15.38,1.15,62.05,4.35,62.55,,56.45,1.12,87.25,167.15,977.3,,27.75,0.0
2020-06-04 09:00:00,2020-06-04 10:00:00,55.0,171.5,2.7,13.0,9.1,31.98,22.82,1.0,93.38,3.08,24.27,,52.08,1.23,79.15,382.67,977.35,,30.2,0.0
2020-06-04 10:00:00,2020-06-04 11:00:00,55.0,143.0,1.85,8.97,6.3,35.1,24.1,1.0,115.55,3.15,14.15,,50.85,1.5,106.13,417.05,977.33,,32.0,0.0
2020-06-04 11:00:00,2020-06-04 12:00:00,58.0,149.0,2.1,7.67,5.8,35.08,21.73,1.0,136.8,2.88,10.57,,48.27,1.3,94.97,444.25,976.98,,33.9,0.0
2020-06-04 12:00:00,2020-06-04 13:00:00,56.25,138.0,2.15,7.38,5.72,31.68,18.93,0.6,139.8,2.52,12.35,,48.98,1.62,103.03,312.75,976.55,,32.95,0.0
2020-06-04 13:00:00,2020-06-04 14:00:00,52.0,131.25,1.92,6.05,4.83,25.35,14.38,0.53,135.78,2.2,12.78,,48.9,1.7,112.15,289.75,975.98,,32.75,0.0
2020-06-04 14:00:00,2020-06-04 15:00:00,55.0,130.25,1.53,5.57,4.22,24.53,14.55,0.55,143.82,2.23,13.3,,49.4,1.32,109.88,230.53,975.47,,32.88,0.0
2020-06-04 15:00:00,2020-06-04 16:00:00,54.5,135.0,1.8,5.87,4.62,26.12,12.62,0.57,152.9,2.6,13.4,,50.78,1.65,119.05,132.6,974.75,,32.07,0.0
2020-06-04 16:00:00,2020-06-04 17:00:00,51.25,131.0,1.62,7.97,5.58,26.17,13.4,0.5,124.25,2.27,9.48,,51.88,2.15,157.7,45.57,974.85,,28.52,0.0
2020-06-04 17:00:00,2020-06-04 18:00:00,42.25,101.75,2.1,7.88,5.9,34.12,16.2,0.57,94.07,1.45,9.62,,66.45,2.45,228.2,44.57,975.0,,21.32,0.0
2020-06-04 18:00:00,2020-06-04 19:00:00,32.25,80.75,3.27,13.52,9.9,32.1,15.8,0.62,102.2,1.55,11.2,,61.88,1.93,229.57,13.65,975.3,,21.8,0.0
2020-06-04 19:00:00,2020-06-04 20:00:00,37.25,91.0,2.6,12.45,8.75,31.82,14.8,0.6,93.83,1.52,13.38,,63.45,1.02,148.83,5.57,975.33,,21.7,0.0
2020-06-04 20:00:00,2020-06-04 21:00:00,41.0,85.25,2.2,16.0,10.32,28.68,13.57,0.67,70.25,1.5,12.32,,65.2,0.77,197.07,5.15,976.23,,21.72,0.0
2020-06-04 21:00:00,2020-06-04 22:00:00,40.25,78.0,2.0,16.93,10.62,23.95,11.8,0.55,51.32,1.45,14.68,,67.55,0.68,195.4,5.15,976.88,,20.9,0.0
2020-06-04 22:00:00,2020-06-04 23:00:00,39.0,80.5,2.27,11.6,8.05,21.65,10.97,0.53,61.73,1.3,12.1,,66.7,1.45,136.88,5.15,977.0,,20.73,0.0
2020-06-04 23:00:00,2020-06-05 00:00:00,44.0,84.5,2.33,16.3,10.57,23.42,9.47,0.68,45.65,1.38,11.85,,67.32,0.75,163.0,5.2,977.48,,20.55,0.0
2020-06-05 00:00:00,2020-06-05 01:00:00,50.0,106.25,2.2,23.65,14.35,35.53,10.55,0.8,25.03,2.27,22.25,,69.17,0.53,130.4,5.15,977.42,,20.28,0.0
2020-06-05 01:00:00,2020-06-05 02:00:00,59.0,119.75,2.5,19.3,12.32,43.02,13.27,0.8,,2.4,18.3,,71.78,0.43,203.4,5.15,976.77,,19.28,0.0
2020-06-05 02:00:00,2020-06-05 03:00:00,58.75,111.0,,,,,,,18.92,2.4,15.55,,71.67,0.3,179.43,5.12,976.38,,19.48,0.0
2020-06-05 03:00:00,2020-06-05 04:00:00,54.75,98.75,2.3,16.27,10.52,46.77,11.88,0.78,21.12,2.1,13.78,,72.4,0.5,173.55,5.15,976.33,,19.02,0.0
2020-06-05 04:00:00,2020-06-05 05:00:00,43.75,78.75,2.25,13.1,8.78,33.22,12.45,0.67,21.7,1.8,11.58,,72.62,0.43,189.97,5.12,976.17,,18.8,0.0
2020-06-05 05:00:00,2020-06-05 06:00:00,40.25,71.5,2.98,14.43,10.1,25.68,11.8,0.6,17.3,1.57,11.08,,72.9,0.48,137.47,6.57,976.6,,18.38,0.0
2020-06-05 06:00:00,2020-06-05 07:00:00,43.75,67.75,3.23,15.45,10.85,23.93,11.9,0.72,14.22,1.75,18.0,,74.25,1.02,132.65,30.3,977.1,,19.07,0.0
2020-06-05 07:00:00,2020-06-05 08:00:00,52.0,93.5,3.2,12.3,9.18,25.72,11.82,0.8,22.0,2.62,25.62,,70.47,1.28,119.75,151.38,977.35,,21.23,0.0
2020-06-05 08:00:00,2020-06-05 09:00:00,57.0,109.5,2.85,9.4,7.33,27.68,10.23,0.8,45.38,2.6,10.6,,63.73,1.33,121.83,363.38,977.7,,24.12,0.0
2020-06-05 09:00:00,2020-06-05 10:00:00,56.75,105.25,3.05,8.75,7.15,39.65,14.9,0.88,76.95,2.38,8.02,,56.7,1.2,144.65,579.65,977.88,,27.95,0.0
2020-06-05 10:00:00,2020-06-05 11:00:00,54.75,95.25,2.7,6.42,5.62,47.67,20.02,0.72,118.25,2.22,9.05,,49.35,1.3,168.15,684.55,977.93,,31.93,0.0
2020-06-05 11:00:00,2020-06-05 12:00:00,44.0,80.75,2.35,0.68,2.23,47.25,24.15,0.57,131.0,1.15,4.75,,45.65,1.33,177.0,610.75,977.62,,33.12,0.0
2020-06-05 12:00:00,2020-06-05 13:00:00,22.75,52.75,1.4,0.47,1.4,43.5,19.62,0.4,148.05,0.9,2.65,,43.77,1.33,135.4,753.3,977.15,,35.0,0.0
2020-06-05 13:00:00,2020-06-05 14:00:00,22.25,54.75,1.72,1.25,2.1,26.18,13.7,0.3,153.4,0.75,3.6,,42.85,1.15,159.57,569.5,976.42,,36.15,0.0
2020-06-05 14:00:00,2020-06-05 15:00:00,24.5,64.5,2.02,2.57,3.02,26.2,13.57,0.38,169.2,0.9,7.0,,44.33,1.6,105.0,354.8,975.4,,34.72,0.0
2020-06-05 15:00:00,2020-06-05 16:00:00,27.75,66.0,1.9,0.95,2.08,27.25,13.25,0.3,163.38,0.78,6.03,,44.73,1.3,104.8,141.38,974.75,,33.58,0.0
2020-06-05 16:00:00,2020-06-05 17:00:00,23.75,58.25,1.75,3.27,3.15,30.82,13.15,0.38,139.35,0.78,5.12,,57.9,2.42,210.25,37.67,974.88,,25.22,0.05
2020-06-05 17:00:00,2020-06-05 18:00:00,21.25,52.25,2.4,9.28,6.9,31.1,12.57,0.52,78.45,0.65,4.15,,73.53,0.82,183.28,77.42,974.6,,18.4,0.05
2020-06-05 18:00:00,2020-06-05 19:00:00,16.0,29.0,16.6,38.0,33.8,27.22,12.05,1.05,46.08,0.9,6.67,,66.88,0.52,180.77,48.72,974.6,,22.8,0.0
2020-06-05 19:00:00,2020-06-05 20:00:00,18.25,52.0,25.3,58.28,51.6,20.4,12.2,1.45,2.55,2.55,31.73,,72.5,0.38,204.2,7.9,974.92,,21.93,0.0
2020-06-05 20:00:00,2020-06-05 21:00:00,26.25,69.75,7.05,40.45,27.27,20.08,11.1,1.15,13.75,2.45,37.3,,72.47,0.85,125.75,5.12,975.48,,21.02,0.0
2020-06-05 21:00:00,2020-06-05 22:00:00,33.5,82.25,2.35,11.25,7.9,18.7,10.43,0.62,77.72,2.2,28.02,,61.85,1.6,114.5,5.1,975.92,,24.25,0.0
2020-06-05 22:00:00,2020-06-05 23:00:00,42.75,93.5,1.65,5.12,4.08,25.32,9.6,0.6,73.12,1.4,6.17,,64.18,1.73,120.4,5.12,976.47,,23.23,0.0
2020-06-05 23:00:00,2020-06-06 00:00:00,39.0,86.0,1.82,4.47,3.88,31.55,11.03,0.55,59.5,1.3,3.4,,67.97,1.4,125.97,5.1,976.65,,21.7,0.0
2020-06-06 00:00:00,2020-06-06 01:00:00,36.0,73.0,1.4,4.7,3.67,30.85,8.82,0.5,58.53,1.1,3.33,,68.6,1.62,117.6,5.18,976.5,,20.95,0.0
2020-06-06 01:00:00,2020-06-06 02:00:00,26.25,58.5,1.92,3.3,3.32,34.0,9.4,0.55,,1.0,2.27,,69.85,1.65,123.8,5.1,976.38,,19.7,0.0
2020-06-06 02:00:00,2020-06-06 03:00:00,23.0,49.25,,,,,,,51.2,1.12,2.25,,70.85,1.6,119.8,5.12,976.25,,18.7,0.0
2020-06-06 03:00:00,2020-06-06 04:00:00,20.0,43.5,1.98,2.5,2.95,38.58,7.88,0.5,50.8,1.22,2.27,,71.4,1.55,122.15,5.15,976.1,,17.88,0.0
2020-06-06 04:00:00,2020-06-06 05:00:00,20.0,41.75,1.8,4.65,3.9,28.92,8.2,0.53,42.8,1.22,2.3,,73.12,1.25,116.8,5.12,975.88,,17.15,0.0
2020-06-06 05:00:00,2020-06-06 06:00:00,22.0,42.75,1.85,4.38,3.85,23.12,8.58,0.5,37.55,1.45,3.0,,74.2,1.15,102.22,16.48,976.05,,16.92,0.0
2020-06-06 06:00:00,2020-06-06 07:00:00,26.0,48.75,2.58,4.28,4.38,21.1,8.0,0.5,37.05,1.4,2.58,,73.15,1.65,124.3,79.75,976.35,,17.82,0.0
2020-06-06 07:00:00,2020-06-06 08:00:00,24.0,54.0,2.4,4.75,4.47,19.93,8.28,0.58,39.02,1.63,3.55,,68.3,1.4,121.72,254.65,976.83,,21.5,0.0
2020-06-06 08:00:00,2020-06-06 09:00:00,36.0,67.0,2.32,5.68,4.9,20.6,7.92,0.67,58.57,1.67,4.1,,62.78,1.45,113.17,421.42,977.27,,25.4,0.0
2020-06-06 09:00:00,2020-06-06 10:00:00,35.25,75.0,2.27,4.0,4.03,22.17,9.42,0.65,81.97,1.58,4.6,,58.33,1.45,125.33,564.6,977.5,,27.9,0.0
2020-06-06 10:00:00,2020-06-06 11:00:00,31.75,63.0,1.7,3.48,3.25,29.7,10.83,0.7,96.8,1.5,5.12,,55.47,1.4,110.0,717.5,977.3,,30.55,0.0
2020-06-06 11:00:00,2020-06-06 12:00:00,28.25,61.5,1.3,1.43,1.8,33.17,11.15,0.6,113.57,1.23,3.73,,51.63,1.25,123.35,773.42,977.1,,33.0,0.0
2020-06-06 12:00:00,2020-06-06 13:00:00,27.75,56.75,1.75,0.7,1.82,35.9,11.08,0.5,128.7,1.05,3.38,,47.85,1.02,123.9,750.22,976.73,,35.42,0.0
2020-06-06 13:00:00,2020-06-06 14:00:00,23.75,55.25,2.17,1.23,2.27,27.62,10.55,0.43,111.85,0.82,2.73,,45.08,1.0,94.13,735.52,976.0,,37.17,0.0
2020-06-06 14:00:00,2020-06-06 15:00:00,22.75,52.25,,,,23.82,9.62,0.4,122.28,0.68,1.82,,43.38,1.07,125.75,555.38,975.15,,39.03,0.0
2020-06-06 15:00:00,2020-06-06 16:00:00,22.5,49.25,,,,22.3,8.75,0.35,138.32,0.6,1.88,,45.48,0.88,107.17,196.8,974.6,,35.27,0.0
2020-06-06 16:00:00,2020-06-06 17:00:00,22.75,51.25,1.97,0.23,1.73,27.18,8.4,0.4,140.35,0.6,3.3,,44.82,1.12,136.25,164.6,974.1,,35.95,0.0
2020-06-06 17:00:00,2020-06-06 18:00:00,21.0,64.5,1.77,1.7,2.35,33.75,10.2,0.45,147.1,0.67,5.92,,44.15,0.65,110.33,104.25,973.73,,36.03,0.0
2020-06-06 18:00:00,2020-06-06 19:00:00,27.75,74.5,1.97,5.22,4.4,38.0,9.95,0.53,128.6,0.72,8.42,,49.75,1.1,193.52,49.55,973.85,,32.77,0.0
2020-06-06 19:00:00,2020-06-06 20:00:00,30.0,99.75,2.18,8.7,6.42,31.62,7.9,0.6,93.6,0.82,3.12,,57.0,0.95,173.62,6.72,974.15,,27.68,0.0
2020-06-06 20:00:00,2020-06-06 21:00:00,29.75,95.5,2.35,15.2,10.03,25.85,8.45,0.7,67.97,0.88,11.22,,60.5,0.8,159.28,5.17,974.6,,25.3,0.0
2020-06-06 21:00:00,2020-06-06 22:00:00,31.25,85.0,2.07,13.72,8.98,21.8,8.12,0.62,64.28,1.1,20.45,,61.83,0.68,138.4,5.12,974.97,,24.68,0.0
2020-06-06 22:00:00,2020-06-06 23:00:00,40.0,91.5,2.0,15.18,9.72,20.48,9.32,0.7,33.5,1.35,22.15,,65.6,0.62,120.4,5.1,975.48,,23.45,0.0
2020-06-06 23:00:00,2020-06-07 00:00:00,46.25,111.25,2.3,17.07,10.97,20.45,9.83,0.7,42.15,1.72,21.75,,64.77,0.95,126.72,5.12,975.62,,23.85,0.0
2020-06-07 00:00:00,2020-06-07 01:00:00,47.75,108.75,2.25,13.68,9.1,20.82,8.5,0.65,44.25,1.58,10.93,,64.88,0.73,143.85,5.1,975.48,,23.4,0.0
2020-06-07 01:00:00,2020-06-07 02:00:00,49.0,95.5,2.62,16.33,10.83,25.83,9.85,0.67,,1.98,11.18,,68.55,0.58,126.95,5.17,975.45,,21.92,0.0
2020-06-07 02:00:00,2020-06-07 03:00:00,45.0,86.5,,,,,,,32.7,1.92,11.5,,67.7,0.62,113.75,5.17,975.48,,22.12,0.0
2020-06-07 03:00:00,2020-06-07 04:00:00,42.0,91.0,1.73,11.1,7.33,42.33,10.5,0.73,47.1,1.9,8.37,,66.03,0.97,116.73,5.13,975.37,,22.5,0.0
2020-06-07 04:00:00,2020-06-07 05:00:00,,,,,,,,,,,,,,,,,,,,
2020-06-07 05:00:00,2020-06-07 06:00:00,,,,,,,,,,,,,,,,,,,,
2020-06-07 06:00:00,2020-06-07 07:00:00,,,,,,,,,,,,,,,,,,,,
2020-06-07 07:00:00,2020-06-07 08:00:00,,,,,,,,,,,,,,,,,,,,
2020-06-07 08:00:00,2020-06-07 09:00:00,14.0,20.5,2.4,2.5,3.3,19.7,8.7,0.5,81.4,0.5,4.35,,56.75,1.0,111.6,501.25,977.0,,29.55,0.0
2020-06-07 09:00:00,2020-06-07 10:00:00,14.75,29.0,2.6,11.8,8.43,19.5,8.4,0.67,99.12,0.75,6.8,,53.23,1.07,64.38,524.77,977.18,,31.05,0.0
2020-06-07 10:00:00,2020-06-07 11:00:00,29.0,60.0,2.23,10.45,7.38,29.8,10.82,0.7,97.07,1.1,8.62,,60.02,2.98,252.35,188.35,978.4,,26.65,0.0
2020-06-07 11:00:00,2020-06-07 12:00:00,49.75,111.5,3.05,12.77,9.28,36.33,11.12,0.83,74.95,1.7,12.6,,69.17,1.65,184.05,495.55,978.3,,23.18,0.0
2020-06-07 12:00:00,2020-06-07 13:00:00,55.25,116.25,3.12,10.85,8.32,32.65,10.38,0.7,106.55,1.9,15.18,,58.78,1.65,102.7,785.85,977.1,,28.32,0.0
2020-06-07 13:00:00,2020-06-07 14:00:00,43.5,90.75,2.38,8.38,6.38,23.65,9.6,0.52,134.57,1.65,13.53,,50.65,1.45,100.25,793.62,976.08,,32.53,0.0
2020-06-07 14:00:00,2020-06-07 15:00:00,30.25,65.0,2.0,6.55,5.12,21.1,10.15,0.45,143.75,0.97,12.38,,46.42,1.43,179.45,561.93,975.4,,35.2,0.0
